has_mom_pooled_male_p25
0.90563548
0.89975566
0.92711949
0.8860212
0.85516232
0.88087666
0.83922446
0.90531665
0.89656991
0.8529852
0.84036463
0.83965784
0.90488529
0.88482016
0.8461501
0.9224351
0.87316799
0.88105834
0.93802601
0.81714839
0.83138329
0.84234059
0.86301374
0.80232
0.84536403
0.78222537
0.82202858
0.85291344
0.87536979
0.83429897
0.85432869
0.88233215
0.86471164
0.87241691
0.77551913
0.85648298
0.83089656
0.83046484
0.77053994
0.71042919
0.79498661
0.80587935
0.85227215
0.80347854
0.79078859
0.75616306
0.80382013
0.83339542
0.812482
0.82654738
0.86319792
0.84376317
0.79848886
0.73332733
0.85550904
0.79196286
0.8257184
0.86532766
0.85962588
0.82116073
0.85900468
0.86365241
0.83709073
0.90240175
0.92404836
0.9214797
0.9394843
0.93715858
0.93123841
0.91992444
0.73799449
0.77143866
0.74400014
0.83518928
0.82805246
0.87553692
0.83528948
0.89471412
0.84678876
0.80034375
0.80224746
0.8986038
0.92167032
0.87965393
0.85951602
0.87919891
0.9032473
0.89066857
0.86435312
0.87755662
0.89333868
0.88668495
0.91458523
0.87131792
0.91276073
0.89895064
0.8988511
0.83097386
0.86564553
0.83028919
0.87248361
0.82446802
0.80739588
0.83997625
0.87395912
0.84789097
0.87732643
0.86573732
0.84833771
0.8823033
0.86640304
0.82072687
0.84836972
0.79616266
0.85573095
0.85836554
0.84611064
0.80032206
0.83962023
0.8181054
0.84255213
0.85249799
0.86829346
0.87708044
0.86152834
0.87226135
0.82952505
0.8450641
0.79971606
0.82248807
0.83633912
0.85277098
0.83629745
0.86384857
0.80805719
0.82405019
0.84837216
0.8395164
0.82637399
0.76212901
0.85078597
0.88434446
0.83491635
0.80464262
0.8138575
0.79252136
0.86255622
0.81846386
0.80769104
0.80787665
0.89319277
0.82820147
0.77692521
0.72988856
0.88511717
0.81973183
0.81722027
0.78737372
0.85284847
0.92544162
0.90535831
0.92427725
0.87568492
0.83740878
0.845761
0.81860769
0.9127754
0.90181565
0.89226836
0.89724445
0.89457715
0.8873105
0.91796917
0.9133364
0.89728445
0.91589248
0.89014107
0.88252008
0.91447842
0.93334407
0.91584563
0.91730434
0.87639934
0.89348042
0.87470812
0.874874
0.91702402
0.89282686
0.90048146
0.90895694
0.92062998
0.90369397
0.87656683
0.88043064
0.91774184
0.90739757
0.87051296
0.87645835
0.87203836
0.8717097
0.86611569
0.86007696
0.88224953
0.89232528
0.88245237
0.8666603
0.86242884
0.88748777
0.89258236
0.87788129
0.88996649
0.88330287
0.90865058
0.90218455
0.87178159
0.88714164
0.86736846
0.86226851
0.90150863
0.90329981
0.88250643
0.89782298
0.89707834
0.89736336
0.86131173
0.86906248
0.90029842
0.91311878
0.90107113
0.89105749
0.88456523
0.89737916
0.89950556
0.91172206
0.89944977
0.92221832
0.92328912
0.90604359
0.92920697
0.92989975
0.91464478
0.85226017
0.89200675
0.88630033
0.90851623
0.86998761
0.87976724
0.87469381
0.89231312
0.88768274
0.86580169
0.88062406
0.88252217
0.90305239
0.89026636
0.88657331
0.86449957
0.8716166
0.90125257
0.89979392
0.89136833
0.85911906
0.86709017
0.87441039
0.86944491
0.80293381
0.87475747
0.81874907
0.84080368
0.85725331
0.85388249
0.84531111
0.81384683
0.8982358
0.91133624
0.88604426
0.89219201
0.88588488
0.91503185
0.88797826
0.874744
0.80680335
0.88012773
0.8660351
0.88100225
0.88147515
0.87035519
0.86318582
0.88688213
0.89660412
0.89061856
0.90588248
0.88662928
0.8963576
0.90778768
0.87791878
0.91793382
0.88275784
0.86077923
0.90087783
0.8446207
0.89596492
0.89400089
0.87134105
0.87597787
0.89880842
0.89911145
0.81719011
0.89152682
0.89124179
0.84572786
0.87271088
0.8978194
0.86576384
