kir_native_black_female_p100
0.56647342
0.80154806
""
0.53957778
0.60600716
0.63517344
0.61592424
0.58935797
""
0.58907902
0.64968544
0.64828384
""
0.55540735
0.60150415
""
""
0.5810284
""
0.64333439
0.60935861
0.64730817
0.62974185
0.6501025
0.65363806
0.56671482
0.63435984
0.69348532
0.65502012
0.69135642
0.69634759
0.6439023
0.6874519
0.68060768
0.65261298
0.64570355
0.51041478
0.62548065
0.66690469
0.63486964
0.6510725
0.58621818
0.64845783
0.77518851
0.51517779
0.59184456
0.67580169
0.54367483
0.64213341
0.58656287
0.64121878
0.66613013
0.62423259
0.59649611
0.679129
0.60651082
0.6043945
0.46747628
0.67837399
0.64593989
0.64071161
0.66938221
0.64261645
0.70494968
""
0.2105245
""
""
""
""
0.69626987
0.65933949
0.56617391
0.61500961
0.69017583
0.57889289
0.56268352
0.44522959
0.54792064
0.6509347
0.67069262
0.59684461
0.51137918
0.65401101
0.61598861
0.3648034
0.78759301
0.54468441
0.62490636
0.62643123
0.69230211
""
""
0.63997167
""
""
0.40518311
0.5782783
0.63920176
0.70409465
0.58922076
0.59962344
0.5458591
0.58051413
0.6234988
0.58889067
0.63246727
0.59887832
0.59799546
0.6370737
0.67767274
0.60511392
0.69479263
0.57678306
0.58533424
0.62058395
0.64749998
0.73036391
0.82814604
0.47747225
0.61404556
0.56791836
0.5912841
0.56752431
0.60754657
0.56835437
0.65556836
0.65500593
0.69878894
0.77304333
0.64748406
0.5742349
0.5610562
0.4940075
0.84608448
0.63835382
0.61026853
0.6592769
0.59281951
0.72760481
0.62649363
0.70272797
0.7874251
0.4899464
0.61416483
0.6700443
0.56871754
0.65090907
0.57496566
0.57666463
0.84687412
0.65323806
0.65263015
0.66853249
0.62476051
0.60553741
0.43010464
0.71110117
0.4252837
0.49292827
""
""
0.68162793
0.68547726
0.54969442
0.72057784
""
""
""
0.49310562
0.58323556
0.59869552
0.29682711
0.60874671
0.61034364
""
0.5248155
0.57435721
""
""
""
""
0.59546262
0.54369879
0.54592001
0.65646893
0.59533834
""
0.65862548
""
0.19795737
0.66472584
0.66248107
""
0.48885357
0.6334728
0.6523506
0.55873704
0.5756647
0.64329726
0.62022752
0.48959669
""
0.50094396
0.54540157
0.58072472
0.60026103
""
0.79195046
0.6544475
0.86731434
0.73434758
""
""
0.5363937
0.63294113
0.51458853
0.62126309
0.63941151
0.66710061
0.3589364
0.3386299
0.54095143
0.63660043
0.66838509
