teenbrth_white_female_mean
0.20474064
0.15131408
0.16009262
0.23678206
0.20550573
0.15119252
0.19097875
0.2199963
0.29906198
0.28014696
0.25183854
0.18426174
0.19009131
0.22385618
0.23370688
0.1659542
0.22088031
0.17915007
0.30225563
0.22447954
0.23407947
0.20984894
0.19682492
0.15170021
0.2305439
0.18984394
0.22820817
0.22308935
0.25306657
0.16618922
0.23600319
0.070254408
0.18345878
0.16549616
0.17129388
0.2450493
0.11966505
0.21505333
0.15526429
0.22978753
0.14532773
0.19333483
0.22450607
0.32004473
0.1434062
0.17751598
0.26050866
0.23880439
0.18171884
0.17877278
0.1423064
0.18267526
0.19109541
0.15412973
0.21716626
0.26517412
0.27384153
0.23085217
0.098032251
0.1483063
0.24325116
0.21475425
0.1593958
0.23336941
0.21935001
0.14238961
0.20771548
""
""
0.11046654
0.10342063
""
0.044753682
""
0.13545908
0.1382639
0.067948774
0.10059992
0.12828062
0.13632241
0.13756457
""
""
0.12766407
0.11848719
0.12204083
""
0.051468749
0.12146921
0.079807647
""
0.093408987
0.1660098
0.26952603
""
0.026310148
0.19436826
0.17036773
0.10572646
0.22135095
0.20358355
0.18001091
0.16706724
0.13463803
0.21882032
0.19579686
0.13490871
0.22769465
0.13852485
0.17048773
0.16860346
0.20227267
0.23548387
0.19575897
0.2054127
0.21651468
0.24325617
0.2810716
0.22998588
0.19167848
0.24273302
0.2667405
0.23324177
0.2303739
0.13828458
0.24091348
0.19776662
0.26215476
0.20646411
0.22724441
0.24051964
0.20275763
0.1859993
0.16984616
0.27404547
0.2297108
0.22269391
0.18991527
0.25512221
0.22336337
0.22734846
0.27674732
0.2354167
0.22229975
0.22346191
0.19954567
0.25125602
0.23379341
0.22748989
0.24457915
0.22258352
0.21656987
0.26873118
0.21466462
0.21345852
0.24697906
0.20396464
0.28871173
0.21207885
0.25006488
0.16084735
0.23443718
0.22476546
0.24933931
0.23688412
0.24394237
0.31222269
0.3141526
0.21551998
0.17629114
0.14021821
0.21864526
0.25655732
0.18437141
0.29262552
0.26254278
0.19365777
0.22551171
0.23796532
0.23129585
0.16829053
0.25302207
0.18490925
0.22023821
0.29252979
0.27546111
0.069952339
0.084853142
0.092615306
0.12181119
0.12730828
0.11350667
0.066265762
0.18407521
0.085058361
0.12457685
0.14913216
0.11813454
0.15979062
0.14901364
0.18102534
0.16790245
