hs_other_female_mean
0.8527047
0.89561498
""
0.87810642
0.8018645
""
0.86657488
""
""
0.87758589
0.8390944
0.88251364
""
""
0.87937677
""
""
0.8629719
""
""
0.90369171
0.82171303
0.88380867
""
0.86098754
""
1.0004249
0.80029601
0.87923574
""
""
0.95546263
0.93498707
0.90561426
""
0.93703109
""
0.86727136
""
""
0.84822029
""
""
""
""
""
0.86839759
0.72497171
0.86159599
0.95518339
0.89886034
0.91599512
0.99184865
""
""
0.76020348
""
""
""
0.88100737
""
0.84677756
""
""
""
""
""
""
""
""
""
""
""
0.81643736
""
""
""
""
""
0.89998698
""
""
""
0.84318793
0.8566457
""
""
0.89222574
0.8928858
0.88709569
""
""
""
0.92105508
""
""
""
0.76483887
0.88446313
0.7206037
0.83637333
0.86564624
0.89592564
0.83918667
0.91075754
0.86050242
0.83720267
0.87105131
""
0.82568276
0.94822478
0.80102515
0.95138335
""
0.86938596
0.83533335
0.77786475
""
""
""
0.67968965
""
""
0.85465705
""
0.94408804
0.86449933
""
""
""
0.89863813
""
""
""
0.96806306
""
0.78773332
0.88276166
""
""
0.660079
0.87018389
""
""
""
""
0.96911907
""
""
""
""
0.86876076
""
""
0.87698686
0.94002253
""
0.97771442
""
""
""
""
0.98870534
0.90222198
""
0.9190954
0.98482639
""
0.84534872
0.76437569
0.86576277
0.91511375
0.87011695
0.81940734
0.77614641
""
0.8761099
0.8535465
0.85293049
0.86613709
""
""
0.88171256
0.77127904
""
0.90986228
""
""
0.83218962
""
""
0.89355493
0.92869592
""
""
0.86577326
0.76199609
0.72182107
0.85295451
""
0.86215234
0.73480445
""
0.96286905
0.95472103
0.79885137
0.88793224
""
0.74291235
0.8762607
0.93202156
0.91984046
""
""
0.87284142
0.85724956
0.86314362
0.88979703
0.9058013
0.8636204
""
0.79285932
0.79715323
""
0.84304225
0.92414415
0.87124002
0.89339888
0.90013957
0.82573473
0.87206811
0.92141896
""
0.93484664
""
""
""
0.79467946
""
""
0.94111115
""
0.95903623
0.91024625
""
0.83607399
0.94605881
0.88120806
""
0.8955853
0.89868486
0.79766917
0.93710041
""
0.97206372
0.86685771
""
0.85625023
0.86231428
0.91363388
0.84095776
0.94365883
0.90260512
0.8714003
0.91835654
0.88912326
0.92695707
0.95119566
0.88987547
0.86274326
0.83510232
""
""
0.90504235
""
""
0.87075615
0.94595665
0.90025532
0.87303865
0.86751997
""
""
0.88475311
0.93381357
""
0.87278885
0.90861928
0.99946433
""
""
""
""
""
""
""
""
""
""
0.8227632
0.87727648
""
0.93203187
0.89324635
""
""
""
""
0.70992351
""
""
0.87450278
""
0.91748577
0.85991162
0.82991016
0.99079865
0.89523137
0.85365927
0.90205133
""
0.91552061
0.8139202
""
""
0.83156848
0.86016423
0.97857255
0.77198058
0.91524202
""
0.83000171
0.80525005
0.89674789
0.9094153
0.91853231
0.94595116
0.8334105
""
0.86083084
""
""
0.79282087
0.92630816
0.81110537
""
""
""
""
""
0.7651512
""
0.88212878
""
0.94136405
0.86166149
""
0.73969167
""
""
0.85908258
""
0.73845494
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87428141
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93722057
""
""
""
""
""
""
0.89345598
""
""
0.8247481
0.92606395
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.88272601
""
""
""
0.81803858
""
""
""
""
""
0.83004123
""
""
""
""
""
""
""
0.88769758
""
0.88433546
""
""
0.89902157
""
""
""
""
""
""
0.88212901
""
""
0.80798131
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93735713
0.87072891
""
""
""
""
0.80357844
""
""
""
""
""
""
""
""
""
0.93098301
0.8439157
0.81543154
""
0.84818512
""
""
0.8516131
0.97769797
0.88821602
0.9034692
""
""
""
0.86135423
""
0.78072673
""
0.85532284
""
""
0.79070032
0.87504321
0.82289606
0.84186757
0.8763836
0.94227374
""
0.78032768
0.92112368
0.87730414
""
""
""
0.85932928
""
""
0.88809848
0.65228564
""
0.87995106
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.89674991
""
0.91610605
""
""
""
0.67732084
""
""
""
""
""
""
0.76074845
0.90657359
0.72539461
0.87514001
0.89535493
0.79458207
""
""
0.96764731
""
""
""
""
""
""
""
""
0.7992937
""
""
0.75832111
""
""
""
""
""
0.96261048
""
0.92620724
0.89678508
0.88393945
0.85038388
0.91110128
0.88774204
0.91588366
0.89048553
""
""
0.83225906
""
0.83007067
0.87270325
0.88708794
0.90202594
""
0.82511258
""
0.87512487
""
""
""
""
""
""
0.92397821
0.97663677
""
""
""
""
0.81095439
""
""
0.84091574
""
""
""
""
""
""
""
""
0.8409915
""
""
""
0.96991545
""
""
""
0.94116491
0.84422898
""
""
""
""
0.93836015
0.92199862
0.93218869
""
0.95224065
""
""
""
0.90182
""
0.86968547
""
0.87779939
0.870938
""
0.89751679
0.84063315
""
0.97107583
0.94044286
0.88226146
""
0.87898922
""
""
0.92993402
""
""
""
""
0.91196239
0.85036504
0.88471019
0.87772143
""
""
""
""
""
""
0.95889205
""
""
0.85298669
0.80579078
0.84949285
""
0.90496212
0.90716928
0.89761639
0.92492044
0.87909603
0.92856669
0.92381442
""
""
""
0.88672709
0.92813981
0.91317278
0.88503397
""
""
0.90884995
0.99276233
0.9170925
0.91340429
0.77553999
""
""
0.95171899
0.86994636
1.0094007
0.81819677
0.87344146
0.96921462
0.86190057
0.95542014
0.92181039
0.9318226
""
""
0.82622284
""
""
""
0.82652891
0.91760045
0.87829411
