kir_imm_black_pooled_p75
""
""
""
0.4910647
0.56563467
""
0.63043469
""
""
""
""
0.45426899
""
""
""
""
""
""
""
""
0.4908565
0.44848704
""
""
0.56383646
""
0.58815259
0.48915482
0.56303316
""
""
""
0.57675493
0.53572339
""
0.41178867
""
""
""
""
0.54548001
""
""
""
""
""
0.60680443
""
0.58497792
""
0.56192315
""
""
""
""
0.4858354
""
""
""
""
""
0.64488208
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51217747
""
""
""
""
0.53416061
""
""
0.4624936
0.57724178
""
""
""
""
0.65430939
""
""
""
""
0.53951824
0.40204602
0.54767805
0.55278707
0.52076471
0.48364767
0.48262244
0.5222314
0.47795442
0.51828086
""
0.63198286
0.37049142
0.3919965
0.51698673
""
0.59178901
0.51938629
0.54120135
""
""
""
""
""
""
0.47030303
""
0.46471214
0.48233277
""
""
""
0.53709877
""
0.53168237
""
""
""
0.32315013
0.47895867
""
""
0.46315628
""
""
""
0.51754421
""
0.45539168
""
""
""
""
0.37243801
""
""
0.50027114
0.54407048
""
0.81066239
""
""
""
""
0.60786337
0.60439521
""
0.61621249
""
""
""
""
0.58198273
0.58905041
""
""
""
""
0.57045954
0.53382313
""
""
""
""
0.51309538
""
""
0.60072815
""
""
0.58840269
""
""
0.5841791
0.55873704
""
""
""
""
""
0.51141202
""
0.52321076
""
""
""
""
0.51701498
0.60370404
""
""
""
""
""
""
""
0.4976365
""
""
0.49562463
""
""
""
""
""
""
0.60252416
""
""
""
0.61798096
""
0.5378688
0.66029996
""
""
""
""
""
""
""
""
""
""
""
0.53294486
""
""
""
0.45007777
""
0.55178374
0.60572356
""
""
""
""
""
""
0.63057053
""
0.5238111
""
0.68118012
0.570988
0.47359696
0.61553651
0.56816542
0.57404155
0.58481538
0.5799101
0.56369245
0.58209574
""
""
""
""
""
""
""
""
""
0.69924808
""
""
0.61242282
0.74110603
""
0.65277922
0.58710593
""
""
""
""
""
""
""
""
""
""
""
""
0.6189
""
""
0.26504689
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69897294
""
""
""
""
""
""
""
""
""
""
0.56235021
0.52425861
""
0.56107289
0.49465266
""
""
0.57222158
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47762802
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59853494
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42810243
""
""
0.54107887
""
""
""
""
""
""
0.46522707
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59269536
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54786891
0.68383753
0.54675364
""
""
""
""
""
""
0.61827803
""
""
""
""
0.63681221
""
""
""
""
""
""
""
""
""
""
0.54720378
""
""
""
0.67259812
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57995355
""
0.59663653
""
""
""
""
""
""
""
""
""
""
0.53094363
0.62059778
0.73621905
0.6205529
0.60459322
0.68482572
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32392436
""
0.45729735
0.55423838
0.56666458
""
""
""
""
0.64807081
""
""
""
""
""
0.59626549
""
""
""
""
""
0.54858929
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63019097
""
""
""
""
""
""
""
0.56787032
""
0.52966785
""
0.46047035
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58082402
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57268763
0.58839381
0.48358831
""
0.54090619
0.59280431
""
""
""
""
0.50613236
0.5441376
0.47561049
""
""
0.52380592
""
0.48169035
0.55393779
""
""
""
""
""
""
""
0.60305619
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51667398
