comcoll_black_pooled_mean_se
0.040850233
0.03795905
0.035570413
0.054772791
""
0.051793076
0.03286498
0.027819924
0.032503106
""
0.074286416
0.060204666
0.044350311
0.086734466
""
0.046823401
0.051077988
0.066587664
0.10000941
0.056732293
0.091801025
""
0.037510738
0.028287932
""
0.041165825
0.044255696
0.035951644
""
""
0.096262634
0.046311989
0.045104273
0.052779131
0.01961109
""
0.0095348423
""
0.049515907
0.060082585
0.030086335
0.045892086
0.038348552
0.03309134
0.019931452
0.039992861
""
""
0.012423329
0.060346365
0.013506359
0.031926636
0.057088844
0.040706854
0.033855695
0.056622755
0.034222595
0.06292963
0.053439662
0.043032579
0.030109525
0.044153705
0.022598824
0.066711731
0.077605449
0.042635381
""
""
""
0.037927955
""
""
""
""
0.055259824
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053355657
""
""
""
""
""
0.015603328
0.096374772
""
0.032582257
0.070770979
""
""
0.077982686
0.044896137
0.051381048
""
""
""
0.063336834
""
""
0.049499359
0.069917969
""
""
""
0.051246755
0.096178047
0.054055426
""
0.025198055
0.06733156
0.096623279
0.054640729
0.068338223
0.060867097
""
""
0.056255851
""
""
0.06576094
0.051045552
0.084426604
""
""
0.050269578
0.022169027
""
0.07108435
""
0.058154766
0.049332261
0.092329107
""
0.067195833
""
""
0.037873697
0.030507624
0.056505334
""
0.073126562
""
0.048336875
""
0.034581989
""
""
""
""
""
0.013974206
""
0.042621285
0.075422183
""
""
0.04825218
""
""
""
0.0301087
""
0.07871636
""
0.061115045
""
0.012372914
""
""
0.093160979
""
""
0.017310895
""
""
0.024657214
""
""
0.098749317
""
0.026525212
0.059898224
""
""
0.00586442
0.087813757
0.07391686
""
""
0.05114333
""
""
0.043634284
""
""
0.023291891
0.0862801
""
0.015916135
0.014615321
""
0.012637236
0.013775485
0.024170771
0.024705891
0.10429496
0.028703379
0.050136857
0.022594169
0.094388925
""
""
""
0.019580873
0.071035922
