comcoll_natam_pooled_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.093083784
""
""
""
""
0.10155646
""
""
""
0.28565854
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050395336
0.046549987
""
""
0.2156226
0.11469011
""
""
0.17640969
0.14136687
""
0.12376266
0.082593419
""
""
0.079206668
0.037726372
0.061653692
""
0.2424334
0.11537196
""
""
""
""
""
0.098023541
0.063149095
""
0.066385061
0.088777713
0.09182214
""
""
0.042850845
0.2288592
0.067829154
0.094765373
0.10949209
""
""
0.10878177
""
""
""
0.17153922
""
""
""
""
""
""
""
""
""
""
""
""
0.37262848
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17899323
""
""
""
""
""
0.089349739
""
""
""
0.07039801
""
""
0.27841225
""
""
0.12478926
""
""
0.13999325
""
0.11881746
0.368821
0.15655711
0.13616025
0.34741035
""
""
0.049780618
""
""
""
0.22128651
""
""
""
""
""
""
0.0927746
""
""
0.069665335
0.10072455
""
0.10559677
0.057659499
""
0.18996088
""
""
""
0.10636458
""
0.18685165
""
""
0.14669485
0.16693529
0.13467623
""
""
""
0.1407254
""
0.11546509
0.14759156
""
0.13787861
""
0.13507234
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057668451
""
""
""
""
0.12783529
""
""
""
""
""
""
""
""
0.10296272
""
""
""
""
""
""
""
""
""
""
""
0.20843942
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15173727
""
""
""
""
""
""
""
""
""
""
""
0.12397338
""
""
""
""
""
""
""
""
0.20863818
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18414438
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16229847
""
""
0.19276051
""
0.17395365
""
""
0.2187677
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11861696
""
""
""
""
""
0.11853954
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
