kfr_top01_natam_pooled_mean
""
-4.4347711e-05
""
""
""
""
""
-0.0024253058
""
""
""
""
""
""
""
0.00094260939
0.008572231
""
""
""
""
0.0043194182
-0.0021529514
""
0.0012610749
-0.0021586053
-0.00019961337
""
""
""
9.0013767e-05
""
""
""
-0.002144339
0.019460281
0.00090253708
""
0.062715605
-0.00028536413
0.098685123
0.056722138
""
""
-0.00030025071
""
""
0.001608517
-0.00037905906
""
-0.00085369457
0.00083152077
""
""
""
""
""
""
-0.002112943
""
""
""
-0.0010320721
""
-0.0018870845
""
""
-0.00073599862
0.00081043603
0.00069785333
0.0003694504
""
""
-0.0016561799
0.00018832275
""
-0.00024030698
0.00085611228
0.00059476076
-0.0013967995
-0.00078724703
-0.00012242884
0.0021838234
0.00025548442
0.00062607514
-0.00063042855
-0.0005285709
""
-0.0019651845
-0.00077187695
""
0.0021306225
0.00079703901
0.0065046409
""
-0.00059532002
2.7191778e-05
-0.00075701874
0.00044120665
0.00028224575
0.00023283788
""
-0.00025345327
0.0019934482
0.00033403735
4.4244451e-05
0.0009050669
1.5052336e-05
""
0.0012042711
-5.2909632e-05
""
""
0.0017018857
0.00034497023
0.0093602622
""
""
0.0071864859
""
""
""
""
""
""
""
""
0.0014593039
""
""
""
""
""
0.0067656995
""
""
-0.0029987211
""
""
""
""
""
""
""
""
-0.0057161255
0.0081966463
""
""
""
""
""
0.059020799
-0.0036209314
""
""
-0.0047826502
0.0089932177
""
""
""
""
""
""
""
""
""
0.00085249258
-0.00025719468
""
0.00063656975
""
""
0.0013384722
0.074412771
""
0.0058117248
-0.0042520268
""
""
""
""
0.0037157694
-0.0067440104
""
""
0.00049612689
0.0014295989
0.07833188
-0.00014396856
-0.0024149292
-0.0075893071
0.00063886872
0.019809652
0.023509583
0.0036656398
0.0029188555
-2.0347548e-05
-0.0012410316
0.00088782917
0.0097210975
-0.0010641878
0.0020922378
-0.0042734272
0.0026751959
0.011826281
0.0058010714
-0.00090862502
0.0002313385
0.00054442848
-0.0099313445
""
-0.00045526651
-0.0020259563
0.035599202
0.0064367442
0.023819441
""
0.0092480583
0.00090748438
-0.0030904496
0.010660996
0.0034065763
0.00089095079
0.00088047097
-0.0019744209
0.0089170309
-0.00094355759
0.0048465724
0.0025835729
-0.0011320862
""
-8.7453809e-05
-0.00062502548
0.019647382
0.0055204681
-0.00041443901
0.00080761081
""
3.9597118e-05
0.13660969
0.0032165193
0.0033541017
-0.0010356012
0.00053467695
""
0.0087756384
""
""
""
-0.0029236032
0.023378909
""
""
""
""
""
""
""
""
0.00060333504
""
0.046761118
""
""
0.00020231694
0.00080604252
-0.00067390606
""
""
""
""
""
""
-1.129363e-05
""
""
""
-0.00073010463
