kir_24_black_pooled_mean
0.43065897
0.40122157
0.39764652
0.4471699
0.30909637
0.438779
0.42348683
0.40233311
0.43916255
0.42685604
0.42765552
0.39556423
0.44565395
0.40501776
0.46854395
0.38738936
0.41038641
0.4412854
0.44170702
0.39310154
0.43851817
0.33104858
0.41132984
0.38139892
0.38388872
0.42733058
0.40473759
0.40081969
0.46144244
0.45706463
0.33276436
0.42742065
0.41854712
0.41256264
0.38993001
0.35734811
0.43227279
0.39761087
0.39124349
0.43667075
0.41371378
0.4347744
0.42813629
0.39537579
0.43132523
0.40555063
0.38227761
0.44877112
0.39918467
0.43321732
0.41210985
0.41177168
0.411006
0.40467614
0.39559951
0.4278242
0.40973532
0.38461503
0.4710477
0.4145329
0.42418608
0.41056752
0.42327592
0.38952586
0.42969748
0.39718783
""
""
""
0.5122686
""
""
""
""
0.44515646
""
""
0.48771772
""
""
""
""
""
0.41269261
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47985551
0.45901209
""
0.34872532
""
""
0.49029049
0.4388023
0.58492756
0.45446685
0.45100987
""
0.50196469
0.45119944
0.41355211
0.38106892
""
0.5019781
""
0.44601655
0.38784206
""
0.37388715
0.400332
""
""
0.39767948
0.37753716
0.47704154
0.38598377
0.4143132
0.37160954
0.39461467
0.39820874
0.39843562
0.42166033
0.40849477
""
""
0.41163623
0.42004982
""
0.41703799
0.42095533
0.41216689
0.43441987
""
0.38101625
0.40254879
0.48440546
0.3050862
""
0.39307532
0.42900884
0.40220916
""
0.3874777
""
""
0.37045267
0.38149807
0.42672753
""
0.42634344
""
0.41456562
""
0.35485375
""
0.34752539
""
0.40525588
0.39026511
0.41566986
""
0.3835949
0.42177561
""
""
0.39063823
0.44952345
""
""
0.38760716
""
0.37454152
0.38433167
0.40208289
""
0.45038348
""
""
0.42591864
""
""
0.4681257
""
0.44530401
0.38989258
""
0.39660725
0.42023563
""
0.43251237
0.42241785
0.42315105
""
0.44424188
0.43155202
0.44360709
""
0.45959195
0.43095723
""
""
0.47136834
0.49616659
0.52639097
0.49606597
0.50602144
""
0.46504113
0.45473421
0.55396324
0.45895851
0.463952
0.44347012
0.42753869
0.4951475
0.47468317
0.48827261
0.49399924
0.51147866
0.4964866
""
0.51286465
0.47157145
0.47082022
0.43918657
0.48208627
0.33887339
""
0.42595384
""
0.50082308
0.44019833
0.46185148
0.44699347
""
0.49513158
""
""
""
0.49504998
0.50355679
""
""
""
""
""
""
""
""
0.44722769
""
0.5231604
""
""
0.45324641
0.47551283
""
""
""
""
""
""
""
0.51400125
""
""
""
""
0.50092047
""
""
""
0.44834292
""
""
""
""
""
""
""
""
""
""
""
0.43400353
""
""
""
""
""
""
""
""
""
""
0.48538217
""
0.48843193
0.47890514
0.53538328
0.49817541
0.46492237
0.45906872
0.50423503
0.51224643
0.44858223
0.46133661
0.43656045
0.45475948
0.42109522
0.44909737
0.42879319
0.41727802
0.42922312
0.45928609
0.37940714
0.4782159
0.4173559
0.49295679
0.49361995
0.41427281
0.39569816
0.36470291
0.43727005
0.41284251
0.46580783
0.35686037
0.40123478
0.37902123
0.43284225
0.40793091
0.45024499
0.43649304
0.42653489
0.41849399
0.39987063
0.44022676
0.41190392
0.40285471
0.45902914
0.39073485
""
0.40517381
0.43982092
0.41412768
0.41511589
0.40428746
0.44137576
0.40148574
0.42190102
0.37289268
0.44461691
0.48934457
0.40857607
0.44134852
0.38119575
0.43653613
0.43681425
0.45412278
0.43516862
0.41380993
0.42682302
0.45115376
0.41974238
0.42957425
0.41135582
0.42029262
0.44157708
0.39291069
0.41086665
0.39027724
0.46482229
0.40864301
0.41660082
0.40641326
0.43560866
0.43712631
0.36530641
0.35249996
0.3825624
0.42004272
0.44719568
0.41242632
0.43399435
0.40571341
0.36304811
0.39235389
0.38321462
0.40436339
0.39786103
0.43730325
