kir_native_hisp_female_mean
0.36731163
0.31004369
""
0.42311144
0.39283401
""
0.41137084
""
""
0.45091778
0.41084477
0.43490517
""
0.5018729
0.38969085
""
""
0.44388819
""
""
0.38049227
0.40325561
0.40590864
0.44827962
0.45492622
""
0.38610697
0.37135449
0.4341248
""
""
0.40734109
0.47599167
0.38498443
""
0.42395949
""
0.3173255
""
""
0.46007219
""
""
""
""
""
0.4744072
0.32498771
0.45560244
0.38643342
0.43067756
0.42599419
0.38514513
""
""
0.44133371
""
""
""
0.41760382
""
0.42739257
""
""
""
""
""
""
""
""
""
""
""
0.32471374
""
""
0.41634819
""
""
0.43597984
0.49564818
0.41925347
""
0.46111357
0.46328831
0.38836849
0.36607325
0.48743993
0.46699056
0.40482259
0.42529002
""
""
0.45312873
""
""
0.40903255
0.36656627
0.4672682
0.43598786
0.45638856
0.49406695
0.45537949
0.42393696
0.41864374
0.4642781
0.39504167
0.43000311
0.34380004
0.4641442
0.48694199
0.46208593
0.4184992
""
0.42023662
0.38120988
0.41376877
""
""
""
0.44540489
""
""
0.34449866
""
0.47807255
0.45623684
""
""
""
0.47681004
""
0.43630949
""
0.34279034
""
0.39692613
0.41990253
""
0.33247781
0.41412684
0.44424903
""
""
0.37040395
""
0.38946867
""
""
""
0.41930473
0.41428557
""
""
0.40812451
0.50119013
""
0.36970407
""
""
""
""
0.45651639
0.50800079
""
0.5337624
0.47495186
0.53149235
""
0.43159395
0.44031057
0.46385109
0.41861966
0.42729729
0.36027423
0.401333
0.43049508
0.40509996
0.41636732
0.3915337
""
0.44820148
0.4421275
""
""
0.44652292
""
0.46134314
0.47403219
""
""
0.43697575
0.47251374
""
""
""
0.37834781
0.43072182
0.40632021
0.42834118
0.3863894
0.45612031
0.39037019
0.49355593
0.39380184
0.41235954
0.44996423
0.47809067
0.48086032
0.38779649
0.42109612
0.38360536
""
""
0.47411057
0.38533267
0.41479743
0.44991735
0.44988787
""
0.48542038
0.44906813
""
""
0.49083459
0.43450868
0.40407699
0.37096483
0.47361186
0.42108601
0.39290455
0.41932106
""
0.3150202
""
""
""
0.39391148
""
""
0.40855423
0.41767845
""
0.41634443
""
""
0.43835393
0.42309564
0.47225261
0.37900615
0.43260461
0.44055051
0.39777213
""
0.4065077
0.47954726
0.43488154
0.47133356
0.37697867
0.42200702
0.38360614
0.45178491
0.44683692
0.45552668
0.48454696
0.51022035
0.50374746
0.52404118
0.47980988
0.50035888
0.47873378
0.44704491
""
0.51535511
""
""
0.36788106
0.45849195
""
0.43608853
0.43544543
""
""
0.49007323
0.49609804
0.42309043
0.41865906
0.49544016
0.51335359
0.38094151
""
""
""
0.34671229
0.52242512
""
""
0.42284697
0.44267955
0.46903962
0.49409771
0.38013607
0.37144226
0.47092345
0.46448126
0.44500476
""
0.46440014
0.44424814
""
0.47450772
0.41917729
0.41609433
0.42338592
0.47078311
0.41158593
""
0.43120688
0.43806833
0.4365339
0.38916144
0.47811481
0.53454763
0.28793758
""
0.47877514
0.42785311
0.51217175
0.3785547
0.47041404
""
0.43675658
0.43240282
0.46541563
0.44064677
0.49115384
0.45343012
0.45776278
""
0.47069669
""
""
0.49685678
0.51116854
""
""
0.35702923
""
""
""
""
0.43435109
0.36724347
""
0.40179071
0.36483508
""
0.37681258
""
0.34132025
0.33655447
""
0.47039226
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39056641
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39122134
""
""
""
""
""
""
0.43698484
""
""
0.40755305
0.4379673
""
""
""
0.40352374
0.37990797
""
""
""
""
""
""
""
""
""
""
""
""
0.42853761
0.33542582
""
0.41604972
""
0.39054093
""
0.4329696
0.46421343
""
""
""
0.40603065
""
""
""
""
0.41742849
0.49937662
0.4212487
""
0.38240132
0.4191308
""
""
0.39838231
0.43909419
""
0.42157996
""
""
0.45161235
0.48645514
""
""
""
""
0.43336847
0.42776719
""
""
0.41278803
0.41745314
""
""
""
""
""
""
""
""
0.41103426
0.38288078
""
0.47923544
""
0.46018299
0.42066765
0.4669261
""
""
0.41197473
0.41714364
0.40897739
""
""
""
""
""
""
0.49906972
""
""
0.43899256
0.46541116
0.44757918
0.41071191
0.39162946
0.43646735
0.43030152
0.43525961
0.41353104
0.46607986
0.41871983
0.48170841
""
""
0.41561547
""
0.40744972
0.42606685
0.39584145
""
0.44927242
0.42957363
0.36815366
0.40242437
0.35779446
0.40926749
0.49742693
""
0.42365521
0.45947391
0.42112935
0.30340734
0.38759252
""
0.39037347
0.39386579
0.37350377
0.39885929
0.39250639
0.4022117
0.39553222
0.44715747
""
""
""
0.39999515
0.45311564
0.41549581
""
0.43468672
0.54907233
0.41294089
0.46347821
0.41824585
0.44789067
0.41526678
0.46342352
0.41104558
0.44742963
0.4060092
0.45922178
""
0.43903434
0.44211039
0.46814707
0.49334615
0.41938341
0.41317353
0.45055819
0.47211888
0.43089801
0.40678477
0.42940864
0.47607663
0.46459037
0.4091838
0.31435585
0.39062929
0.33347061
""
0.41358393
0.45526001
0.45152366
0.42739668
0.37370107
0.36150715
0.38927391
""
0.39185518
0.43571201
0.41583359
""
0.32896873
0.40789825
0.39201638
0.41323742
0.45418182
0.40288848
0.44796881
0.47018027
0.42136702
0.36972448
0.37658828
0.46894845
0.42199448
0.4016557
""
0.37819666
0.41361582
0.38151285
0.42851433
0.35270253
0.40701377
0.4153761
0.43861422
""
0.49568391
""
""
""
""
""
""
0.48084071
""
""
""
""
""
0.53196353
""
""
0.38990968
""
0.42097497
""
0.37288198
0.29716429
""
""
""
0.46320564
""
""
0.4905602
0.48315302
0.54067981
""
""
0.42245424
0.40799415
0.38516453
0.32477096
0.43238097
""
0.43189365
0.4504618
0.46745682
0.43580994
0.48157594
0.4407028
0.53124231
0.4494251
0.43734387
0.39414105
0.45136857
0.35565129
0.43828404
0.38546634
""
0.39249834
0.41307643
0.38214305
0.43777499
0.41846606
0.36053213
0.37901458
0.39539567
0.38182929
""
0.31684917
0.37400967
""
""
""
0.38564947
0.40085053
0.35621339
0.3823531
""
""
0.52286202
0.26100579
""
0.38293192
0.389249
""
""
0.42839268
0.373959
0.43823487
0.42903247
0.45717683
0.42410204
0.43003166
0.41869232
0.42847097
0.45592153
0.49554637
0.47647196
""
""
0.44697142
0.49526271
0.51975423
0.43063831
""
0.49583516
0.47551903
0.45983279
0.46645489
0.46673289
0.39366838
""
0.38799718
0.37406132
