hours_wk_hisp_male_p25_se
""
""
""
4.5452814
3.5256848
""
2.9170015
""
""
""
""
2.2421563
""
""
3.2019508
""
""
""
""
""
4.425251
2.5900156
""
""
2.29916
""
3.4663403
2.8744705
2.1536403
""
""
""
2.2867994
3.0663617
""
3.4644318
""
""
""
""
5.2523785
""
""
""
""
""
1.411535
""
3.8498037
""
3.3718626
3.5087473
""
""
""
4.1909413
""
""
""
""
""
2.6390164
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.6308732
""
""
""
""
2.7896159
""
""
3.8321657
4.2906399
""
""
""
""
""
""
""
""
2.3022568
0.89934933
1.7426641
2.1370113
0.38727584
0.94588667
1.44392
2.4868748
0.75755608
2.1286409
2.2412333
""
2.9633954
3.8873103
""
2.8381248
""
3.8688004
2.7002075
3.494235
""
""
""
""
""
""
3.987643
""
3.8613689
3.9561195
""
""
""
1.0657451
""
3.53771
""
2.9243388
""
5.0666156
3.2237911
""
""
3.3693955
""
""
""
""
""
4.1431336
""
""
""
""
3.4636862
""
""
2.6708164
4.9345241
""
""
""
""
""
""
5.0195842
2.016993
""
0.69055492
""
""
""
4.115274
1.3087345
3.1108222
""
2.2198882
""
""
2.4337339
1.63504
""
""
""
""
3.6472414
""
""
2.9351938
""
""
4.7975159
""
""
3.9450488
3.1045465
""
""
""
3.4500277
5.5488763
2.0643022
4.4213204
2.1479895
2.4778309
5.1495667
4.7161012
4.5744514
3.7466271
2.1151285
""
""
3.23509
""
""
""
""
1.7485421
""
2.4232142
1.494877
""
""
""
""
""
""
2.6853604
""
""
""
3.1810999
3.0840981
3.7990859
""
""
""
""
""
""
""
""
""
""
""
""
5.4309926
""
""
""
2.8727179
""
5.2199092
1.5518776
4.8038669
""
""
""
""
""
2.5204816
""
2.8110597
""
1.5428841
1.5777887
2.2412069
1.9360827
0.28025454
1.817657
0.48989633
0.84483361
2.3870437
3.3074913
""
""
""
""
""
""
""
""
""
1.4215344
""
""
0.84511083
3.4191618
""
1.8879335
0.93335038
""
""
""
""
""
""
""
""
""
4.1422153
""
""
1.7197233
""
""
""
""
""
""
""
""
""
3.975121
""
""
5.218636
3.1628277
3.2667809
""
5.0945711
3.8676269
""
""
3.9715397
""
""
""
4.4853959
3.9780974
""
""
2.837234
""
2.6586609
2.5244811
1.4750214
3.9172933
0.38970932
2.1041501
""
""
2.210115
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
5.3101087
4.5165334
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.9905388
""
""
""
""
""
""
""
2.2154143
""
""
""
5.5114007
""
""
""
""
3.1142428
3.3938222
""
""
""
4.2430024
""
""
4.0139475
2.7900646
""
4.4214582
""
""
1.8132249
""
""
""
""
""
""
1.7795846
""
""
1.5032281
4.1367626
""
""
""
""
""
""
""
""
""
4.0407839
""
""
""
""
1.4599688
0.65488297
""
""
4.3986115
""
""
""
""
""
""
""
""
""
""
""
4.4542012
3.0841386
2.0190916
5.1496954
""
""
""
4.1711016
""
1.4048016
4.3889527
""
""
""
""
""
4.0124965
""
3.8231087
""
""
3.6708779
""
2.3131218
""
1.8831749
""
""
""
0.46125209
2.1853352
""
2.0997365
""
1.6122909
""
1.8669853
1.1165504
2.6439843
3.1373119
1.3746133
3.3120754
""
""
""
1.9715639
2.5328331
""
""
3.2515037
4.3298335
4.3361063
3.5484123
1.4047095
4.4408379
4.9814277
0.81505942
""
0.41925335
2.349508
3.902549
""
1.1536238
2.0369117
4.2624497
3.4125991
2.5018258
3.9511912
0.99371284
0.42650494
0.68548733
1.806861
1.0842992
0.34883335
2.1749103
2.743346
""
1.8302346
3.3848023
""
3.0204298
2.2984228
1.8455827
2.6269934
4.1529827
3.594424
1.8602494
""
""
2.6336489
""
""
""
3.5647204
3.7635436
1.7974784
4.2713842
1.6444821
0.74222952
0.52080047
3.3282979
1.8566426
2.7104671
3.0295029
3.0311859
3.3424067
""
4.1011562
""
""
1.3521689
""
4.0454597
""
""
""
2.7426863
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.5246229
""
""
""
""
""
""
""
""
""
""
""
""
""
1.6615161
""
4.027144
2.0411782
1.4075294
""
""
2.8241122
0.83726245
""
0.58271229
3.5689683
0.71796596
2.9442575
""
2.3126812
2.7836354
""
3.1326017
4.1860161
3.0991783
4.3247261
2.123843
3.0650158
""
""
""
""
""
""
2.3401344
1.289189
3.7552137
2.4803612
""
""
""
""
""
7.2982039
3.3269844
""
""
2.303839
""
2.8117266
""
""
0.89304531
0.7428934
0.49258095
1.6859866
0.65679818
0.56642818
""
""
""
1.6632793
1.5984857
0.52991879
0.86764127
""
""
0.48115629
0.85611647
0.97474885
0.17331828
""
""
2.7304749
3.3100028
2.5576165
""
4.419548
1.286311
4.2483211
1.3845892
""
1.3564988
1.6115434
""
""
4.9426084
""
""
""
4.7792916
""
1.2053466
