kfr_native_natam_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050799645
""
""
""
0.036412209
""
""
""
""
0.050272577
""
""
""
0.076129474
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018742582
0.014139568
""
""
0.045131568
0.032920018
""
""
0.051662385
0.046072602
""
""
0.014917266
""
0.05618583
0.022379233
0.031417806
0.020075254
""
0.029831152
""
""
""
""
""
""
0.028926538
0.01242583
""
0.013904828
0.032246452
0.028925223
""
0.052407872
0.010843128
0.030854294
0.010439475
0.014994098
0.028529702
""
0.054419033
0.05738464
""
""
""
0.04007142
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056044713
""
""
""
""
""
0.058449231
""
""
""
""
""
0.044211235
""
""
""
0.049173195
""
""
0.045454819
""
""
0.060985152
""
""
0.047398608
""
0.029211991
0.039158877
0.041166954
0.048131052
0.055492997
""
""
0.021543894
""
""
""
0.052534547
""
""
""
""
""
""
0.030256832
""
""
0.035386521
0.035330866
""
0.031221431
0.026573053
""
0.056215465
""
""
""
0.042501092
""
0.054998703
""
""
0.063270122
0.046679884
0.058860086
""
""
""
0.058612097
""
0.066152714
""
""
0.04054613
""
0.049616314
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030170472
""
""
""
""
0.034490529
""
""
""
""
""
""
""
""
0.042721149
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065261111
""
""
""
""
""
""
""
""
""
""
""
0.063599251
""
""
""
""
""
""
""
""
0.051949922
0.059325319
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055474054
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049224071
""
""
0.053212874
""
0.050159477
""
""
0.050875694
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034083553
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
