has_mom_pooled_pooled_p50
0.9404574
0.94195449
0.94586027
0.92942715
0.91475481
0.93113965
0.90655625
0.95209795
0.9494338
0.91582561
0.91181576
0.90611857
0.94600159
0.93321019
0.91534817
0.95101422
0.93816274
0.92923939
0.95707935
0.88894802
0.89907789
0.90792519
0.91453254
0.8777172
0.90547836
0.86547822
0.90509093
0.9157362
0.92180681
0.90330619
0.91338384
0.92926502
0.9151051
0.92171979
0.86853534
0.91045707
0.89627355
0.90204442
0.85037076
0.83085161
0.87813479
0.87957412
0.91218454
0.89603323
0.87485284
0.84583074
0.87722772
0.89925665
0.88310713
0.90317404
0.91314983
0.90458697
0.87900531
0.8582502
0.90180123
0.87240821
0.89772373
0.91890347
0.91596389
0.88327378
0.91239291
0.91701472
0.90660292
0.94615179
0.94807434
0.94453782
0.95573592
0.94560784
0.96167564
0.94761294
0.84522313
0.86733913
0.840491
0.90301108
0.89897078
0.93559647
0.91171032
0.94104266
0.92603487
0.87527293
0.88489693
0.93376452
0.94955498
0.92473727
0.91366678
0.93332475
0.93610209
0.92973059
0.91408205
0.9286682
0.93232745
0.93555254
0.9478758
0.92010093
0.94234914
0.93836296
0.93921316
0.90300661
0.91227221
0.89864105
0.9170301
0.88162225
0.87859863
0.89833111
0.91811979
0.90410721
0.92020786
0.91551214
0.90533578
0.92319405
0.91674137
0.89294285
0.91003954
0.87191576
0.91151202
0.91782868
0.90194935
0.87290674
0.88489771
0.88243526
0.90747786
0.91163272
0.91171592
0.92368376
0.91189843
0.91359675
0.89571732
0.90899926
0.87546575
0.88338858
0.89716268
0.90907419
0.90380478
0.92105192
0.89116067
0.88645989
0.90918899
0.89982474
0.8900879
0.86019421
0.90810317
0.92917037
0.89028066
0.88769054
0.88033098
0.87038171
0.9179399
0.89174807
0.8771987
0.88261151
0.93361014
0.89403969
0.86314511
0.81788051
0.92635
0.88847244
0.89282298
0.87168479
0.914101
0.950813
0.93107337
0.9488852
0.9231531
0.89649826
0.90005797
0.8857221
0.94137734
0.94089615
0.93811965
0.93237555
0.92390126
0.92840958
0.94800937
0.93853921
0.94169271
0.94515157
0.9293589
0.92772645
0.94640195
0.95431083
0.94983512
0.94709754
0.91671473
0.92725492
0.92336637
0.91785461
0.94380373
0.93097365
0.93600965
0.93666446
0.94406527
0.94232637
0.92084342
0.92250782
0.94596702
0.9390474
0.91645515
0.92407709
0.91096061
0.91119528
0.91533351
0.9161095
0.92314476
0.92556691
0.92067438
0.91787088
0.9110651
0.92806977
0.93380088
0.92235911
0.92789996
0.92768824
0.93895906
0.93823725
0.90864819
0.92231917
0.9071852
0.90806931
0.93609083
0.93152189
0.91911811
0.93157405
0.92825246
0.93128651
0.9070403
0.91199034
0.94162899
0.94956911
0.93900388
0.92539495
0.93063307
0.93670374
0.94418824
0.94345647
0.94264036
0.94523686
0.94346941
0.93664753
0.95336431
0.94817847
0.94278896
0.9225626
0.93652707
0.93052745
0.94311619
0.92040002
0.92150933
0.92198247
0.93200523
0.93027323
0.91394353
0.92746234
0.93126035
0.937105
0.93355781
0.92774671
0.9209255
0.92022061
0.94083494
0.93708485
0.93465823
0.916219
0.92117518
0.92657232
0.9125582
0.8641749
0.91610646
0.88274163
0.90046221
0.90802771
0.91334677
0.90760005
0.90097004
0.93304855
0.94027025
0.94330508
0.92753422
0.92716509
0.94419521
0.92837369
0.92184973
0.87570208
0.87627304
0.91335958
0.92325854
0.92754334
0.91423738
0.9105714
0.9285028
0.93482423
0.94606704
0.95316565
0.92818505
0.935399
0.93041641
0.93232447
0.95068789
0.93236929
0.92405802
0.94062901
0.90559542
0.93226635
0.9358297
0.92748702
0.93119311
0.93835306
0.9432894
0.89483166
0.92554003
0.94408834
0.90900415
0.92164546
0.93317467
0.91798353
0.91072422
0.90397513
0.93457419
0.93036944
0.93430817
0.92788941
0.94071573
0.91966164
0.94517374
0.9196316
0.93787193
0.91646659
0.91968274
0.9293322
0.91802537
0.9062776
0.92681926
0.91313428
0.90286869
0.91012758
0.91096067
0.87616575
0.90306139
0.95101434
0.93537861
0.90815139
0.94468015
0.92693937
0.91777796
0.92229348
0.94114572
0.95307893
0.95862591
0.95512104
0.94590628
0.95206827
0.94301373
0.9297418
0.93556648
0.94636518
0.93346989
0.9318822
0.93515366
0.93817395
0.94357663
0.90056378
0.94299161
0.94518948
0.92633975
0.95902431
0.92529571
0.93954265
0.93383086
0.95430446
0.94660163
0.93430018
0.94383901
0.95461583
0.94208467
1.0057517
0.9670459
0.95921814
0.94106179
0.95286036
0.9187181
0.94817656
0.97364241
0.9876973
0.87618464
0.97741795
0.96929115
0.89921826
0.91936374
0.96654558
0.95081741
0.94559276
0.95426261
0.95120513
0.94553137
0.95030195
0.95225221
0.92699963
0.94778633
0.95060223
0.94184476
0.94810122
0.95579088
0.94886231
0.94723159
0.94896555
0.95251316
0.94001156
0.93441665
0.94441593
0.94784611
0.97547823
0.95331413
0.94439375
0.96918041
0.97267663
0.95545942
0.96070701
0.95442122
0.94938934
0.93850058
0.97536904
0.94348967
0.97230023
0.93060458
0.96089607
0.95085645
0.94653749
0.96785337
0.94613504
0.9474737
0.94348252
0.93290436
0.94142115
0.91364348
0.94375288
0.95411968
0.9392218
0.93343735
0.9154703
0.9709543
0.87849718
0.91097498
0.93103087
0.92134368
0.92900389
0.92251539
0.93541962
0.93485135
0.94608551
0.94707257
0.93005925
0.90933257
0.94961894
0.92493635
0.94103056
0.938932
0.92008722
0.93844527
0.94252902
0.9467504
0.97196299
0.95486373
0.9320966
0.93338454
0.95733005
0.96673298
0.92265439
0.92913491
0.94658655
0.95405555
0.93634987
0.94587576
0.94576383
0.94729418
0.9358924
0.95499599
0.94726545
0.9083944
0.93719661
0.89592445
0.94187766
0.92767757
0.89704746
0.88873523
0.94815683
0.95359689
0.88050276
0.94045675
0.93831998
0.94979328
0.95527858
0.95092636
0.94934613
0.9660008
0.95832187
0.9225114
0.94953269
0.96704155
0.94068998
0.92719644
0.91273099
0.93407279
0.93707275
0.94891638
0.90648234
0.94376343
0.92778027
0.91386408
0.93003517
0.93665165
0.94347507
0.94713128
0.93392217
0.94946492
0.94371533
0.9459762
0.9435308
0.95079732
0.93830752
0.93187875
0.93327236
0.91920137
0.93919778
0.92751068
0.93492478
0.93791693
0.93436325
0.91129339
0.92643154
0.91597205
