kir_native_natam_male_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58755755
""
""
""
""
0.48659611
""
""
""
0.46429542
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49273467
0.31434408
""
""
0.37993446
0.52276003
""
""
0.40518737
0.54019773
0.51438773
""
0.32086989
""
0.51831853
0.31681812
0.44330803
0.38939855
""
0.31941438
0.45253798
""
""
""
""
""
0.45959124
0.4080013
""
0.46816567
0.43706882
0.30643672
""
0.32626379
0.38756326
0.37241304
0.40280765
0.35900196
0.36450002
""
""
""
""
""
""
0.48290741
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54438645
""
""
""
""
""
0.42693987
""
""
""
0.49821553
""
""
0.47664452
""
""
0.51403445
""
""
0.4326117
""
0.38268068
""
0.41026014
0.47014508
""
""
""
0.44797236
""
""
""
0.38788614
""
""
""
""
""
""
0.46782443
""
""
0.56762719
0.49519119
""
0.47705653
0.52007753
""
0.40902284
""
""
0.46466425
0.50147104
""
0.36190376
""
""
0.50796151
0.47035605
0.25830135
""
""
""
0.38341847
""
""
""
""
0.51545608
""
0.51377344
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34324399
""
""
""
""
0.46701777
""
""
""
""
""
""
""
""
0.41629061
""
""
""
""
""
""
""
""
""
""
""
0.31096378
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3728013
0.4448767
""
""
""
""
""
""
""
""
0.3740297
0.4085432
""
""
""
""
""
""
""
""
""
""
""
0.29970881
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47583082
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40452975
""
0.39958939
""
""
0.23669538
""
""
""
""
""
""
""
0.47128958
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48573428
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48606408
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
