wgflx_rk_natam_pooled_mean
""
""
""
""
""
""
""
""
""
""
""
0.38477975
""
""
""
""
""
""
""
""
""
0.34144744
0.36098844
""
""
""
""
""
""
""
""
""
0.47186971
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36007363
0.43028912
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42252567
""
""
""
0.48914525
""
""
""
""
""
""
""
""
""
""
""
""
0.43223828
""
""
""
0.41991165
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37773907
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31855026
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51061642
""
0.41597894
0.44459516
""
0.37730566
""
0.49255583
""
""
""
""
""
""
0.46713158
""
0.31477135
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4651185
""
""
0.51198071
""
0.5188747
""
""
""
""
""
""
""
""
""
""
""
""
0.46419987
""
0.4592306
0.48922652
""
""
""
""
""
""
""
""
""
""
""
0.46120548
""
""
0.48446631
""
""
""
0.51135552
""
0.32849905
""
""
""
0.30149344
""
""
""
""
""
""
0.38598245
""
0.37271002
""
""
""
""
""
""
""
""
""
""
""
0.3565518
0.45780209
0.45663548
0.44469416
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39247468
""
0.50485635
""
""
""
0.33151022
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44267076
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35634848
""
0.40632635
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31013155
""
""
0.29999352
0.40704504
""
""
0.36003575
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25984707
""
""
""
0.26159608
""
""
""
0.29725042
""
""
""
""
""
""
0.30676055
""
""
""
0.343849
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39645991
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41529277
0.3727091
""
""
""
""
0.42811656
""
0.4242886
""
""
""
""
""
""
""
""
0.45340207
""
""
0.38647726
0.37407619
0.33237702
0.43943611
0.40236342
0.4302243
""
0.40794107
0.40991616
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5334757
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3456794
0.42169353
""
""
""
""
0.41899371
""
""
0.4000383
""
0.43674579
0.40497601
0.37175545
0.49226713
""
0.35958585
""
0.48177639
""
""
0.42485344
0.46131617
0.45264804
""
""
""
0.46358523
0.41711864
0.51284724
""
0.42812961
0.41038957
0.34101844
""
""
""
""
""
0.52561647
""
""
""
0.3429572
""
""
""
""
""
""
""
0.32308468
""
""
""
""
""
""
""
""
""
0.33005196
""
""
""
0.34040093
""
0.37689373
""
0.33319408
""
""
0.32436967
0.40630087
""
0.35924146
""
""
""
""
""
""
""
""
""
""
""
""
0.3980116
""
0.33833992
""
""
""
""
""
""
0.3412281
""
""
0.38820305
0.36405447
""
""
0.27333498
""
0.42870876
0.44318566
0.31515998
0.44357026
0.42221382
0.40179035
""
""
0.37830871
0.42535454
0.53659242
0.40050107
""
""
0.39134717
0.51052821
""
0.41785532
""
""
""
""
0.36517891
0.37307116
0.45766091
0.48773339
""
0.43923977
""
0.47294563
0.3290683
""
""
""
""
""
""
0.32355878
0.42990252
0.4436602
