two_par_pooled_female_p75
0.95172924
0.95677972
0.97762662
0.9163295
0.90921271
0.98750114
1.0658774
0.93158913
0.9827677
0.88706046
0.97647876
0.94520086
0.93332934
1.0655768
0.96530628
1.0005736
0.90495789
0.89839286
0.94881505
0.92715085
0.91246116
0.90096563
0.91916931
0.98581964
1.0138801
0.97239989
0.98402798
0.99919748
0.97403538
1.001615
0.92934054
0.92035627
0.85224968
0.99508846
0.97809613
0.92727488
0.98411262
0.92474771
0.87613523
0.94863951
0.93225312
0.91311526
0.91059113
0.92321968
1.0753397
0.98985654
1.0509651
0.98049647
0.89256465
0.83531582
0.8757543
0.92388064
1.0348921
0.96392673
0.9923327
1.0172274
1.0161258
0.95382804
0.97040647
1.0076953
1.0144558
1.0293834
0.9718852
0.92666316
0.89365387
0.46629441
0.67801118
0.7076754
0.93318546
0.8397705
0.88595366
0.91231287
0.77377772
0.97180074
0.9822464
1.0201336
0.99585187
0.85886604
0.74504447
0.88226873
0.51451272
1.1411964
1.0137907
0.8668505
0.88407648
0.90145177
0.90131581
0.9368276
0.96530288
0.94345087
0.97575152
0.99085599
0.98139542
0.9687162
1.0082334
0.94400722
0.81465679
0.95572275
0.94082022
0.95844406
1.0248245
1.0176617
0.97030389
0.98907924
0.95050269
""
0.92594886
0.84837496
0.92934841
0.88770843
0.9431572
0.65501261
0.90801471
0.9843393
0.89474529
0.97746855
1.0380483
1.049166
0.91672623
0.97752041
0.97366774
0.9255209
0.93093199
0.96154499
0.89488006
1.0230446
0.97847217
0.89215189
1.0445051
0.9353134
0.80433571
0.89409739
0.89859933
0.91390818
1.0587711
0.99258882
0.87462872
1.1216228
0.95234555
0.96763569
0.92297757
0.92786348
0.84868431
0.97990507
0.95509446
0.96364623
0.91877735
1.0023901
1.0804819
0.98751318
1.0169508
0.91141635
1.0159028
0.98960352
0.93230337
1.0028439
0.9054721
1.0145333
0.95399839
1.0154539
1.055607
0.97341001
0.96566761
0.9689424
0.98475826
1.0453355
0.98003995
0.97914064
0.92899692
0.94901043
0.95288998
0.89607459
0.93141305
0.91445065
0.93502969
0.98206526
0.9724797
0.9181419
1.0051918
0.74734819
1.0992637
1.0189317
1.00931
0.90118152
1.0273266
1.0173656
0.96296465
0.96804023
0.96735972
1.0485635
0.93069613
1.0300255
1.1348517
0.92971712
0.95268261
1.0039653
1.1240349
1.1351911
0.83376455
0.93596828
1.0573845
1.0373122
0.95702529
0.95406562
0.99777067
0.92631978
0.82085592
1.0204136
1.0077176
0.96643287
0.97298837
0.97563303
0.96845883
0.98184252
0.96637839
0.93960178
0.90576482
1.0197458
1.0020562
0.97842032
0.84807509
0.96486586
0.92824632
1.0056825
1.0288073
0.9913677
0.98713392
0.97506595
1.0684381
0.95207852
0.99554247
0.99315131
1.0121735
0.92949247
0.98460746
1.0016752
0.90107739
0.97157437
0.95369399
0.88313973
0.92397678
0.96196002
0.78515226
0.92866063
0.4810302
0.73128754
0.93047398
0.96197569
0.83198327
0.77766275
1.029669
0.90262389
0.66081393
0.80580199
1.0525819
1.0457737
0.97890359
0.95401621
0.87739384
1.0166517
1.0424218
1.03397
0.9626984
1.036829
0.98233086
0.98858589
1.0524642
1.0408767
0.97888982
0.97951096
0.88895988
0.95815653
0.99356538
0.91034406
0.9254086
0.94326484
0.91917998
0.91165352
0.92257065
0.91740692
0.95206881
0.96708685
0.92962599
0.97414422
0.96975523
0.91612512
0.95377189
1.0196307
1.0561552
1.0135143
0.8820591
0.88872689
0.94194251
0.65759706
0.95120794
0.92206496
0.95266086
1.2711853
0.9280473
0.94109499
0.74159676
0.95005256
0.94342101
0.93550789
0.84768665
0.8428809
1.0425793
0.99128371
0.96552551
0.95872271
0.94090581
0.94714433
0.98606557
0.98870081
1.0070591
0.94388378
0.92323273
1.1048579
0.99167496
1.0585432
0.9269554
0.72725862
0.97161454
1.1127445
1.07863
1.026546
0.9896819
1.0160087
0.98187035
0.97141075
1.0163904
0.98582393
0.97370005
1.0114777
1.0273153
0.97562951
1.0317093
1.0272598
1.0754039
1.0171261
0.95936292
0.95480263
0.88227898
0.81118828
0.37980077
0.84973562
1.055758
0.93784618
0.98367798
0.91767883
1.1217473
1.0738726
0.96846551
0.93237609
1.0641373
0.96071702
1.0025755
0.99486792
0.92793816
0.92631763
0.96405625
0.95771033
0.86837715
0.93549174
0.96495742
0.92767513
0.93999255
0.9874627
0.91316313
0.93166423
0.96871263
0.93460041
0.86964732
0.9596197
0.88364089
0.9429853
1.0244206
0.9760747
0.97513336
1.0231016
1.0058095
0.97045237
0.97661829
0.9340722
1.0174766
0.96054268
0.99202031
0.94938558
0.99192929
0.94043934
0.83920878
0.80389184
0.81256479
0.68196034
0.59717292
0.53836918
0.76808697
0.75465268
0.72879398
0.46074685
0.61025196
0.84782416
0.7082783
0.86330795
0.81955564
0.7360096
0.74864376
0.83896798
0.64666551
0.75038373
0.6787318
0.68243116
0.81849188
0.61687422
0.62745351
0.57244039
0.66916794
0.68147773
0.7888633
0.68023038
0.75239539
0.84825039
0.61282665
0.69994628
0.37115368
0.90025806
0.69212967
0.84958786
0.91385531
0.86059773
0.67980331
0.86167473
0.38624445
0.80095822
0.5613485
0.8023147
0.82675165
0.88350546
0.74383801
0.68297648
0.67963898
0.52345681
0.73151696
0.71664941
0.83559954
0.82915932
0.81480765
0.84585696
0.91466463
0.94934535
0.20982748
0.96002692
0.64517862
0.67291993
0.64045775
0.79516089
0.82098138
0.79805595
0.74402189
0.68210721
0.89121866
0.90328968
0.95921946
0.84692562
0.88337588
0.86401111
0.91066557
0.85224777
0.92091602
0.91079152
0.8604241
0.94924968
0.8348574
0.86415774
0.93535775
0.93474007
0.90356672
0.94449878
0.92611939
0.96022129
0.95229644
0.90639526
0.93184793
0.87551272
0.94248897
0.95877111
0.94648457
0.94152039
0.95869517
0.98707581
0.92905527
0.9172594
0.90051204
0.9442867
0.93671435
0.81616896
0.91309327
0.88696909
0.81360602
0.81144446
0.89491254
0.85628897
0.99479645
0.9509961
0.9647615
0.92735958
0.89945686
0.84357089
0.84286559
0.90589803
0.95260715
0.96806556
0.88678873
0.908234
0.90272713
0.891105
0.85307109
0.91746515
0.8581453
0.85103673
0.87391949
0.91175663
0.92940944
0.82371813
0.75440073
0.86416835
0.85347736
0.57350361
0.66022784
0.81141794
0.54063916
0.82651699
0.71396297
0.42500582
0.77166909
0.87428612
0.96610278
0.94694859
0.91459686
0.9283247
0.82019436
0.94932824
0.91749597
0.86430466
0.90590364
0.88584197
0.87088454
