jail_white_pooled_p50
0.01175162
0.01489006
0.018372593
0.0097806863
0.00903387
0.010251834
0.0092786308
0.0082683023
0.0094237793
0.0095837694
0.010659128
0.010862875
0.0067083612
0.0091608297
0.0093976418
0.0081645483
0.0019701542
0.0090954602
0.009541464
0.0073971245
0.0088957306
0.008520809
0.0088046407
0.0071067987
0.006421898
0.010280792
0.0059245173
0.0070783366
0.011150609
0.0050959983
0.0080473563
0.0093357014
0.011477374
0.010948834
0.0081849732
0.0092737693
0.0044111116
0.0062118485
0.0046567176
0.0062819519
0.0078893006
0.0096580219
0.0066850036
0.0087370053
0.0047479742
0.0095713558
0.009926551
0.0089116385
0.010636131
0.0076361378
0.009681751
0.0073926495
0.010867843
0.004257509
0.011962221
0.010224485
0.0079380386
0.015650976
0.0080452301
0.0096825901
0.010051447
0.0089343451
0.0064402553
0.0062533761
0.0079303337
0.01170669
0.0090170028
0.010243624
0.007333965
0.011579406
0.009048475
0.0059713125
0.0084055336
0.0087235784
0.011586368
0.0063426779
0.010969235
0.008547808
0.0076023913
0.010100415
0.0082732094
0.0092357639
0.008373566
0.011043431
0.012632082
0.011544626
0.010130228
0.0089961141
0.0096929744
0.0088864099
0.0061689732
0.014549655
0.015026759
0.01105902
0.010042776
0.0072355522
0.011333042
0.016447498
0.011486828
0.012947574
0.014520413
0.0097448481
0.012786286
0.010501903
0.0147147
0.0094154086
0.0091323471
0.013506165
0.014182861
0.014353762
0.011081344
0.0064886408
0.0091030821
0.010853373
0.0080327904
0.0091064014
0.012765278
0.0072158198
0.015937284
0.010366229
0.0096398275
0.013869807
0.015661998
0.01348768
0.0097149909
0.01154381
0.013140832
0.011197877
0.011352915
0.0094906436
0.012941428
0.016056303
0.0088475868
0.011357558
0.012327885
0.010855892
0.011605831
0.015793106
0.0068556434
0.01127644
0.010331783
0.017846512
0.011597604
0.0071330192
0.0080680866
0.0024045655
0.0087149851
0.011669636
0.012802855
0.011041377
0.0092963874
0.0096596153
0.006908841
0.0075904052
0.010043093
0.0085576857
0.0091439923
0.0081815859
0.0050213281
0.01400401
0.0065296241
0.011792144
0.015430413
0.012132701
0.0076934011
0.0090869926
0.0061495677
0.011514821
0.0079193404
0.010445177
0.0080209281
0.0097048534
0.0073865387
0.0087960847
0.009004063
0.0061081904
0.0097148595
0.0096724778
0.010714953
0.0092994077
0.0065694219
0.0077288589
0.0096048173
0.013392269
0.019731259
0.011485462
0.0097287651
0.012092928
0.011208778
0.0099226236
0.010299365
0.010576381
0.010957455
0.013225696
0.0081986748
0.0070617078
0.0080605531
0.0067629325
0.0082168765
0.012421223
0.010743822
0.012965474
0.016911963
0.014757036
0.013098312
0.014542323
0.014129127
0.013898595
0.010089183
0.014559602
0.010730835
0.008802142
0.0067704632
0.013300646
0.0089026354
0.0066262186
0.008146869
0.0078429943
0.0059177587
0.0043332446
0.0053395014
0.0031021459
0.011021037
0.0084716557
0.010169756
0.011624734
0.0093495743
0.0073386719
0.0060696779
0.0077041634
0.0075995596
0.013531465
0.0032141318
0.0071640508
