kir_native_black_female_n
""
235.0
22.0
""
""
""
""
""
""
""
""
""
""
293.0
""
""
""
""
63.0
""
""
""
119.0
807.0
""
204.0
""
""
""
""
39.0
""
""
98.0
""
""
""
""
""
""
644.0
""
344.0
""
""
431.0
""
""
""
""
""
""
""
93.0
""
""
""
""
""
""
""
100.0
""
101.0
""
43.0
""
""
""
""
59.0
""
45.0
""
""
21.0
""
52.0
""
""
""
""
""
""
""
""
""
""
1382.0
107.0
""
133.0
1917.0
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
344.0
""
""
""
""
""
""
""
26.0
""
""
179.0
""
65.0
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
131.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
51.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
181.0
""
""
""
""
119.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
104.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
183.0
""
""
""
""
""
101.0
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
72.0
""
""
""
27.0
""
453.0
""
139.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
589.0
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
184.0
""
""
""
""
""
52.0
""
""
""
350.0
""
""
45.0
30.0
""
""
""
28.0
""
""
""
""
192.0
""
""
""
40.0
""
""
46.0
""
1466.0
22.0
""
86.0
""
""
""
""
""
""
""
""
""
""
""
24.0
""
83.0
""
""
32.0
""
""
""
""
""
26.0
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.0
36.0
""
""
""
""
""
""
""
90.0
20.0
""
""
""
""
""
113.0
37.0
152.0
44.0
71.0
92.0
103.0
279.0
1188.0
468.0
""
""
24.0
57.0
73.0
112.0
1474.0
64.0
71.0
83.0
70.0
37.0
226.0
189.0
55.0
1271.0
62.0
498.0
110.0
""
158.0
34.0
70.0
167.0
230.0
2975.0
613.0
57.0
97.0
444.0
48.0
75.0
53.0
51.0
109.0
63.0
77.0
190.0
335.0
144.0
159.0
208.0
237.0
58.0
179.0
74.0
60.0
202.0
154.0
143.0
89.0
""
20.0
52.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
616.0
1594.0
78.0
62.0
41.0
48.0
346.0
96.0
116.0
""
258.0
360.0
24.0
906.0
4711.0
42.0
99.0
61.0
54.0
55.0
219.0
77.0
3483.0
38.0
23.0
88.0
""
90.0
""
228.0
21.0
172.0
""
103.0
128.0
693.0
97.0
""
""
29.0
""
""
""
""
""
""
""
363.0
""
174.0
51.0
""
""
""
""
""
""
""
""
112.0
""
967.0
""
""
""
""
""
""
""
334.0
""
""
""
""
122.0
221.0
""
501.0
""
""
""
""
22.0
""
""
""
379.0
""
""
""
""
""
""
""
50.0
""
""
262.0
""
1381.0
""
""
""
""
""
""
29.0
""
""
411.0
64.0
27.0
""
""
""
""
77.0
348.0
7337.0
""
""
63.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
128.0
""
""
""
""
""
""
""
826.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
331.0
""
""
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
194.0
66.0
57.0
72.0
35.0
268.0
37.0
33.0
66.0
44.0
89.0
82.0
149.0
284.0
140.0
58.0
160.0
237.0
46.0
""
29.0
98.0
22.0
438.0
1608.0
160.0
99.0
""
""
338.0
82.0
59.0
86.0
180.0
50.0
68.0
87.0
304.0
44.0
80.0
200.0
253.0
120.0
280.0
262.0
85.0
149.0
115.0
47.0
66.0
78.0
81.0
132.0
139.0
62.0
31.0
195.0
56.0
43.0
92.0
196.0
126.0
56.0
83.0
35.0
""
283.0
68.0
76.0
38.0
""
38.0
42.0
66.0
242.0
473.0
75.0
23.0
36.0
112.0
51.0
154.0
""
""
""
23.0
""
""
""
""
""
116.0
31.0
34.0
""
""
""
55.0
""
""
45.0
""
""
""
""
82.0
""
44.0
22.0
""
""
""
""
""
""
""
45.0
""
""
""
60.0
""
""
""
""
""
""
""
""
1627.0
""
21.0
24.0
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
39.0
""
""
""
""
29.0
""
""
""
""
""
77.0
""
""
""
""
39.0
""
80.0
""
""
22.0
""
""
""
130.0
""
""
""
2519.0
""
""
""
58.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2041.0
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
620.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
55.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
91.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
986.0
""
""
""
""
""
""
""
""
""
""
""
""
72.0
""
""
""
""
""
""
""
27.0
""
35.0
""
""
306.0
239.0
622.0
858.0
49.0
259.0
1807.0
250.0
456.0
""
474.0
496.0
427.0
101.0
160.0
399.0
96.0
204.0
22.0
780.0
28.0
119.0
""
""
""
""
47.0
""
29.0
""
""
""
""
""
25.0
""
""
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
199.0
""
1674.0
55.0
""
20.0
23.0
49.0
""
""
""
""
""
150.0
770.0
""
""
""
""
""
""
""
85.0
2805.0
""
""
""
819.0
""
709.0
995.0
150.0
101.0
392.0
27.0
216.0
35.0
""
""
""
1844.0
62.0
228.0
157.0
""
30.0
84.0
""
""
""
21.0
692.0
33.0
""
29.0
60.0
""
""
45.0
609.0
""
""
230.0
""
""
109.0
""
""
123.0
107.0
85.0
121.0
122.0
44.0
191.0
31.0
""
40.0
81.0
100.0
72.0
""
38.0
""
231.0
152.0
219.0
1166.0
""
""
112.0
28.0
132.0
750.0
378.0
719.0
128.0
283.0
50.0
""
128.0
84.0
1053.0
291.0
203.0
""
32.0
183.0
129.0
""
167.0
""
189.0
32.0
94.0
249.0
40.0
""
""
""
86.0
1745.0
""
57.0
85.0
318.0
289.0
132.0
318.0
125.0
29.0
135.0
113.0
39.0
78.0
431.0
""
78.0
134.0
263.0
173.0
216.0
59.0
222.0
137.0
58.0
20.0
30.0
""
""
""
171.0
161.0
1165.0
75.0
65.0
""
429.0
23.0
250.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
""
""
""
176.0
""
36.0
""
""
""
""
252.0
""
""
157.0
""
""
""
""
""
3394.0
""
""
35.0
80.0
52.0
""
1822.0
""
""
""
112.0
""
1886.0
20.0
""
""
""
""
""
""
""
""
50.0
""
62.0
""
45.0
""
256.0
745.0
""
447.0
27.0
27.0
""
""
26.0
""
1050.0
""
""
37.0
""
""
""
""
""
""
63.0
""
""
105.0
28.0
26.0
21.0
""
""
285.0
689.0
202.0
""
""
""
""
36.0
""
29.0
""
22.0
""
""
""
""
""
""
""
""
""
28.0
43.0
""
""
""
96.0
""
322.0
""
""
40.0
""
""
""
""
24.0
""
23.0
""
""
""
""
""
""
38.0
""
""
22.0
""
""
""
""
""
23.0
""
""
41.0
""
""
""
""
""
121.0
""
""
""
1188.0
72.0
90.0
""
""
23.0
""
""
""
""
""
""
29.0
""
""
""
""
804.0
34.0
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.0
""
""
""
28.0
""
338.0
""
""
""
""
""
""
""
69.0
""
""
""
1297.0
""
128.0
""
115.0
""
""
204.0
""
53.0
""
""
""
255.0
""
""
""
""
24.0
40.0
380.0
699.0
""
133.0
42.0
""
36.0
""
""
""
""
""
""
40.0
138.0
39.0
""
110.0
36.0
45.0
""
76.0
""
76.0
488.0
""
97.0
""
""
4019.0
""
""
""
""
""
""
""
""
""
""
""
69.0
""
94.0
""
161.0
""
""
35.0
185.0
""
85.0
366.0
50.0
274.0
80.0
108.0
216.0
446.0
131.0
1123.0
110.0
174.0
153.0
167.0
155.0
268.0
160.0
319.0
119.0
142.0
568.0
259.0
716.0
183.0
131.0
269.0
66.0
164.0
174.0
139.0
129.0
357.0
55.0
253.0
159.0
138.0
45.0
658.0
75.0
1552.0
84.0
462.0
480.0
107.0
254.0
327.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.0
34.0
""
""
33.0
35.0
""
""
35.0
""
""
21.0
""
""
""
23.0
23.0
""
1307.0
""
""
31.0
61.0
143.0
""
31.0
115.0
30.0
""
""
""
31.0
611.0
""
113.0
""
""
128.0
""
28.0
""
""
""
""
""
""
292.0
21.0
84.0
""
""
28.0
""
27.0
25.0
""
327.0
""
24.0
115.0
""
""
335.0
""
""
47.0
""
""
""
""
""
""
""
53.0
192.0
""
""
""
4039.0
""
""
42.0
109.0
115.0
""
""
""
""
""
41.0
""
28.0
""
91.0
68.0
78.0
""
116.0
""
""
""
""
23.0
""
""
42.0
""
""
604.0
1033.0
""
""
""
219.0
202.0
169.0
""
""
""
22.0
32.0
""
27.0
""
""
""
28.0
""
86.0
""
29.0
95.0
""
""
""
""
""
311.0
""
29.0
""
""
""
""
182.0
""
""
""
""
""
""
4303.0
""
""
""
284.0
23.0
""
""
""
""
""
56.0
""
135.0
264.0
""
46.0
24.0
""
""
""
""
920.0
""
27.0
""
""
435.0
""
""
""
""
""
""
91.0
276.0
37.0
57.0
36.0
""
""
""
""
44.0
5282.0
176.0
""
""
30.0
""
65.0
""
34.0
""
""
32.0
58.0
23.0
""
83.0
""
""
""
""
76.0
""
873.0
""
""
31.0
""
""
107.0
""
""
""
""
""
""
""
""
""
76.0
""
""
""
""
""
""
77.0
55.0
""
""
""
""
237.0
""
""
384.0
""
23.0
45.0
""
""
39.0
""
""
""
92.0
24.0
""
""
""
102.0
""
28.0
""
100.0
101.0
39.0
""
136.0
""
""
70.0
""
39.0
""
""
""
42.0
112.0
""
""
21.0
""
""
38.0
""
""
""
48.0
30.0
""
112.0
""
30.0
23.0
20.0
""
""
""
""
33.0
""
364.0
""
""
""
""
""
""
""
1986.0
117.0
""
""
""
29.0
57.0
678.0
""
""
36.0
""
""
""
21.0
53.0
59.0
37.0
""
48.0
""
69.0
""
166.0
""
""
175.0
""
""
""
31.0
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
70.0
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
74.0
82.0
""
27.0
45.0
25.0
134.0
""
""
65.0
""
""
107.0
""
43.0
75.0
77.0
""
68.0
32.0
649.0
""
""
52.0
25.0
""
82.0
23.0
835.0
39.0
""
34.0
34.0
""
""
22.0
47.0
""
""
57.0
116.0
100.0
773.0
105.0
""
112.0
69.0
""
33.0
25.0
24.0
""
104.0
57.0
28.0
""
""
130.0
""
""
21.0
""
35.0
27.0
55.0
42.0
""
""
198.0
27.0
45.0
154.0
627.0
""
""
""
37.0
""
21.0
""
""
""
""
80.0
155.0
166.0
68.0
52.0
""
22.0
""
28.0
""
""
136.0
285.0
""
""
98.0
799.0
""
""
275.0
55.0
20.0
""
54.0
62.0
""
753.0
""
118.0
""
214.0
49.0
""
87.0
818.0
1214.0
""
292.0
""
693.0
""
1133.0
224.0
""
38.0
373.0
1013.0
33.0
""
32.0
""
""
20.0
""
""
63.0
""
""
""
""
""
""
""
""
""
""
674.0
54.0
""
""
""
""
""
""
""
""
566.0
""
""
""
108.0
63.0
""
57.0
""
""
""
""
25.0
""
25.0
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
20.0
127.0
""
""
""
""
29.0
""
""
43.0
""
""
""
""
""
""
20.0
""
""
""
""
""
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
140.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
89.0
""
""
""
""
""
""
""
""
""
""
2356.0
""
""
""
""
""
""
""
""
""
""
212.0
""
108.0
""
""
""
""
""
""
""
""
""
""
""
""
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
