hs_natam_male_p50
""
""
""
""
""
""
0.74228132
""
""
""
""
0.86942041
""
""
""
""
0.90152371
""
""
""
""
0.72784281
0.80304503
""
0.75990337
""
""
""
0.83745301
""
""
""
0.88568372
0.76074386
""
""
""
""
""
""
""
""
""
""
""
""
0.853652
0.61951315
""
""
""
""
""
""
""
0.5019365
""
""
""
""
""
0.9341076
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.94085079
""
""
""
0.87620759
0.86555886
""
""
""
""
""
""
""
""
0.70623618
""
""
0.7853924
0.72594166
""
""
0.78091848
""
0.70070964
""
""
""
""
""
""
0.86209744
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79905146
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74866313
""
""
""
""
""
""
0.91808033
0.9156965
""
""
""
""
""
""
""
0.89514214
""
0.86674511
0.75523949
0.89951813
0.79112637
""
0.80361933
0.77130556
0.71055031
0.78816736
""
""
0.80474305
0.78248358
0.84324956
0.63647729
""
""
""
""
""
0.77416617
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.81274593
""
""
""
""
""
0.78466684
""
""
""
""
""
""
""
""
""
""
0.78282905
""
""
""
""
""
""
0.57864845
""
""
""
0.76222801
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85546929
""
""
0.7737397
""
0.78733504
""
""
""
""
""
""
""
""
""
""
""
""
0.85727465
""
0.70535856
0.80235583
""
""
""
""
0.87577939
""
""
""
""
""
""
0.78120184
""
""
0.8447696
""
""
""
0.75653386
""
0.68367267
0.85406518
""
0.74800521
0.69147104
""
""
""
""
""
0.82614797
0.78146064
0.45700827
0.74129343
""
""
""
""
0.65353769
""
""
""
""
""
""
0.78612685
0.78598553
0.81965238
0.77118206
0.89052963
0.88355601
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79112542
""
0.78800046
""
""
""
0.83802974
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70408225
""
""
""
""
""
""
""
""
""
0.90464509
""
""
""
0.5520193
""
0.63363206
""
""
""
""
""
""
""
0.93676108
""
""
""
""
""
""
0.68904066
""
0.80800486
""
""
0.77462363
0.93627346
""
0.75454885
0.82595772
""
""
0.87235349
1.093516
""
""
""
""
""
""
""
""
""
""
""
""
0.67352414
0.7032783
""
0.52217895
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67131174
0.81416315
""
""
0.6041218
""
""
""
0.90781367
""
""
""
""
""
0.72881204
0.83291739
0.6194526
""
""
0.84684104
""
""
""
""
""
""
0.8163228
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.72960621
0.69311267
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86400259
0.79226089
""
""
""
""
0.8297596
""
0.85570908
""
""
""
""
""
""
0.9523254
""
0.84205484
""
""
0.85218769
0.86715531
0.73920566
0.76239067
0.83214885
0.89129877
""
0.87870389
0.8081786
0.87642866
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91810971
""
0.76873147
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83022547
0.84240979
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.84640032
0.78115815
""
0.7646026
""
""
0.91167229
""
""
0.74697214
0.91083586
0.86833036
0.80423063
0.82179111
0.82037359
""
0.83920431
""
0.74371672
""
""
0.75863624
0.70618159
0.84722292
""
0.90101898
0.91081649
0.73882955
0.87234747
0.73953819
""
0.85163808
0.69316596
0.66260546
0.84498441
""
""
""
0.50724542
0.82011908
""
""
""
0.70926881
""
""
""
""
""
""
""
0.75880229
0.76943749
""
""
""
""
""
""
""
""
0.80091977
""
""
""
0.80851972
""
0.70461506
0.67897552
0.69882238
""
""
0.80132324
0.7685982
0.90791035
0.80668885
""
""
""
0.65473688
""
""
""
""
""
""
""
0.74250573
0.77204436
""
0.70064342
""
""
""
""
""
""
0.78390002
""
""
0.91116178
0.8355633
0.83989954
""
0.65872425
0.77203852
0.78794062
0.76371503
0.87275541
0.83614886
0.67958659
0.69972873
""
""
0.75652736
0.8172875
0.75127488
0.74757153
""
0.95272815
0.80885267
0.61911172
0.84951681
0.77665454
""
""
""
""
0.71416187
0.95291698
0.71826977
0.83518666
""
0.89788926
""
0.66646075
0.88411689
""
""
0.96400815
""
""
""
0.70292765
0.5569343
0.69706082
