kir_imm_pooled_male_p10
0.33723953
0.35787058
""
""
""
""
""
0.43196702
""
""
""
""
""
""
""
0.33997703
""
""
""
""
""
""
0.43666318
""
0.39618373
0.32674208
""
""
""
""
""
""
""
""
0.48400566
""
0.44501251
""
""
""
0.32882962
0.34323302
""
""
0.4902876
""
""
0.25042176
0.4334802
""
0.42157355
0.41123724
""
""
""
""
""
""
0.33081043
""
""
""
0.54250681
""
""
""
""
""
""
0.52506429
""
""
""
""
0.47341838
""
""
0.34295979
0.42686704
0.62049001
0.59538609
""
""
0.62293935
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47553229
0.38401109
0.55111766
""
""
0.49786183
0.44072467
0.43462372
0.398056
0.40740809
0.52782118
0.42706591
0.41961887
0.48146957
""
""
""
0.49305379
""
""
""
""
""
""
""
""
""
""
""
""
0.30616218
""
""
""
""
""
0.53120178
""
""
0.37814888
""
""
""
""
""
""
""
""
0.61306542
""
""
""
""
""
""
""
0.43544567
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57896388
""
0.52122349
""
""
0.40881965
""
""
0.49428767
""
""
""
0.55715793
""
0.36696661
""
""
""
0.54245704
""
""
0.47295564
""
0.40449566
0.5262295
""
0.44422922
0.44562042
0.42699781
0.45886686
0.47835821
""
0.49661401
0.50199449
0.304905
""
0.49699998
0.47880918
0.61240941
""
0.30285183
0.46032509
""
""
0.47666681
0.49816483
0.55455971
0.51651227
0.56802714
""
0.46465549
0.49809316
0.5134964
0.48468849
0.48922423
0.56039566
0.48651832
0.48438966
0.52032834
0.53732151
0.55231959
0.45619816
0.42478523
""
0.44005477
0.50249523
0.47366378
0.47522962
0.45807198
0.40360883
""
0.46982837
0.62543809
0.49283555
0.53862721
0.42384189
0.49613458
""
0.48603144
""
""
""
0.53137249
0.57851112
""
""
""
""
""
""
""
""
0.49958527
""
0.487367
""
""
0.39701426
0.32319689
0.33146077
""
""
""
""
""
""
0.47224805
""
""
""
0.48133188
0.5744769
""
""
""
0.49550408
""
""
""
""
0.49110463
""
""
""
""
""
""
0.45313555
""
""
""
""
""
""
""
""
""
""
0.52296925
""
0.45959407
0.43376768
0.50541151
0.58100337
0.46771711
0.44372785
0.48175204
0.42183766
0.51862901
0.45267472
0.43542436
0.46340725
0.47255889
""
0.44426966
""
0.39886832
0.43891066
""
0.39754191
0.40354165
0.42360646
0.41784543
0.6253323
0.54604602
""
0.4627274
0.36233151
0.48625994
""
0.44466639
""
""
""
""
""
0.49329594
0.40522254
0.41757807
0.43640301
""
0.41061336
""
""
""
0.46107382
0.37695023
0.56058949
0.52795613
""
""
0.40259415
0.36469299
0.53915507
0.45843208
0.43640134
0.37510663
0.4554061
0.45143062
0.42769316
0.45590559
0.46316361
0.39989701
0.45240137
0.42037404
0.278032
0.49472553
0.47522604
0.43087313
0.45822993
0.45326969
""
""
""
""
0.41606647
""
0.23067299
""
""
""
""
""
""
""
0.22531493
0.35352033
""
""
0.4554981
""
""
""
0.26758584
""
""
""
""
0.46356109
""
0.40544441
""
""
0.54341573
0.39995739
""
0.50493956
0.49791208
""
0.39813238
""
0.52248907
""
""
0.51683521
""
0.72845376
""
""
""
""
""
0.42850056
""
""
0.4746218
0.44780773
""
""
""
""
""
""
""
0.4732382
0.46429852
0.4201571
""
0.47506309
""
""
0.30988455
0.58555543
""
""
0.49443337
0.35753953
0.37912822
""
""
0.73011011
""
""
0.41674945
0.39274979
""
0.33420816
""
""
""
""
""
""
""
""
""
""
0.41279075
""
""
0.42571479
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44634768
0.37683555
0.44885784
""
0.36698338
""
""
""
""
""
""
""
""
""
""
0.43869907
0.44034708
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42483145
""
""
""
""
""
""
""
0.46035284
""
""
""
""
0.44296464
0.51366258
0.4208883
0.50584668
0.52431935
""
0.35276425
""
""
0.44853824
""
""
""
0.43021137
""
""
""
0.44242859
""
0.49644163
""
""
""
0.41877928
""
""
""
""
""
""
0.46333873
0.40577286
0.39693063
""
""
""
0.37729073
0.54101843
""
""
""
""
""
""
""
0.41380423
""
""
0.2775616
""
""
0.42462161
""
0.60217994
""
""
""
0.54222155
""
""
""
""
0.42287755
0.49205798
""
""
0.59111267
""
""
0.56221229
""
""
""
""
""
""
""
""
""
0.06592688
""
""
""
""
0.51651663
0.54221559
0.44108516
""
""
""
""
""
0.42815295
0.54935324
0.5276857
""
0.50186294
0.41196406
""
""
""
""
""
0.49307638
0.55645317
0.50823635
""
0.56811476
""
""
""
""
""
""
""
""
""
""
0.46246397
0.48152027
""
""
""
""
""
""
""
""
0.44576326
0.46742824
""
0.51656818
""
""
""
""
0.37950522
0.42145446
""
0.70164812
""
""
""
""
""
0.17928122
0.48229885
""
0.46265966
""
""
0.42913347
0.31252033
""
""
""
""
""
0.51011252
0.65438992
""
""
""
""
""
""
""
0.60506469
""
0.64371073
""
0.66400671
""
""
""
""
0.31921411
""
0.52466214
""
""
0.53838092
""
0.32058427
""
""
""
""
""
""
0.43823135
""
0.61585999
""
0.52882051
0.45921493
""
0.48172718
0.42027676
0.39792395
""
""
0.60903025
""
""
""
0.73874265
""
""
""
""
""
""
0.57341117
""
""
""
""
""
""
0.51428276
""
""
""
""
""
""
""
0.40147328
""
""
0.57994169
""
0.3653366
""
""
0.54379481
""
""
""
""
""
""
""
""
""
""
""
0.41351652
""
""
""
0.49670291
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45954853
""
""
""
""
""
0.63925445
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49959671
""
""
""
""
0.38702959
""
""
""
""
""
""
0.46806771
""
""
""
""
""
0.35063109
""
""
""
""
""
""
0.50435865
0.29512423
""
""
""
0.48280871
""
""
0.41234902
""
""
""
""
""
0.40394795
""
""
""
""
""
0.39945659
""
""
""
""
""
""
0.26816311
""
""
0.44379041
""
""
""
""
""
""
""
""
""
0.36189535
""
""
0.32848582
""
0.40080053
""
""
""
""
0.36836919
0.44473106
""
0.46024826
""
""
""
""
""
""
""
""
0.80723053
""
""
""
""
""
0.5170235
""
""
""
""
""
0.56763536
""
""
""
0.45940733
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3616828
""
""
0.40831503
""
""
""
0.33080381
""
0.46284229
0.48557192
0.42337638
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47101429
""
""
""
""
""
""
""
0.66405445
""
""
""
""
""
""
""
""
""
""
0.48711437
""
""
""
""
0.26622304
""
""
""
""
""
""
""
""
""
0.49462625
""
""
""
""
""
""
""
""
""
""
""
""
0.47854805
""
""
""
""
""
""
""
""
0.42458746
0.52896971
""
0.56424445
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33920157
""
""
""
""
""
""
""
""
""
""
0.65115619
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3716667
""
""
""
""
""
""
""
""
0.47075629
""
""
0.30520841
""
0.53583598
0.49355471
0.5335173
""
""
""
""
""
""
0.52269858
""
""
""
""
""
0.4789829
""
""
0.50667441
""
0.56248206
0.30598009
""
""
0.52750915
""
""
""
0.49961406
0.60495085
""
""
0.54991776
""
""
""
0.48774871
0.52123904
""
""
""
""
""
0.42155451
0.47798562
0.61109376
""
