wgflx_rk_hisp_male_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57020611
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47361371
0.57509315
""
0.59635586
""
""
0.44943959
0.38049614
""
0.43898645
0.41412795
0.44643563
0.4755106
0.43960771
""
""
""
0.3340911
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48609471
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53958976
""
""
0.47606108
""
""
0.53071624
""
0.46712112
0.46415111
""
""
0.46654007
""
0.49749181
0.42359543
""
""
0.47821265
0.41433886
0.58030999
""
0.39209974
0.46752983
""
""
0.46149725
0.45764861
""
0.48682022
0.47926319
""
0.48339787
0.504942
0.46763712
0.50823575
0.48277175
0.51495963
0.46448722
0.44736937
0.57285392
0.50480443
0.52405423
0.4721126
0.42900565
""
""
0.54536396
0.47214612
0.479967
0.43411395
0.48650214
""
0.42543405
""
0.50385904
0.46035743
""
0.4564794
""
0.48012981
""
""
""
0.51511359
""
""
""
""
""
""
""
""
""
0.46047932
""
0.58469862
""
""
0.46472454
""
""
""
""
""
""
""
""
0.52541089
""
""
""
""
0.49906731
0.4637478
""
""
0.61099225
""
""
""
0.40492567
0.38858518
""
""
""
""
""
""
0.45521545
""
""
""
""
""
""
""
""
""
""
0.43098354
""
0.48772693
0.47012779
""
""
0.53949219
0.37806612
""
""
0.44323286
0.46540105
""
0.49639276
""
""
""
""
0.53795892
0.50309724
""
""
""
""
0.46798334
""
""
""
0.44043767
""
""
""
""
""
""
""
""
""
0.40829918
0.43946567
0.36161694
0.45537543
""
""
""
""
""
0.52494609
0.41337997
0.57346213
""
""
""
0.35988563
0.39743033
0.42133391
0.50669342
0.39742401
""
0.45193654
""
0.4525803
0.43886593
0.4915525
0.44822475
0.46603736
0.47141811
""
""
0.38122198
""
0.48064879
0.52113891
""
""
""
""
0.48821285
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58494598
""
""
""
""
""
0.41822267
""
0.49556997
""
""
""
""
""
""
""
""
""
""
0.43974397
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47218639
""
""
""
""
""
""
0.4550418
""
0.32458013
""
""
""
""
""
""
0.58154917
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47164994
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51011837
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39799699
""
""
""
""
0.50908434
0.52973694
""
0.43742287
0.41824478
""
""
""
""
""
""
""
""
0.37422603
""
""
""
0.42550424
""
""
