kir_top20_white_female_mean_se
0.019626079
0.025800113
0.018118035
0.018491196
0.016039254
0.018456157
0.017173227
0.035221953
0.012028568
0.016704537
0.029567793
0.042437833
0.025113009
0.025311559
0.018690968
0.021699283
0.023221703
0.030630605
0.022215739
0.019249463
0.019657213
0.017530583
0.026842348
0.02440217
0.013668654
0.020465581
0.022152629
0.016704712
0.020380523
0.03213609
0.024753045
0.020024192
0.025103236
0.013328402
0.022889882
0.028011283
0.029484538
0.027133582
0.051306807
0.01928661
0.021045027
0.018694874
0.020922691
0.034534197
0.066176973
0.031314727
0.04553213
0.017855996
0.027788056
0.050883166
0.035977434
0.023026891
0.024132837
0.014626808
0.022329491
0.013664811
0.016438959
0.01192303
0.019556975
0.016618924
0.016433258
0.0089164786
0.020959402
0.015381753
0.014766724
""
0.062566385
0.041457783
0.029602647
0.03678881
0.045430336
0.040444706
0.038414594
0.02494479
0.024868544
0.04551129
0.041283716
0.033619218
-0.00055486202
0.014701109
0.00074135792
-0.0032478292
0.025103305
0.065687776
0.029766198
0.020825144
0.015330121
0.023093238
0.017321289
0.019148612
0.0072598527
0.010453249
0.01575551
0.015815606
0.013841865
0.017271059
0.031304497
0.030028135
0.016223738
0.017178729
0.020154044
0.016483963
0.014158291
0.01715192
0.014383447
""
0.026932219
0.03142067
0.026373405
0.022767017
0.024829052
0.02116484
0.022849843
0.016776184
0.020290449
0.018658813
0.020628722
0.017377911
0.016896812
0.028448885
0.024045421
0.021954823
0.018405819
0.018451216
0.023304181
0.017198503
0.016622316
0.024104422
0.014600017
0.015960459
0.091196433
0.024435114
0.023976019
0.056018084
0.060942572
0.052240331
0.024495924
0.082018465
0.021553826
0.028419875
0.027744194
""
""
0.026496675
0.027008902
0.019195434
0.021598406
0.027147664
0.025003444
0.020441908
0.021745024
0.015418924
0.034659412
0.023166424
0.03932742
0.019730039
0.04127451
0.035455216
0.033603441
0.021528121
0.021164764
0.033903342
0.019153999
0.016098874
0.033040971
0.019476131
0.021356491
-0.0016741501
0.02968313
0.023328474
0.025898241
0.01562292
0.020866072
0.015888384
0.024062622
0.015011418
0.018194459
0.018990692
0.021040875
0.044967834
0.030263599
0.024441892
0.04907063
0.036153726
0.038849406
0.013085751
0.038388573
0.026507
0.013494963
0.023828465
0.042927064
0.031626031
0.023212984
0.02664263
0.018647296
0.033423949
0.013784414
0.018580658
0.039779652
0.027734252
0.026820241
0.01436167
0.0011474631
0.036176149
0.024009446
0.03397527
0.049298245
0.01531918
0.012812801
0.011540678
0.019419109
0.014779788
0.010586323
0.017633153
0.0205191
0.019413985
0.017686592
0.019661615
0.025945077
0.014943534
0.010509538
0.022294898
0.01659476
0.026068509
0.018510006
0.016536994
0.023744794
0.027231527
0.023212506
0.031115253
0.022808108
0.018194474
0.022211051
0.016832933
0.014842124
0.021841608
0.02697761
0.018812692
0.022087408
0.017644687
0.031307746
0.02493774
0.050320912
""
""
0.048279051
0.032832086
0.042478085
0.050466612
""
""
0.08272662
""
0.052000534
0.015355823
0.02062195
0.018267689
0.018338814
0.01692334
0.019351734
0.014316868
0.011550746
0.026477046
0.015741717
0.019655591
0.038874988
0.014172337
0.022284422
0.014468314
0.016687682
0.02651234
0.017210314
0.020294093
0.021469779
0.026644608
0.026567519
0.024492063
0.017791409
0.022919878
0.018204641
0.016884133
0.024977298
0.022546859
0.010852686
0.021557359
0.02944405
0.067569226
0.027041407
0.022430817
0.025624007
0.060180776
0.017680155
0.02289412
""
0.026671857
0.017539112
0.01491118
0.035991669
0.021081911
0.019225506
0.014298078
0.028288022
0.027743509
0.023979664
0.016706342
0.017975407
0.028339604
0.016253671
0.029084962
0.016448293
0.023144297
0.018108187
0.016371114
0.016080229
0.015344543
0.017795291
