staycz_asian_female_mean_se
0.043719675
0.069674999
""
0.027006056
0.035112232
0.089613512
0.018441657
""
""
0.031982332
0.038402881
0.013436895
""
0.03833653
0.027862173
""
""
0.040102415
""
""
0.037789464
0.023885261
0.049668584
0.064371988
0.014375942
""
0.048655257
0.030653857
0.011727243
0.10741273
0.082229741
0.049925625
0.016139545
0.020715665
0.10454279
0.023688905
""
0.06380868
""
""
0.034642931
""
""
""
""
0.11811693
0.012242551
0.03640328
0.022732921
0.056468707
0.040158086
0.027715623
0.067117609
""
""
0.038750108
0.099094689
""
""
0.089175239
0.094954073
0.028803935
""
0.10026751
""
0.096106894
""
""
""
""
0.087962642
0.090998225
0.062171027
0.074548364
""
""
0.087957494
""
""
0.019018967
0.11379258
0.059492223
""
0.077506557
0.016030783
0.074606292
0.07240393
0.040600609
0.027134588
0.056609016
0.080512807
""
0.10142164
0.029615004
""
""
0.068178609
0.042568788
0.010729374
0.026311239
0.025561063
0.0093164342
0.015854459
0.03003218
0.023143703
0.010602776
0.028075855
0.013216152
0.076393202
0.037899196
0.02917782
0.049087543
0.026444465
""
0.026065655
0.025931053
0.022345683
""
""
""
0.046787653
0.10200119
0.080997832
0.051706918
0.11044595
0.031128852
0.034675058
0.096365258
0.084576704
0.087871097
0.0067728576
0.077224195
0.040167276
0.086177744
0.038082272
0.084031753
0.037243649
0.032742407
""
0.049251776
0.033516482
0.035980225
""
0.06948173
0.074743047
""
0.045248084
0.092199013
0.092091598
0.091857746
""
0.027636521
0.050812997
""
0.018935943
0.029196879
""
0.039872292
""
0.055345416
""
""
0.035491079
0.0090670083
""
0.0042608036
0.083302632
0.088159502
""
0.04940287
0.0073471372
0.023578627
0.063344076
0.028503856
0.064064927
0.10176739
0.030000295
0.016941888
0.073358119
0.10715961
0.10265664
0.084928535
0.019535329
0.10459872
0.10214759
0.016204325
""
0.10757251
0.031459559
""
""
0.038864978
0.023653397
""
""
0.07285326
0.050966233
0.056968786
0.024212841
0.073083788
0.026191253
0.038188431
0.05900193
0.060224976
0.047145981
0.030265661
0.017536432
0.053043138
0.045697108
0.032503154
0.055305738
0.045099244
""
""
0.026030479
0.032960471
0.039513178
0.012008707
0.069127165
0.075701587
0.093900897
0.055381466
0.089189768
0.074601941
0.013845123
0.040244758
0.043359671
0.047249094
0.015978241
0.030509952
0.033349659
0.033889804
""
0.052472223
""
0.055561058
""
0.038369279
""
0.085422553
0.062663525
0.053781543
0.064558372
0.033286713
0.068820208
0.066700965
0.037402175
0.018478516
0.056260973
0.030280877
0.012560696
0.031086231
0.06518916
""
0.052660055
0.072041839
0.074995056
0.018148709
0.069430985
0.025449768
0.062583365
0.021036087
0.018924853
0.018979501
0.017331034
0.0025597312
0.012601795
0.0038852924
0.0056182416
0.020426808
0.028385565
0.060180176
""
0.06544254
""
""
0.030389791
0.03938264
""
0.052413873
0.013810812
""
""
0.0057144933
0.018578412
0.085233547
0.024122261
0.0088151209
0.048523884
""
""
""
0.09908127
0.093753979
0.1001531
0.082129121
""
0.04781922
0.049715027
0.037101213
0.0061346497
""
0.077229872
0.029058939
0.060190469
0.056551557
0.09488219
0.061393995
0.050085865
""
0.03518936
0.041614912
0.051666867
0.028346295
0.023845643
0.02964554
0.11806796
0.024227988
0.031642389
0.034508143
0.09055832
0.023091417
0.076628134
0.087445438
0.099314384
0.047335606
0.031440355
0.053635482
0.059517447
0.032563932
0.081417039
0.030264888
0.029010054
0.013385312
0.065344885
0.003868208
0.023959478
0.050587986
0.099125095
0.012874605
""
0.094468378
0.039343785
0.054252874
0.082773142
""
""
""
""
""
0.077833571
0.073643818
0.071698099
""
0.065825552
0.05279272
""
0.079057038
""
0.076978303
0.090753675
""
0.046580434
""
""
""
""
""
""
""
""
""
0.10490374
""
""
""
""
""
""
0.076501578
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049823761
""
""
""
""
""
""
0.069650382
""
""
0.07468535
0.057609975
""
""
""
0.063668974
0.08644446
""
""
""
""
""
""
""
""
""
""
""
""
0.062003989
0.078874469
0.096937686
0.05031753
""
""
0.063005716
0.072860323
0.019901888
""
""
""
0.056112658
""
""
""
""
""
0.065849893
""
""
""
""
0.10080601
""
0.065705381
0.036551323
""
0.02808205
""
""
0.023843881
""
""
""
""
""
""
0.019963469
""
""
0.057628691
""
""
""
""
""
""
""
""
""
""
""
""
0.094852589
""
""
0.032366101
0.0090507306
""
""
0.059481066
""
""
""
""
""
""
""
""
0.059648883
""
""
0.038476922
0.037073039
0.019253865
0.10502079
0.071211793
""
0.084948756
0.049799576
0.062033895
0.013634593
0.074320339
0.093224712
""
""
0.035820838
""
0.038742192
0.081292763
0.052940216
""
0.068100914
0.026154693
0.073740184
0.032341644
0.063492626
0.021134196
""
""
0.076423794
0.024442978
0.061975174
""
""
""
0.085421734
""
""
0.042228866
0.062031526
""
0.032676138
""
""
""
""
""
0.04625655
""
""
0.052137654
""
""
0.10545838
0.050362024
""
""
0.014058825
""
0.015570621
""
0.099508397
""
0.039473657
""
""
""
""
""
0.074726664
0.028601794
0.028658524
0.044411384
0.026030965
0.0047886777
0.022168733
0.062910825
0.092765994
0.051584657
""
""
""
""
""
""
""
""
0.047380555
""
""
0.040141862
""
""
""
""
""
0.04734607
""
0.024284255
0.0098344386
0.0065994444
0.082261167
0.050715707
0.055147652
0.063829832
0.037279971
0.086482666
""
0.10257382
""
0.10652245
0.014076785
""
0.065526359
0.062224492
""
""
0.018942462
""
""
""
""
""
0.055851862
0.065903552
""
0.091457374
""
""
""
0.046983488
""
""
0.071765631
""
""
""
""
""
""
""
""
0.081026278
""
""
""
""
""
""
""
0.1167409
0.086348042
""
""
""
""
0.0045301318
0.024457626
0.014219247
""
0.057662234
""
""
""
0.022746144
""
0.0093618641
""
0.018637836
0.062095039
""
0.082910642
0.052267775
""
0.085730635
0.018733434
0.077578157
""
0.027321879
0.087969616
""
0.081896074
""
""
""
""
0.037866686
0.01360729
0.059884023
0.048248872
""
""
""
""
""
0.092389017
0.057959165
""
""
0.037544776
0.04843998
0.0442749
0.06928727
0.062094163
0.012200301
0.014583388
0.0084725348
0.017363787
0.005025038
0.0039308411
0.067887373
""
""
0.018689876
0.019740988
0.0025481903
0.0078033796
""
""
0.0047049751
0.032439772
0.017113771
0.0016982699
0.12131663
0.068120599
0.068176955
0.077113472
0.024910334
0.091221519
0.033308141
0.0080528706
0.078570738
0.018885922
0.076154768
0.046581298
0.02823114
0.11485627
""
0.056685675
""
""
""
0.036178995
0.06672775
0.0041451696
