kir_stycz_black_male_mean_se
""
0.025623128
0.043466225
""
0.073097087
0.047098678
""
""
0.038075168
0.038509838
0.046067841
0.025717655
0.046711795
""
0.039797712
""
""
0.03004629
""
0.057707969
""
0.049611293
0.038349826
""
""
""
""
""
""
""
""
0.034196865
""
0.031477857
""
""
""
""
""
""
0.019952413
""
""
0.033262275
0.039473101
""
0.05160746
0.046013262
0.054229472
0.048336837
0.033283893
0.030895444
""
""
""
0.027683953
""
""
""
""
""
""
""
""
""
0.031631976
0.021494016
0.034499221
0.044764746
""
0.029004255
0.03686098
0.023358308
0.027817072
""
0.036546942
""
0.02112863
0.020395335
0.021002153
0.021262171
0.025418667
0.025922636
0.040671345
0.054728918
0.038392905
0.036859378
0.025931744
""
""
0.035868742
""
""
0.027506409
0.034677304
""
""
""
0.052688744
""
""
""
0.042081024
""
""
""
0.04595593
0.025434334
0.021942835
0.046019662
0.029838488
0.031723548
0.027004501
0.050770853
0.030443987
""
""
""
""
""
""
0.041759711
""
""
""
""
""
0.066491008
""
""
0.039336346
0.039822515
""
0.063779242
""
""
0.034834996
""
0.031436998
0.038718719
0.029045349
0.046669826
0.045219824
0.031697128
""
""
""
""
""
""
""
""
""
""
""
0.048671015
""
""
""
0.028755555
0.024160299
""
""
0.034613408
0.031544063
0.053047866
0.039794065
0.030460816
""
""
0.032776706
0.06546402
0.046087299
""
0.049688827
""
""
""
""
0.032489661
0.065906391
0.045843691
""
0.031708274
0.031325515
""
0.044738047
""
""
0.029447716
""
0.053943496
""
""
""
""
""
0.055769939
""
""
""
0.041926097
""
0.047128495
0.058963109
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036092896
""
""
""
""
""
0.023512311
0.037274681
0.038923092
0.046416532
0.041182596
0.034022678
""
0.040038805
0.028871806
0.029354433
""
0.02657371
0.027966458
0.022652142
0.02044848
""
0.038903784
0.032472249
0.028245542
""
0.040291391
0.025214313
0.02123074
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067795783
""
""
0.037869852
0.052203711
0.023110762
""
""
0.027899724
0.047522385
""
0.037416879
""
0.043232564
0.030386824
0.032329239
0.039077409
0.058054809
0.038189396
""
""
0.038266085
0.023336971
""
0.028690346
0.023859037
""
""
""
""
0.031258304
0.052700106
0.032411415
""
0.052904785
0.038485534
0.025151655
0.056288999
0.048617888
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028179551
""
""
0.049547214
0.045952294
""
""
""
""
0.065702952
""
""
""
""
""
0.055947807
""
0.043094475
0.046674438
""
""
0.031992469
0.026288018
0.031845987
0.047175694
0.062463872
0.03003029
0.029710483
0.024519153
0.057700556
0.03464064
0.025300801
0.04280683
0.045339055
0.026271574
""
""
""
""
0.024864502
0.029070819
""
0.047012348
0.025076026
0.031565528
0.036838572
0.041886996
0.017987419
0.034187816
0.023044685
0.0172821
0.01593158
0.029859804
""
0.059668101
0.031225149
""
""
""
""
""
""
""
0.041509472
""
""
""
""
""
0.016427077
0.016079312
0.014114365
0.013102725
0.015846947
0.013290213
0.0133743
0.01434015
0.019126149
0.015011242
0.014625696
0.018944692
0.016214538
0.017740091
0.018301375
0.017417116
0.021778991
0.042219251
0.016891805
0.021498352
0.017915554
0.017308529
0.0158774
0.014942366
0.023383066
0.027450606
0.018187249
0.018387424
0.015621742
0.014261182
0.013062327
0.01183661
0.026405787
0.014156425
0.019727238
0.024604172
""
""
""
""
0.039321005
0.05006573
0.021117164
0.02068259
0.035628546
0.014410656
0.032640126
0.019298069
""
0.017123735
0.015485561
0.033202209
0.031728312
0.02174064
0.03827922
0.022727612
0.025574347
0.019452289
0.02952286
0.064723678
0.019530449
0.025825748
0.023319241
0.01639952
0.018728437
0.042237744
0.029090339
0.013098116
0.022668948
0.035836436
0.034537777
""
0.063993298
""
0.036391556
""
""
0.024175253
""
0.065841667
0.031181069
0.041821327
0.036731038
0.027047446
""
""
""
""
""
""
""
0.040593036
""
0.027797753
0.024780063
0.044579186
""
0.063919418
""
""
""
""
""
""
0.029208137
0.029237989
0.034265846
0.043457754
0.017961999
0.028694797
0.028134404
0.028402552
0.045647215
""
""
""
0.020961519
0.017578699
0.041805997
0.033398177
0.027283842
0.048523769
0.050262757
""
""
""
""
""
""
""
0.045413051
""
""
0.032650471
0.057818964
""
""
0.021903053
0.016307408
0.025355648
0.01904862
0.016263608
0.016310012
0.0225967
0.02531112
""
""
0.057732493
0.06890931
0.034571391
0.032114677
0.070034176
""
0.039324686
0.042374898
""
""
""
""
""
0.060693156
""
""
""
""
""
""
0.043145858
0.031730738
0.046521865
0.051530074
0.046540108
0.034876559
0.041172817
0.030637424
""
""
0.048166882
""
""
""
""
""
""
""
""
""
""
0.037291005
0.036092866
""
0.040125296
""
""
""
""
""
""
""
""
0.055319719
0.028973104
""
""
""
""
""
0.032978408
0.034145884
0.029013343
0.073184058
0.029292846
0.023445768
0.024350496
0.025652023
0.05758962
0.061254561
""
""
""
""
""
0.040846653
0.027722979
""
""
""
""
""
""
0.058834367
0.035168998
""
0.051575061
""
""
0.045173679
0.031427085
0.026974224
0.03602235
0.03214049
0.025589049
0.027637804
0.032259952
0.035111126
0.031387232
0.048889551
0.032653678
0.040561039
""
0.024503179
0.031262696
0.031996705
0.038063582
0.028964613
0.036684815
0.051407699
0.034730136
0.023464721
0.017083116
0.018400496
0.032180082
0.022031652
0.034489475
0.038811363
0.032440875
0.023074811
0.030967742
""
""
""
0.022175957
0.028713334
0.035697389
""
0.046488486
0.036218751
""
""
""
""
""
""
0.027980387
0.053491935
0.036493104
0.029290508
0.037357666
0.044936296
""
""
""
""
""
""
""
""
""
""
0.023856115
""
0.044311214
""
""
""
""
0.047687776
0.030798445
0.050614238
0.053423341
0.04459459
0.032734945
""
0.048442822
0.039630812
0.029586861
0.041303974
""
0.048582684
0.048396468
""
0.062833816
0.031228442
0.036236152
0.033817191
0.032991026
0.031446289
""
""
0.02997959
0.037796717
0.04400938
0.041893587
0.058243159
0.047346808
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043565746
""
""
""
""
""
""
""
""
""
""
0.044732582
0.020264916
0.02084754
0.019073511
0.019339237
0.021393683
0.019040748
0.015028864
0.038403761
0.051867288
0.025749341
0.034120124
0.027748384
0.025462408
0.017576504
0.016013017
0.019636057
0.019537352
0.025253559
0.02823952
0.040315021
0.040293895
0.047120649
0.021112166
0.029553922
0.016861277
0.023082256
0.016417537
0.044342551
0.058914777
0.020852519
0.018533111
0.028906584
0.0306421
0.04415131
0.05783809
0.04189156
0.034323212
0.031606253
0.025987564
""
0.05256271
0.021402661
0.029342175
0.051659085
0.033909947
0.027734015
0.021539764
""
""
0.03312565
""
0.051525243
0.038143776
0.058128275
""
""
0.05596038
""
0.035853077
0.066149831
0.04332301
0.033037391
0.035816416
0.02167684
0.026137292
0.016234325
0.030839354
0.020470046
0.015183653
0.031736843
0.058720093
""
""
""
0.043530688
0.038331937
0.081360213
0.049373563
""
0.046188693
""
0.020909628
""
0.028549803
""
""
""
0.039847486
""
0.042251877
0.047174282
""
""
0.066268854
0.05034624
""
0.035616565
0.042442411
""
""
""
""
""
""
0.027181974
0.065236218
""
""
0.064411916
0.024390446
0.01878896
0.016262736
0.017315192
""
""
0.05143328
0.037849307
0.046630658
""
""
0.025724653
0.026289066
0.0213922
0.019822588
0.029589098
0.018397698
0.022681281
""
0.013988574
0.01299503
0.014209974
0.020618394
