spouse_rk_black_pooled_mean
0.53506237
0.52788997
""
0.55888087
0.56964654
0.55734974
0.55999082
0.50374585
""
0.54901344
0.53395623
0.56445533
""
0.54384011
0.52938896
""
""
0.55312645
""
0.53502184
0.52575517
0.53503203
0.52609408
0.54846001
0.57484555
0.5650481
0.53951389
0.54525632
0.5820936
0.54374087
0.54650307
0.55020589
0.60553259
0.58167058
0.5594328
0.55343974
0.54136044
0.54604346
0.54687136
0.55893129
0.58632004
0.5510003
0.52797538
0.56132728
0.55189472
0.55988896
0.58434862
0.57070577
0.59180391
0.55765653
0.57691264
0.57072806
0.56250417
0.53237951
0.54795498
0.5722279
0.56255019
0.51985818
0.5109511
0.55403477
0.54648364
0.56011963
0.54058081
0.47622123
0.54522675
0.54806924
""
0.56067723
0.51712203
0.48190713
0.55244452
0.54763466
0.53908134
0.54884762
0.51733947
0.47645202
0.52603728
0.48998848
0.49690631
0.57006878
0.53772169
0.56851047
0.51719791
0.57187086
0.58296365
0.53902096
0.57509267
0.54046458
0.5782401
0.53227639
0.56030375
0.54658407
0.58684593
0.55484182
""
""
0.52523446
0.53954029
0.55478549
0.54206127
0.54466337
0.55610359
0.53329289
0.53959298
0.54388565
0.55189377
0.53243065
0.55836803
0.52094382
0.52902305
0.56906968
0.54483968
0.5551064
0.50835472
0.55960196
0.56051922
0.55548769
0.54408669
0.51529682
0.53830957
0.50390661
0.53100884
0.52379829
0.52973962
0.522466
0.5376265
0.56324434
0.48712417
0.52976638
0.54150021
0.56454396
0.52156615
0.54615313
0.48728898
0.5468756
0.52861685
0.52823442
0.54409474
0.50810379
0.58426678
0.56731325
0.56279784
0.46339422
0.52611017
0.54950219
0.49548709
0.54227203
0.54288948
0.50910944
0.54646331
0.54347628
0.59824735
0.56260431
0.55608004
0.55542928
0.55667824
0.52073658
0.56311369
0.55490291
0.53579772
0.46794742
""
0.61541539
0.61308903
0.56131238
0.64226806
0.47002694
""
""
0.52286857
0.56989688
0.57246923
0.57803482
0.55193388
0.55821294
""
0.56621629
0.55470115
0.60581094
""
""
""
0.56705904
0.51867008
0.52350909
0.59241945
0.52592689
0.57124496
0.57726413
""
0.53932327
0.55918187
0.58704877
""
0.52722114
0.53073329
0.53947377
0.56310689
0.5678637
0.53149539
0.57041383
0.54368377
0.60830146
0.57084012
0.57782626
0.56448132
0.58015537
0.54950464
0.54603565
0.5771333
0.58547276
0.54429114
""
""
0.58237213
0.55562216
0.54536355
0.56369328
0.60789484
0.52416563
0.55206597
0.56498396
0.5113101
0.62747616
0.5614329
0.53417939
0.56461185
0.58332103
0.58444077
0.56072879
0.52251023
0.56264126
""
0.58506304
""
0.53953177
""
0.54325241
""
0.61465734
0.58004951
0.60807407
0.56275642
0.5736894
0.54183203
0.61674058
0.58339638
0.57816827
0.53641856
0.55557549
0.56397313
0.5840221
0.5193308
""
0.5723176
0.5479821
0.57450801
0.60723889
0.53733271
0.59378713
0.50613749
0.60679311
0.59525508
0.57818872
0.58753318
0.58469111
0.62047756
0.62021506
0.59481436
0.60480887
0.5645265
0.5700509
0.52709877
0.64982903
""
""
0.57815975
0.64963174
""
0.66569823
0.58680809
""
""
0.62674212
0.63633704
""
0.58420044
0.61246359
0.54248786
""
""
""
""
""
""
""
""
0.51419973
""
0.5605548
0.59201431
""
""
0.55633736
""
""
""
0.56217456
0.61325866
""
0.61856598
0.61206901
0.66427505
0.56033927
0.57259649
0.49285886
""
0.63128668
0.62729013
0.55620724
""
0.64261174
""
0.49260181
""
0.55967855
0.56215811
0.51333749
0.56423599
0.56883216
0.56059015
0.57404375
0.5509271
0.57161105
0.58825648
0.58912957
0.56072289
0.5436269
0.55339009
0.57445449
0.48388937
0.48948053
0.60106874
0.55149311
0.56454396
""
""
""
""
0.45342219
0.56127936
