has_mom_hisp_male_p10
0.89684188
0.85476655
""
""
0.50266498
""
""
0.87976384
""
""
0.7580083
""
""
""
""
0.81838459
0.76077425
""
""
""
""
0.65507263
0.91599
0.60755754
0.61444521
0.8667447
0.97521341
0.85167962
""
0.63903797
0.93170542
""
""
""
0.93051684
0.68735212
0.72055483
""
0.87672496
0.80502874
0.81038988
0.47416788
""
""
0.86467719
""
""
0.59561712
0.74915522
""
0.77120948
0.73639077
""
""
""
""
0.84059018
0.89471823
0.70514315
""
0.89667594
0.88817966
0.7874915
0.85630876
""
""
""
""
""
0.8218413
""
""
""
""
0.88722426
""
""
0.82034802
0.87393123
0.91669762
0.73817068
""
""
0.8981328
""
""
""
""
""
""
""
""
""
""
""
""
0.80940366
0.88606232
0.8076309
0.76735723
0.90310419
0.80097228
0.87549812
0.76206619
0.83204222
0.85056472
0.86045295
0.78621483
0.91953194
0.82076699
0.87236249
""
0.67849743
0.91792309
0.58176368
0.90751684
0.75496387
""
0.503833
""
0.68551457
""
""
""
""
0.82093084
0.63971877
0.80157501
0.67653722
""
""
0.81991243
""
0.91676176
0.87428415
""
0.84656113
""
0.8516922
0.47609189
0.587699
0.54333413
0.88083935
""
""
0.84568191
0.54270667
""
""
""
""
""
0.90164411
0.91954559
""
""
0.76993519
0.80755407
""
""
""
""
""
""
0.79026812
""
0.72072285
0.94483274
0.88225812
""
0.77892464
""
0.39582738
0.91628909
""
""
0.48692805
0.60952169
""
""
0.66848177
0.98655748
0.57391572
0.72229797
""
0.7794714
0.76549888
""
0.84980184
0.79531616
0.82435107
0.69233143
0.77843213
0.84103525
0.85991913
0.73353153
0.69501281
0.85685456
0.90784365
0.80588824
0.7497049
0.73375225
0.83726889
0.76380336
0.80647773
0.68040615
0.80349112
0.83069444
0.70719022
0.77207607
0.68262804
0.97420341
0.70463216
0.62938523
0.87679881
0.76502371
0.81174797
0.88309103
0.80485463
0.78532249
0.77545917
0.82580739
0.79666305
0.82638735
0.75696665
0.76379627
0.79314893
0.78298926
0.77016836
0.69109809
0.86114818
""
0.84876889
0.77264744
0.67945993
0.7855773
0.7484901
0.74922234
""
0.7266807
0.87226242
0.76600677
0.75460351
0.72717279
0.76795596
0.79527318
0.78380507
0.9742775
""
0.83516395
0.72368413
0.83524305
0.87160254
""
0.73747146
0.82622904
0.87423885
0.9312188
""
0.78144604
0.76977968
""
0.86254561
0.53432524
0.68777966
0.88302743
0.90069062
0.73810178
""
""
0.73150307
""
0.93997806
""
0.84380192
""
0.8820473
0.8597483
0.88826841
0.85751015
0.86863482
""
0.79426205
0.86120123
""
0.81835485
0.85676873
0.80482596
0.69993794
0.85043317
""
0.46590573
0.88347828
""
0.82679534
0.87602258
0.90816134
0.84571683
""
0.52848738
""
""
0.99829394
""
0.93404627
0.90286136
0.74250102
0.78811288
0.82425094
0.82102764
0.8099196
0.76244807
0.84331447
0.84557992
0.83228743
0.82356763
0.81066769
0.72721887
0.75366741
0.73610443
0.90792346
""
0.88646245
0.81571019
0.88055748
0.85364288
""
0.87244916
0.91145122
0.86834341
0.7407313
0.89197618
0.6740073
""
0.87694556
0.88344389
0.87651628
""
0.77566653
""
0.79843473
""
""
0.78550011
0.62560135
0.88335317
0.75856197
0.84021014
""
0.69124162
0.74158871
""
""
0.76899564
0.82202345
0.83617508
0.75062591
""
""
0.79756957
0.83300084
0.72237617
0.83820504
0.87335807
0.79289937
0.8912493
0.5257684
0.83100605
0.83016944
0.80471241
0.83387637
0.8435303
0.7491737
0.78652817
0.92621911
0.707421
0.9331218
0.84322321
0.86969501
0.84445453
0.92029798
0.79582351
""
0.87697464
0.84154797
0.79393953
0.82661366
""
""
""
""
0.79238147
0.60361576
0.70454395
0.81228197
0.74071413
""
0.81733513
""
""
""
0.91209197
0.94448435
0.85179484
0.87896675
""
0.95541787
0.48882467
0.77702415
0.82252026
""
0.86794597
0.888475
0.71953833
