kir_other_male_p25_se
0.021351989
0.029598022
0.068698876
0.018318446
0.025871774
0.050010074
0.015611978
0.062976256
""
0.029273195
0.026245713
0.012650471
0.066060051
0.04207499
0.028841497
""
0.056649502
0.024555728
0.068863884
0.045290008
0.02228383
0.011312459
0.025350774
0.032098051
0.014278173
0.059143972
0.029790696
0.016220873
0.010318309
0.046895824
0.038819291
0.033601165
0.014461929
0.014729868
0.04730121
0.018113742
0.057312477
0.038056713
""
0.065280698
0.025787383
0.047366075
""
""
0.058960479
0.054180622
0.011898702
0.024783479
0.019891541
0.033699028
0.021277633
0.021940842
0.029375985
""
""
0.021179182
0.058991324
0.067700133
""
0.04424829
0.03894607
0.019852513
0.061960068
0.060559712
0.041441016
0.048026949
""
0.052024808
0.045489326
0.050974283
0.048525296
0.046511479
0.041210402
0.038141213
0.052403413
""
0.039161351
0.044446554
""
0.01361159
0.045906197
0.037205953
0.045457795
0.038933892
0.013598746
0.041639648
0.039090943
0.017607125
0.019785091
0.027023176
0.036391035
0.071437716
0.047435876
0.023645075
0.04485273
""
0.035460211
0.025938338
0.0085659791
0.016246121
0.015340111
0.0061876588
0.010596178
0.017757863
0.01612757
0.0081119016
0.017601587
0.011171963
0.042919811
0.020068182
0.024974369
0.027215382
0.017415768
0.058792382
0.016231142
0.019132582
0.016342338
""
0.066410884
""
0.028182009
0.044315867
0.04783079
0.027063822
0.055613559
0.023585679
0.021716475
0.050038513
0.069263808
""
0.0076694447
0.040265981
0.035172135
0.057042822
0.03067355
0.046895862
0.020818299
0.019202918
0.05881897
0.042335931
0.0223487
0.022510994
""
0.056120738
0.037109043
0.066279523
0.026404385
0.042377483
0.048806321
0.069666386
0.040183563
0.018751655
0.036546372
""
0.012230412
0.020490918
0.04982923
0.025263898
0.068481587
0.053234987
""
0.054131959
0.025565587
0.010143145
0.054636158
0.0058903359
0.034336571
0.051766936
0.035156343
0.028045449
0.0063305818
0.019865138
0.03881935
0.020115934
0.032948062
0.065354154
0.017935978
0.012444219
0.037166424
0.03529086
0.041804101
