coll_other_male_p1
-0.0036142366
""
""
-0.02667526
-0.11682229
""
0.14870089
""
""
""
""
-0.0044560814
""
""
""
""
""
0.053579308
""
""
0.14052615
0.10529234
0.3283661
""
0.13965027
""
""
0.1496567
0.030049175
""
""
""
0.065791734
0.15107486
""
0.14584772
""
""
""
""
""
""
""
""
""
""
0.11571816
""
0.065476842
""
0.11247361
-0.020181399
""
""
""
0.086757772
""
""
""
""
""
0.028658029
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16173828
""
""
""
""
0.098589219
""
""
-0.02434125
0.030141827
""
""
""
""
0.13011213
""
""
""
0.51249218
0.064613432
0.059682924
0.35833883
0.1414876
0.11310928
0.061985727
0.049443234
0.10495116
0.21270366
0.099438354
""
-0.06753394
""
""
0.084646024
""
0.11308032
0.17961252
0.011369127
""
""
""
""
""
""
""
""
0.19749722
0.11557429
""
""
""
0.24239996
""
""
""
""
""
0.044716243
0.20575176
""
""
0.18094918
0.2774142
""
""
""
""
-0.14536941
""
""
""
""
0.076364599
""
""
0.049129479
0.070372775
""
0.33664024
""
""
""
""
0.21453002
0.090214275
""
0.28323933
-0.068225056
""
""
-0.027099308
0.10589324
0.17333902
""
0.057694368
""
""
0.086143374
0.152032
""
""
""
""
0.14029039
""
""
0.048480529
""
""
0.12733197
""
""
0.1117144
0.17220004
""
""
""
""
-0.0010355569
0.066391632
""
0.050794143
0.036874093
""
""
0.10436004
0.18686451
0.035171967
""
""
0.080113858
""
0.16716467
""
""
0.098782718
0.044372607
0.066068277
0.25336164
""
""
""
""
""
""
0.086965092
0.039390396
""
0.22605683
0.20755
0.019622087
0.069556162
0.030229414
""
""
""
""
""
""
""
""
""
""
""
0.25404704
""
""
""
0.1547375
""
0.4732374
0.094783217
0.093868613
0.13150029
""
0.00756652
""
""
0.26138476
""
-0.10082293
""
0.26246664
0.087908804
0.065135725
0.16255128
0.29139397
0.25454548
0.3233434
0.20252761
-0.0028992419
0.013702641
""
""
0.30625582
""
""
0.19495042
0.46634689
""
-0.057994321
0.029249711
""
""
0.20179525
0.11616439
""
0.26275063
0.124926
""
""
""
""
""
""
""
""
""
""
""
0.44538465
0.10848948
""
""
""
""
""
""
""
""
""
""
""
""
0.20440224
-0.0018149475
0.18978932
""
0.015545218
0.54819053
""
""
0.10072382
""
""
""
""
0.13930199
""
""
0.06004373
""
0.03434981
0.10479531
0.08777117
""
0.19003269
0.014329266
-0.02639346
""
0.078868933
""
""
-0.12784196
-0.059356891
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.050297301
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13884637
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13251363
""
""
""
0.26096514
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069141261
""
0.10927252
""
""
0.054298289
""
""
""
""
""
""
0.19180095
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18053028
0.15442362
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.035089072
0.02242939
0.063089408
""
""
""
""
0.073126025
""
0.02036169
""
""
""
""
0.1065024
""
-0.02106023
""
0.079634637
""
""
0.15748374
0.11853486
0.13590685
-0.082257271
0.05059674
0.085874051
""
-0.064294867
0.32636982
""
""
""
""
""
""
""
0.3831777
""
""
0.29169846
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22127739
""
0.096055917
""
""
""
-0.049368858
""
""
""
""
""
""
0.039853126
0.22397946
""
0.030288393
0.22699307
0.26035455
""
""
""
""
""
""
""
""
""
""
""
0.48051032
""
""
""
""
""
""
""
""
0.15435271
""
0.10098706
0.10445548
0.091763325
""
""
""
-0.08120884
0.069596276
""
""
0.12094642
""
0.046001412
0.089746207
0.082665592
0.074213728
""
0.13162747
""
0.056930102
""
""
""
""
""
""
""
""
""
""
""
""
0.12065396
""
""
0.19895639
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36214271
""
""
""
""
""
0.12453076
0.15644813
0.085143611
""
""
""
""
""
0.10447332
""
0.093496144
""
0.15388431
-0.26599526
""
""
0.18489844
""
""
0.11336976
""
""
0.11912287
""
""
""
""
""
""
""
0.14207934
0.10158885
""
0.18248354
""
""
""
""
""
""
0.015779385
""
""
0.018128125
-0.011324646
0.21868929
""
0.11213972
0.10050154
0.074145146
0.16649321
0.13544902
0.16133285
0.27985251
""
""
""
0.055804163
0.14693502
0.22510733
0.065378979
""
""
0.19480354
""
0.25037348
0.22025849
""
""
""
""
0.089479126
""
0.083968841
0.067607425
""
0.12816601
""
-0.03560628
0.039221477
""
""
0.11160308
""
""
""
0.14614372
0.11251192
0.17164695
