proginc_other_female_mean_se
""
""
""
0.043188836
""
""
0.053657189
""
""
""
""
0.0018434275
""
""
""
""
""
""
""
""
""
0.020282514
""
""
0.01856121
""
""
-0.00029848842
0.0076041818
""
""
""
0.031246444
0.035248287
""
0.044063449
""
""
""
""
""
""
""
""
""
""
0.014291554
""
""
""
-0.0073912954
0.068277434
""
""
""
0.028401155
""
""
""
""
""
-0.0062287333
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017665936
""
""
""
""
0.044477418
""
""
0.034791782
0.013741878
""
""
""
""
0.01957684
""
""
""
""
0.016660627
""
0.0035082875
0.012138817
0.0031858403
-0.013712689
0.0048485743
0.020131661
""
0.016066691
""
""
""
""
0.016456971
""
0.00098378479
0.058592714
0.013776927
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011466689
""
""
""
""
""
0.047546431
0.021221749
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03439904
""
""
0.025161562
""
""
""
""
""
""
""
0.0036006647
0.014007307
""
0.00711211
""
""
""
""
0.013157381
0.023796493
""
0.043683849
""
""
0.043192253
0.028039502
""
""
""
""
0.035753217
""
""
0.024611603
""
""
0.019132534
""
""
0.050701026
0.014496259
""
""
""
""
""
0.020721802
""
0.047805704
0.023702418
""
""
""
0.048559386
0.023610119
""
""
""
""
-0.010890641
""
""
0.027957415
0.049381353
0.027591575
0.021599233
""
""
""
""
""
""
0.021180391
""
""
""
0.02700188
0.018011158
0.036242597
0.07538455
""
""
""
""
""
""
""
""
""
""
""
0.041029431
""
""
""
0.02881849
""
""
0.021147927
0.0041889935
""
""
""
""
""
-0.0037538826
""
-0.0017115973
""
0.050488565
0.01094979
0.020700183
0.024070144
0.0068716845
0.033873819
0.010749571
0.012584633
0.053198043
0.00014505679
""
""
""
""
""
0.027852142
""
""
""
0.025785381
""
""
0.01026049
0.045381084
""
0.03256147
0.014279767
""
""
""
""
""
""
""
""
""
""
""
0.050678052
0.015571514
""
0.070163712
""
""
""
""
""
""
""
""
""
""
""
0.042527493
0.076710522
""
0.044100802
""
""
""
0.034767237
""
""
""
""
""
""
""
0.046413857
""
0.0021863834
0.045330308
0.017378239
""
0.0078249946
0.039414305
""
""
0.019894276
""
""
""
0.001627389
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081992082
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058258876
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07776209
""
""
""
0.053937547
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020233039
""
""
""
""
""
""
0.019623324
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.011591976
0.015571807
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0046286727
0.041950405
0.048154689
""
""
""
""
0.042687826
""
0.017271629
""
""
""
""
0.017542716
""
0.040711336
""
0.023332328
""
""
0.01928639
0.014421025
0.033686988
""
0.013309316
0.027713362
""
""
-0.0037953365
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023135612
""
0.016205465
""
""
""
""
""
""
""
""
""
""
""
-0.0032355774
""
""
0.0137886
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019907329
0.0079054814
0.010194331
""
""
""
""
0.021434877
""
""
0.00049285009
""
0.081865944
0.010990441
-0.0030819592
""
""
""
""
0.022768915
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083183639
""
""
""
""
""
0.0068297372
0.019890677
0.022465322
""
0.079845317
""
""
""
0.034488842
""
0.014719942
""
0.021399491
""
""
""
0.0075318925
""
""
0.0253457
""
""
0.044103991
""
""
""
""
""
""
""
0.014070333
0.017784061
""
""
""
""
""
""
""
""
0.094185442
""
""
0.017759459
""
0.027158916
""
""
0.024314504
0.036339518
0.029694216
0.026707832
0.011074073
0.011637638
""
""
""
0.030208375
0.026596263
0.0069216993
0.01503453
""
""
0.011439492
""
0.043452945
0.0049766172
""
""
""
""
0.038855962
""
0.057257488
0.019144576
""
0.027669735
""
""
0.05504014
""
""
""
""
""
""
""
""
0.008240805
