work_32_asian_male_mean
0.84712315
0.70746756
""
0.744362
0.8171891
""
0.71479869
""
""
0.83218437
0.81413096
0.76461929
""
0.82018381
0.83152431
""
""
0.78080434
""
""
0.78724003
0.79877138
0.8088029
0.77365214
0.80782819
""
0.7409274
0.8706634
0.86061549
0.70466769
0.87868881
0.91198987
0.82727247
0.8374759
0.67254812
0.71830201
""
0.67222792
""
""
0.78682917
""
""
""
""
0.82695502
0.7469579
0.69085526
0.7572161
0.71487874
0.82620209
0.76451457
0.79127926
""
""
0.7724185
""
""
""
0.84882379
0.99086356
0.83288395
""
""
""
0.70406383
""
""
""
""
0.83234358
""
0.80540931
0.901281
""
""
0.86818367
0.72141504
""
0.82066387
0.70238346
0.70416403
""
0.73511201
0.76300091
0.91067612
0.72715318
0.90379548
0.82804567
0.80812442
0.75407034
""
0.83054662
0.80334097
""
""
0.8559432
0.7850455
0.78724706
0.80924225
0.80467391
0.77539837
0.8048265
0.80809873
0.77461159
0.78853643
0.79859275
0.81496972
0.92857593
0.83826154
0.82813823
0.83135825
0.7754848
""
0.80940872
0.77103794
0.86275655
""
""
0.77002692
0.83742028
0.83329338
0.59439826
0.88181067
0.81031567
0.77057552
0.74090379
0.78367984
0.84863758
0.99905246
0.75610155
0.72971767
0.81530493
0.8439194
0.72756523
0.75004733
0.81204993
0.82640076
0.83668149
0.79830295
0.79849821
0.74158323
""
""
0.81759268
""
0.74662817
0.9031074
0.73989528
0.75401497
""
0.77919102
0.79279536
""
0.7993741
0.81158674
""
0.80316204
""
0.81177223
""
""
0.86799914
0.82361084
""
0.83058649
0.87179416
0.91259354
""
0.85768664
0.81906188
0.83828497
0.79920655
0.8223595
0.82301444
""
0.81627911
0.79636699
0.91298687
0.83463258
""
0.942617
0.82648718
0.71550679
0.68941611
0.82777852
""
0.85855091
0.83103037
""
""
0.84017855
0.75505048
""
""
0.79608864
0.85966092
0.79909813
0.82925075
0.90527451
0.82581037
0.8613826
0.86633706
0.90150619
0.85117966
0.83243936
0.81920087
0.80273485
0.80474871
0.77386928
0.80515158
0.83684868
""
""
0.83956015
0.85328144
0.82138985
0.85516083
0.85992271
0.76950276
0.71548891
0.88155168
0.8504405
0.78410834
0.84213287
0.78439379
0.83342224
0.91069156
0.82868361
0.83492661
0.83888137
0.7875551
""
0.87610954
""
0.77231318
""
0.79956508
""
0.88272959
0.76028162
0.74763936
0.88306057
0.82092875
0.81296003
0.84873688
0.83820945
0.83818072
0.8078146
0.83515543
0.83600271
0.80059618
0.65407991
""
0.81906015
0.86481118
0.79066765
0.8577432
0.86485684
0.85750115
0.80578977
0.81822312
0.8334415
0.82442075
0.81990051
0.78995597
0.83329064
0.83172059
0.81395072
0.82439828
0.76113915
0.81123793
""
0.86457038
""
0.81904513
0.82158226
0.79648226
""
0.85472333
0.8366456
""
""
0.8222211
0.85941201
0.79117316
0.78757459
0.81646788
0.84560722
""
""
""
""
0.67821056
""
""
""
0.86831957
0.83606923
0.79080975
0.85188103
""
0.78287423
0.86215299
0.74070746
0.89777935
""
0.85859001
0.89938658
""
0.82505316
0.84565365
0.83061635
0.88383317
0.85362428
0.86994791
""
0.86091852
0.8826139
0.82290304
0.84614742
0.86200613
0.89262986
0.85174304
0.66303587
0.82724929
0.85532129
0.83009267
0.85220951
0.78651768
""
0.8712455
0.81345475
0.83476686
0.88955575
0.83110565
0.78375828
0.78938687
0.66281146
0.80422223
""
""
0.73307276
0.82817727
0.83365095
""
""
""
""
""
0.93113536
0.87330163
0.82981116
""
0.90969932
0.78739727
""
0.78789449
""
0.70929348
0.8360067
""
0.89187109
""
""
""
""
""
""
""
""
""
0.80652779
""
""
""
""
""
""
0.89193422
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83786005
""
""
""
""
""
""
0.95855403
""
""
0.76657242
0.80987805
""
""
""
0.92580366
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73348343
0.91568351
0.81529462
0.76273763
0.75687712
0.92378026
0.83803499
0.88280737
0.85177845
""
""
""
0.83637166
""
""
""
""
0.93564993
0.89354467
""
""
""
""
0.7510516
""
0.88654894
0.73979217
""
0.84279931
""
""
0.85709655
""
""
""
""
""
""
0.8273766
""
""
0.74137223
""
""
""
""
""
""
""
""
""
""
""
""
0.68805391
""
""
0.77816588
0.80044955
""
""
0.85001361
""
0.70508134
""
""
""
""
""
""
0.74398243
""
""
0.83019543
0.8062607
0.83180457
0.80091965
0.84777838
""
0.87409693
0.91692007
0.88051999
0.81768507
0.88100207
0.80081987
""
""
0.8131777
""
0.82925439
0.80609226
0.82048255
""
0.78141129
0.77264518
0.71473026
0.8003552
0.87623119
0.8022781
""
""
0.83954459
0.79711282
0.73005038
""
""
""
0.83206171
""
""
0.81298405
0.88390863
""
0.69787866
""
""
""
""
""
0.84455252
""
""
0.60860157
""
""
0.69500214
0.81994832
""
""
0.82563394
""
0.81449759
""
""
""
0.79921782
""
""
""
""
""
0.59931731
0.81076938
0.8569687
0.80839181
0.76802129
0.80671209
0.77352595
0.71694505
0.78670937
0.85964113
""
""
""
""
""
""
""
""
0.82200128
""
""
0.73297542
""
""
""
""
""
0.79923761
0.80945176
0.81827313
0.78456694
0.80467916
0.69791335
0.78350598
0.78695464
0.74023449
0.85610443
0.89402056
""
0.76571375
""
""
0.79879022
""
0.80580699
0.81952387
""
""
0.82677579
""
""
""
""
""
0.93860734
0.95958424
0.87764776
0.90015447
""
""
""
0.80441147
""
""
0.7996974
""
""
""
""
""
""
""
""
0.8320393
""
""
""
""
""
""
""
0.7967841
0.91274053
""
""
0.76590019
""
0.85250473
0.84345323
0.88995373
""
0.88350594
""
""
""
0.78719223
""
0.8209098
""
0.83493125
0.86556357
""
0.82807702
0.75136536
""
0.76724929
0.85303396
0.89271742
""
0.82979238
0.81841201
""
0.83110493
""
""
""
""
0.84127915
0.82380182
0.84211755
0.77035207
""
""
""
""
""
""
0.80843395
""
""
0.72247076
0.68436456
0.84489232
0.94766343
0.84901947
0.77979875
0.77668476
0.78323758
0.73743737
0.79553562
0.80721354
0.82552767
""
""
0.84052485
0.82389659
0.82285231
0.81099242
""
""
0.82517409
0.85335338
0.85244375
0.7879554
0.7136333
0.83868027
0.78618735
0.87336338
0.80463654
""
0.84359932
0.80994672
0.88037783
0.80154848
0.78623414
0.80476391
0.82946998
""
""
0.7921266
""
""
""
0.75451994
0.72799408
0.81510288
