kfr_asian_male_p100
""
0.65441597
""
""
""
""
""
0.85913259
""
""
""
""
""
""
""
0.61910099
""
""
""
""
""
""
0.39829212
""
""
""
""
""
""
""
""
""
""
""
0.67537373
""
0.7055524
""
0.54405743
""
0.69829309
""
""
""
0.77859348
""
""
""
0.71629924
""
0.83361399
0.71161282
""
""
""
""
""
""
0.71930766
""
""
""
0.77369803
""
""
""
""
""
""
0.61814511
""
""
""
""
0.81187004
""
""
0.67580152
""
0.61101979
0.80662125
""
""
""
""
""
""
""
""
0.42736462
""
""
""
""
""
""
""
0.52645975
0.76477867
""
""
""
""
0.73031265
0.87294585
0.21563368
0.71366638
0.78579545
""
0.69730932
0.64399135
""
""
""
0.70201653
""
""
""
""
""
""
""
""
""
""
""
""
1.2832614
""
""
""
""
""
""
""
""
0.84744483
""
""
""
""
""
""
""
""
1.0128313
""
""
""
""
""
""
""
0.87357879
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.068651
""
0.72825319
""
""
0.83001685
""
""
0.72531283
""
""
""
""
""
0.92976201
""
""
""
0.72346646
""
""
0.77984065
0.54801011
""
0.75993335
1.4443724
0.70821077
0.77072018
1.0059007
0.6069209
0.49915841
""
0.69589943
0.67429745
0.9642995
""
0.68388814
0.52998084
0.7156747
""
0.53627241
0.6655401
""
""
0.64041591
0.81339961
0.2053141
0.70481175
0.67488223
""
0.68856114
0.71426004
0.90909177
0.64633518
0.68189126
0.75330889
0.71607167
0.73825425
0.7453227
0.7265361
0.72985071
0.76559323
0.85499048
""
0.6692577
0.68084878
0.72571886
0.65000695
0.89635718
0.47801876
""
0.69588757
0.45354351
0.68182534
0.72186095
0.53935814
0.59717029
""
0.71574199
""
""
""
0.72904283
0.46934146
""
""
""
""
""
""
""
""
0.6031875
""
0.5650354
""
""
0.59652579
""
""
""
""
""
""
""
""
0.68013018
""
""
""
""
0.50148755
""
""
""
0.64233243
""
""
""
""
""
""
""
""
""
""
""
0.64462054
""
""
""
""
""
""
""
""
""
""
0.77063411
""
0.72562176
0.77174681
0.66102719
0.77289128
0.6920867
0.53816468
0.52691185
0.86932272
0.76911867
0.79252881
0.83106518
0.70281702
0.764768
""
0.66312987
""
0.70924741
0.76845694
""
0.69276637
0.78174585
0.73641229
0.66363263
0.86083335
""
""
0.7166627
0.79700917
0.63913572
""
""
""
""
""
""
""
""
0.8201673
0.80833489
0.81709605
""
0.9534052
""
""
""
0.54285187
0.70853877
0.66678345
""
""
""
0.74534857
0.5802471
0.79083943
0.66392171
0.77386922
""
0.72488356
""
0.70679021
0.56165987
0.72389686
0.80589074
0.68401212
0.76817727
0.63483053
0.60062152
0.79464805
0.59692019
0.75924331
0.65410072
""
""
""
""
0.68269306
""
""
""
""
""
""
""
0.56540865
""
0.63930875
0.72412688
""
""
0.86873609
""
""
""
""
""
""
""
""
0.76244175
""
0.86534899
0.38568479
""
0.70289397
0.76407272
""
0.69981718
0.7690205
""
0.68502676
""
0.71794111
""
""
0.77724957
""
0.68787324
""
""
""
""
""
0.73159122
""
""
0.84028125
0.79873157
""
""
""
""
""
""
""
0.81186944
0.77254158
0.70547545
""
0.72211099
""
""
0.71271604
""
""
""
0.76580393
0.57632565
0.49988395
""
""
""
""
""
0.81116396
0.59256947
""
0.75040346
""
""
""
""
""
""
""
""
""
""
0.8121773
""
""
0.91904205
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77965391
0.5641526
0.93461263
""
0.91446847
""
""
""
""
""
""
""
""
""
""
0.79427689
0.82049239
""
""
""
0.23647399
""
""
0.54386741
""
""
""
""
""
""
""
""
""
""
""
2.387207
""
""
""
""
""
0.61652559
""
""
""
""
""
""
""
0.74970621
""
""
""
""
0.74058324
0.70453119
0.8145057
0.68444109
0.75020856
""
0.95194209
""
""
""
""
""
""
0.80857646
""
""
""
0.79888725
""
""
""
""
""
1.1372195
""
""
""
""
""
""
""
0.73727828
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31271991
""
""
0.74165815
""
""
""
""
""
""
""
""
0.6992535
""
""
""
""
0.85506207
0.73421794
""
""
0.6602897
""
""
0.76306665
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5608741
""
""
""
""
""
0.69664246
0.82570511
0.60324532
0.73330635
0.73312271
0.80202907
""
""
0.61702627
""
0.64190191
0.71936321
0.77194351
0.85611385
""
0.91251183
""
""
""
""
""
""
""
""
""
""
""
0.78647542
""
""
""
""
""
""
""
""
0.90781981
0.68040532
""
0.8734116
""
""
""
""
0.84365636
0.44064429
""
0.65302676
""
""
""
""
""
0.41138849
0.73723793
0.87462276
0.73133743
""
""
0.79888994
0.78295863
""
""
""
""
""
""
0.65473026
""
""
""
""
""
""
""
0.81475353
""
0.77732033
""
0.74866515
""
""
""
""
0.88991106
""
0.72400337
0.7482698
""
0.69243014
""
0.50215662
""
""
""
""
""
""
0.85208553
""
0.67085499
""
0.74686968
0.63510221
""
0.68240428
0.74125433
""
""
""
0.58431017
""
""
""
""
""
""
""
""
""
""
0.82293206
""
""
""
""
""
""
0.71736139
""
""
""
""
""
""
""
0.74586213
""
""
0.85661334
""
0.84590018
""
""
""
""
0.85105819
""
""
""
""
""
""
""
""
""
0.66413224
""
""
""
0.68307048
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59856141
""
""
""
""
""
0.62519765
""
""
""
""
""
""
""
""
""
""
""
""
0.72841769
""
""
""
""
""
""
""
0.62706792
""
""
""
