marr_29_natam_female_mean
""
0.44303894
""
""
""
""
""
0.30254948
""
""
""
""
""
""
""
0.59223258
""
""
""
""
""
""
""
""
0.80961323
""
0.27584648
""
""
""
""
""
""
""
""
0.61906713
0.29786119
""
""
0.66071206
""
""
""
""
0.56485093
""
""
0.40205041
0.42998219
""
0.18139444
0.4964017
""
""
""
""
""
""
""
""
""
""
""
""
0.44229478
""
""
0.18545927
""
0.27845055
0.33538058
""
""
0.29143882
0.24688409
""
""
0.25119585
0.31181315
0.25000066
0.37377721
0.21946536
0.23883525
0.31711629
0.19802006
0.27057695
0.14487067
""
0.37787694
0.20862907
""
""
0.27120447
""
""
0.18434198
0.24827202
0.21381053
0.26091009
0.23978348
0.28061274
""
0.20146765
0.22955409
0.27334598
0.25709894
0.1939684
0.1497536
""
0.31010681
0.25351807
""
""
""
0.49939573
""
""
""
""
""
""
""
""
""
""
""
""
0.41201839
""
""
""
""
""
0.71750253
""
""
0.50073522
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51953077
""
""
0.47100601
""
""
0.43412417
""
""
0.35928753
""
""
""
""
""
0.47937974
""
""
""
0.28358784
""
0.31146142
0.42659456
""
""
0.34236228
0.31096041
0.34649634
0.34756991
0.2799398
0.30133563
0.28275028
0.22058915
0.42654422
0.3949351
0.48825681
0.32099214
0.26495808
0.29564446
0.3500475
""
0.22062165
0.36867863
""
""
0.22071368
0.22330225
0.41432503
0.35584363
0.43938586
""
0.324056
0.32660717
""
0.32189837
0.38134632
0.16251802
0.29138798
0.43366528
0.24883024
0.30402708
0.30989721
0.30395609
0.34285894
""
0.3630968
0.36343953
0.27359721
0.39486003
0.40703273
0.40983078
""
0.35978645
""
0.3315025
0.3006568
0.31459779
0.34961247
""
0.31792244
""
""
""
0.19926098
""
""
""
""
""
""
""
""
""
0.21543831
""
0.44603896
""
""
0.42628342
""
""
""
""
""
""
""
""
0.35194305
""
""
""
0.30201223
0.31180623
""
""
""
0.44652125
""
""
0.28746927
""
""
""
""
""
""
""
""
0.30910203
""
""
""
""
""
""
""
""
""
""
0.28711575
""
0.18784691
0.15213177
""
""
0.3436332
0.29692233
""
0.70331991
0.2864705
0.42446873
0.26098174
0.15503255
0.25220519
""
0.43961495
""
0.36222675
0.28669101
""
""
""
0.41752633
""
""
""
""
0.3144874
0.44646657
""
""
""
""
0.17625414
""
""
""
""
0.2745409
""
0.41635793
""
""
""
""
""
0.52941322
0.29362658
0.28607142
""
""
""
0.17819069
0.6455816
""
0.21123838
""
""
0.30070481
""
0.3181985
""
0.26218349
0.25738966
0.2997286
0.31270805
""
""
0.19629352
0.45718271
0.59155607
0.27184939
""
""
""
""
0.42916045
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26906684
""
""
0.26411676
""
""
""
""
0.58199453
""
""
""
""
""
""
""
""
""
""
0.44003633
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2336894
""
""
""
""
""
""
0.34005827
""
""
""
""
""
""
""
""
0.51273042
""
""
""
""
""
""
""
""
""
""
""
