married_natam_pooled_n
""
70.0
""
""
""
""
""
47.0
""
""
""
""
""
""
""
41.0
23.0
""
""
""
""
34.0
24.0
""
51.0
21.0
94.0
""
""
""
20.0
""
""
""
31.0
110.0
134.0
""
27.0
274.0
23.0
35.0
""
""
290.0
""
""
51.0
254.0
""
66.0
86.0
""
""
""
""
""
""
37.0
""
""
""
36.0
""
78.0
""
""
55.0
40.0
1592.0
609.0
""
""
118.0
476.0
""
31.0
243.0
205.0
104.0
98.0
381.0
59.0
164.0
330.0
224.0
296.0
""
120.0
117.0
""
35.0
47.0
21.0
""
247.0
2038.0
73.0
2199.0
388.0
346.0
""
139.0
4604.0
261.0
2487.0
1724.0
578.0
""
144.0
155.0
""
""
25.0
344.0
21.0
""
""
23.0
""
""
""
""
""
""
""
""
140.0
""
""
""
""
""
36.0
""
""
52.0
""
""
""
""
""
""
""
""
25.0
28.0
""
""
""
""
""
34.0
26.0
""
""
22.0
20.0
""
""
""
""
""
""
""
""
""
43.0
37.0
""
146.0
""
""
52.0
20.0
""
239.0
28.0
""
""
""
""
211.0
35.0
""
""
473.0
24.0
47.0
241.0
20.0
26.0
317.0
124.0
112.0
488.0
34.0
414.0
103.0
136.0
495.0
120.0
61.0
50.0
1870.0
103.0
51.0
33.0
199.0
129.0
24.0
""
138.0
56.0
65.0
658.0
186.0
""
885.0
734.0
25.0
781.0
1072.0
120.0
304.0
123.0
128.0
160.0
510.0
99.0
285.0
""
100.0
239.0
297.0
316.0
91.0
107.0
""
313.0
30.0
255.0
117.0
117.0
299.0
""
275.0
""
""
""
109.0
32.0
""
""
""
""
""
""
""
""
446.0
""
68.0
""
""
383.0
34.0
24.0
""
""
""
""
""
""
323.0
""
""
""
94.0
133.0
""
""
""
96.0
""
""
186.0
""
""
""
""
""
""
""
""
105.0
""
""
""
""
""
""
""
""
""
""
114.0
""
65.0
111.0
26.0
""
136.0
193.0
24.0
44.0
71.0
75.0
46.0
101.0
54.0
""
98.0
""
176.0
331.0
""
37.0
33.0
78.0
46.0
21.0
""
""
250.0
240.0
""
""
""
""
39.0
""
""
""
""
45.0
39.0
234.0
""
26.0
""
""
""
65.0
120.0
57.0
""
""
""
64.0
67.0
""
216.0
""
23.0
123.0
24.0
260.0
48.0
182.0
92.0
206.0
149.0
21.0
28.0
64.0
95.0
84.0
110.0
""
""
""
""
115.0
""
26.0
21.0
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
21.0
""
""
55.0
""
""
51.0
""
""
50.0
""
115.0
""
""
32.0
""
""
""
""
""
""
""
106.0
""
""
""
34.0
""
""
""
""
""
""
""
27.0
""
29.0
""
119.0
""
""
""
""
""
""
107.0
""
30.0
""
""
""
""
""
32.0
37.0
""
""
""
""
""
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
61.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
27.0
