pos_hours_pooled_male_mean_se
0.0089363009
0.014838384
0.031638999
0.0077757863
0.0098870322
0.025671039
0.0067130849
0.022638164
0.029252825
0.011853768
0.010999286
0.005414139
0.023553807
0.017347828
0.011711941
0.031919684
0.031214416
0.010523048
0.032764882
0.026324328
0.0094998786
0.0087657711
0.011589507
0.016060214
0.0052844882
0.033534758
0.015239984
0.0096737584
0.0056062359
0.023636539
0.019570518
0.011123705
0.0060611237
0.0072836145
0.021140914
0.010079604
0.022125253
0.020286389
0.04272816
0.040186681
0.0094598345
0.024029888
0.031496059
0.04408453
0.026466733
0.025831815
0.0058732238
0.011883346
0.0072280909
0.0157752
0.0098193688
0.008919755
0.01278312
0.051496018
0.042290922
0.010066908
0.023412867
0.030932611
0.038211145
0.017824709
0.021184688
0.0077257697
0.036967326
0.019619031
0.020639865
0.019685764
0.033583499
0.027942665
0.020657549
0.018626019
0.031464849
0.022101667
0.022172816
0.014468064
0.024213083
0.030203313
0.01561452
0.019254949
0.02852324
0.0067500426
0.021313924
0.013722708
0.014233263
0.013497612
0.0052565387
0.016002353
0.014462543
0.011895509
0.0084511917
0.010650006
0.01309283
0.022956952
0.021738591
0.009023821
0.017675819
0.039023727
0.014142893
0.011067989
0.0046306951
0.0095637422
0.0077952011
0.0040168627
0.0061277598
0.0084925853
0.00837724
0.0053473841
0.0097421361
0.0064482018
0.019817075
0.012246916
0.014010721
0.015090101
0.0078464206
0.031313401
0.0083483122
0.0074361409
0.0092182085
0.033870589
0.048042048
0.039245781
0.016303355
0.021808742
0.026475286
0.01922163
0.0244372
0.010817004
0.010844275
0.024740301
0.026980666
0.026345866
0.003745232
0.019910684
0.013842886
0.023628235
0.011261292
0.01822984
0.010348144
0.013304909
0.0327456
0.01977193
0.011686627
0.014115204
0.046578065
0.024998987
0.017649606
0.026602505
0.010021958
0.017783554
0.024555827
0.024959335
0.018583093
0.0065858755
0.015018304
0.028380807
0.0082233595
0.0092490027
0.028215649
0.010995481
0.019582037
0.015450625
0.042939223
0.027741317
0.011203899
0.0040642889
0.027079087
0.0027686108
0.011157564
0.0090366136
0.019128023
0.0080061173
0.0025418471
0.006700255
0.011574014
0.0061549773
0.011555721
0.015079588
0.0064933589
0.0039935024
0.011471768
0.011860827
0.014912777
0.012631617
0.0046314998
0.016583562
0.015534372
0.0039629913
0.027894232
0.011118574
0.0082978625
0.035869967
0.018486219
0.011774511
0.0049615819
0.023758452
0.020638816
0.011781493
0.007853277
0.007087626
0.0054905387
0.01325314
0.0060844361
0.0072912127
0.010011866
0.010057167
0.0078131966
0.0057788542
0.0045803501
0.013704127
0.010626918
0.0083003342
0.0093734954
0.0073033553
0.016938258
0.01603095
0.0064503397
0.0054136273
0.0069198776
0.0033758646
0.0098501239
0.010407062
0.015037547
0.010305265
0.013836706
0.016023703
0.0044607632
0.0082020974
0.0075223614
0.0062003084
0.0028819414
0.0055713872
0.0054434058
0.0090816449
0.02338214
0.010287854
0.026637141
0.018240485
0.02759422
0.010979988
0.037751332
0.019549405
