marr_29_other_female_mean_se
0.072148412
0.058185056
""
""
""
""
""
0.040087726
""
""
""
""
""
""
""
0.059643138
0.094801351
""
""
""
""
0.085618563
0.051853124
0.10110017
0.076467857
0.065433666
0.097879648
0.074582204
""
""
""
""
""
""
0.05421827
0.068179838
0.023003876
""
0.073156305
0.06105851
0.068467095
0.088087648
""
""
0.026099171
""
""
0.079032958
0.031224908
""
0.038986914
0.062768467
""
""
""
""
0.069463208
0.093953773
0.060099561
""
0.063864931
0.081421718
0.059205245
0.11452899
""
""
""
""
""
0.013515978
0.1003877
""
""
""
0.02756675
""
""
0.038570654
0.047347721
0.066153422
0.082541026
""
""
0.045470946
0.10643906
""
""
""
0.09417218
0.067417145
""
""
""
""
""
0.10670024
0.090420865
0.030103788
0.037819352
0.084027216
""
""
0.10388663
0.0082401009
0.037689812
0.052988008
0.014937194
0.037942939
""
0.040955804
0.043453842
""
""
0.094547004
0.03640376
""
""
""
0.10922787
""
""
""
""
""
""
""
0.074955836
0.057806965
0.10018225
""
""
""
""
0.061852425
""
""
0.058407199
""
""
""
0.11252353
""
""
""
""
0.05469637
""
""
""
""
""
""
""
0.062288832
""
""
0.077508152
0.070051067
""
""
""
""
0.10508773
""
""
""
""
""
0.081945591
""
0.025194351
""
""
0.070837028
""
""
0.034882978
""
""
""
0.10182299
""
0.031279106
0.076545566
""
""
0.0072559426
""
0.070571057
0.026156539
0.07866694
""
0.0094277468
0.066133752
0.028393283
0.014807058
0.072954215
0.031840604
0.051552258
0.10067501
0.01549442
0.032539714
0.060296915
0.086197995
0.0040421649
0.042598225
0.020046392
0.089046486
0.042088814
0.023777843
""
""
0.016389482
0.035566498
0.042054377
0.0072835181
0.020168047
""
0.0091794645
0.007761735
0.049864616
0.0084835282
0.0063589606
0.010362955
0.012970459
0.02577043
0.0096784597
0.01943356
0.0076466203
0.025845634
0.028156582
""
0.047677897
0.011759602
0.015383024
0.016110936
0.033270251
0.053749986
""
0.024703262
0.054567225
0.013022525
0.026786661
0.032201435
0.020595489
""
0.015269726
""
""
""
0.029321862
0.051778544
""
""
""
""
""
""
""
0.11619995
0.016839774
""
0.035195019
""
0.093915939
0.012899922
0.073817827
0.079926334
""
""
""
""
""
""
0.019194411
""
""
""
0.092221253
0.032132611
""
""
""
0.046664245
""
""
0.073447086
0.089709722
0.09794388
""
""
""
""
""
""
0.041289497
""
""
""
""
""
""
""
""
0.096691445
""
0.037775386
""
0.016931951
0.016036678
0.043810952
0.03296598
0.016828071
0.021519691
0.044201806
0.04946107
0.03098337
0.019465618
0.037434306
0.015739532
0.034862362
""
0.029293846
""
0.020079112
0.01034855
""
0.04116765
0.04884059
0.032350235
0.038514186
0.070282869
""
""
0.014619073
0.021596204
0.059218675
""
0.078275867
""
""
""
""
""
""
0.042067647
0.043359499
0.014358593
""
0.059353471
0.09339603
""
""
0.037227437
0.02727155
0.035833597
0.086073779
""
""
0.03124981
0.036231257
0.051581312
0.011482019
0.057514977
0.073686898
0.022616712
0.092658192
0.013475488
0.028163748
0.014903215
0.027348142
0.016509945
0.024885066
0.072227702
0.047952645
0.03249434
0.033725251
0.03147598
0.021573469
0.11106306
0.10478909
""
""
0.023381684
0.097213745
0.072523594
""
""
""
""
""
""
""
0.065388553
0.071566582
""
""
0.045842085
""
""
""
0.088176325
0.10933351
""
""
""
0.058885366
""
0.066538945
0.082314968
""
0.030330438
0.052286789
0.087723061
0.044021055
0.056817263
""
0.022227494
""
0.019941345
0.08439552
""
0.038680356
""
0.051028624
""
""
""
""
""
0.01489165
""
""
0.053254124
0.049042817
""
""
0.08768253
""
""
""
""
0.04259618
0.059164245
0.0626335
""
0.017687006
""
""
0.059367277
""
""
""
0.019007204
""
0.053841919
""
""
""
""
""
0.036487877
0.035902683
""
0.10346673
""
""
""
""
""
""
""
""
""
0.11588439
0.037440654
""
""
0.052667014
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02767599
0.071791008
""
""
0.055130258
""
""
""
""
0.088771507
""
""
""
""
""
0.023898123
0.06719964
""
