pos_hours_other_pooled_mean
0.86535263
""
""
0.88485473
0.97648764
""
0.84059721
""
""
""
0.79197639
0.86280715
""
""
""
""
""
0.85010594
""
""
0.96471047
0.81628007
0.86008638
""
0.8751232
""
0.82567
0.81083488
0.84791791
""
""
""
0.89550191
0.87104565
""
0.73984116
""
""
""
""
0.7891019
""
""
""
""
""
0.85054851
0.8159464
0.88234144
""
0.82995969
0.93300498
""
""
""
0.80192214
""
""
""
""
""
0.87486094
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.84065962
""
""
""
""
0.79687071
""
""
0.83699363
0.78939289
0.68482685
""
""
""
0.85622615
""
""
""
0.82933843
0.84731197
0.77882457
0.8949877
0.82238358
0.89068365
0.87800407
0.81769669
0.84124047
0.72123671
0.80322737
""
0.79188693
0.79436225
0.82322168
0.90143764
""
0.87888861
0.73706979
0.85318524
""
""
""
0.77543861
""
""
0.83345276
""
0.94145858
0.76770455
""
""
""
0.82914424
""
""
""
0.64339507
""
0.80590779
0.89076412
""
""
0.82215869
0.86435652
""
""
""
""
0.89807242
""
""
""
""
0.79755479
""
""
0.81311089
0.78703541
""
0.7956568
""
""
""
""
0.81317103
0.83694863
""
0.91843164
0.84736151
""
0.93891263
0.77836508
0.84092659
0.83862358
0.91903389
0.90914649
""
""
0.80961525
0.80378699
""
0.90675384
""
""
0.79514492
""
""
0.8042829
""
""
0.8119778
""
""
0.8480286
0.84972811
""
""
""
""
0.8362512
0.83694685
""
0.77538067
0.69641203
""
""
0.82965571
0.81002927
0.88160563
""
""
0.4702796
0.89990169
0.78800946
""
""
0.74414146
0.83169866
0.87291288
0.7950002
""
""
""
""
0.66973037
""
0.84190869
0.74154556
0.75538045
0.79498774
0.84625673
0.78792256
0.84838623
0.98825163
""
""
""
""
""
0.70530206
""
""
0.77656287
""
""
0.90229446
""
""
0.90179276
0.83927602
""
0.90220213
0.88177574
0.90816092
0.93254966
""
0.8277517
""
""
0.94516993
""
0.85370505
""
0.88433921
0.89181566
0.85915637
0.83501583
0.8417964
0.85738629
0.91255748
0.84134364
0.8094523
0.84844458
""
""
0.9132725
""
""
0.79759955
0.93727815
""
0.8744033
0.89465189
""
""
0.88431519
0.84346229
""
0.82835758
0.84715021
""
""
""
""
""
""
""
""
""
""
""
0.85004431
0.85998583
""
0.91375756
0.9207862
""
""
""
""
0.89395642
""
""
""
""
0.75946736
0.90237319
0.81263733
0.72989589
0.83585352
0.9294343
0.87930793
""
0.89424908
""
""
""
0.94573098
0.86916554
""
0.85800165
0.91449654
""
0.80996847
0.77531803
0.82208002
""
0.85329431
0.76867878
0.83965468
""
0.83868563
""
""
0.87418103
0.74124366
""
""
""
""
""
""
0.73543775
""
""
""
""
0.7113663
""
""
""
""
""
""
0.87093705
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.94545048
""
""
""
""
""
""
0.73254728
""
""
""
0.81684434
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85120207
""
""
""
0.8640092
""
""
""
""
""
0.86017835
""
""
""
""
""
""
""
""
""
0.9240886
""
""
0.86525714
""
""
""
""
""
""
0.80900198
""
""
0.99377966
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91370553
0.86496347
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87034267
0.86453301
0.84463
""
""
""
""
0.72241074
0.81162602
0.82141513
0.79548293
""
""
""
0.80116266
""
0.82258421
""
0.78536516
""
""
0.84413409
0.88247615
0.92992884
0.8207956
0.76783162
0.7884087
""
0.88012868
0.87413293
""
""
""
""
""
""
""
0.81739444
""
""
0.80372179
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.89654958
""
0.81728578
""
""
""
0.89905024
""
""
""
""
""
""
0.70488614
0.71932775
""
0.89215249
0.84373307
0.74455422
""
""
""
""
""
""
""
""
""
""
""
0.8433069
""
""
0.61226779
""
""
""
""
""
0.84373701
""
0.78400224
0.81910473
0.84205115
""
0.76419878
0.83892739
0.79646516
0.7650516
""
""
0.76034015
""
0.84924364
0.81995118
0.78631687
0.81675941
""
0.8017776
""
0.85876423
""
""
""
""
""
""
""
0.73040265
""
""
""
""
0.85325497
""
""
0.86476779
""
""
""
""
""
""
""
""
0.99793249
""
""
""
""
""
""
""
0.75119615
""
""
""
""
""
0.86445075
0.92041343
0.83476961
""
0.89925361
""
""
""
0.91432196
""
0.8169924
""
0.8331086
0.88160193
""
0.87714267
0.76951861
""
0.79317868
0.84562367
""
""
0.72821718
""
""
""
""
""
""
""
0.72876436
0.86011416
""
0.86881477
""
""
""
""
""
""
0.71645659
""
""
0.75038642
0.79075432
0.74790871
""
0.65797997
0.79216486
0.7399379
0.79237789
0.8685298
0.80115235
0.8711558
""
""
""
0.81195712
0.9128654
0.85449475
0.80414361
""
""
0.83265173
""
0.87377632
0.83839232
""
""
""
""
0.81844014
""
0.78935403
0.83494705
""
0.77400506
""
0.80892003
0.85532409
""
""
0.90839154
""
""
""
0.86819047
0.74121648
0.83747435
