kir_stycz_white_pooled_p25_se
0.0020323684
0.0028327149
0.0054007871
0.0019647374
0.0032853382
0.0069041355
0.0021770964
0.0052513122
0.006281055
0.0033123952
0.0028934143
0.0020550098
0.0068353992
0.0043155313
0.0030705801
0.008380454
0.0095356144
0.0030400332
0.0066733165
0.0078005102
0.002778396
0.0030619923
0.003506917
0.0061855712
0.0026100571
0.010805785
0.0049531828
0.0030892864
0.0023750169
0.0070664105
0.0060743024
0.0047198646
0.0029465966
0.0037523462
0.0084277401
0.0026051081
0.005760991
0.0050217486
0.013844087
0.015652733
0.0036252155
0.0070135356
0.0090909246
0.012455993
0.0094210338
0.010472921
0.002225664
0.0038044797
0.0027611244
0.0045568473
0.0033740979
0.0026927174
0.004271639
0.016470952
0.015200888
0.0033294407
0.0089326054
0.013773425
0.014530142
0.0056625758
0.0080098417
0.0025480043
0.010651476
0.0053613787
0.0035442151
0.0043192157
0.0068696663
0.0054335985
0.0046539232
0.0037088785
0.0088905962
0.0068658679
0.0095803803
0.0046998598
0.0060405293
0.0069701471
0.0042142142
0.0040607457
0.0072142235
0.0025909804
0.0062865666
0.0039526164
0.004604564
0.0042948476
0.0017980434
0.0043332111
0.0041857907
0.0037968468
0.0028550234
0.0027117901
0.0035028574
0.0047343853
0.0044740709
0.0025048328
0.004405682
0.0075274264
0.0033754811
0.0025922095
0.001311239
0.0024831688
0.0024460868
0.0020836273
0.0021680086
0.0028144389
0.0025000446
0.0018505682
0.0024404586
0.0019266516
0.0048809517
0.0029128445
0.0040646577
0.004894685
0.0030227278
0.010682032
0.0030435638
0.0020260387
0.0032943981
0.012774699
0.011443619
0.011323446
0.0041995579
0.0051074345
0.0069639687
0.006082932
0.0066635921
0.0039738757
0.0039272956
0.0060690781
0.009190497
0.0082936939
0.0016667324
0.0051495237
0.0054066665
0.0059320647
0.0035213877
0.0049558906
0.0026569702
0.0041775401
0.01162733
0.0075040082
0.0037062736
0.0038917384
0.011578983
0.0091061676
0.0062274914
0.013343962
0.0040225768
0.0054710889
0.0091884704
0.0087097464
0.0038933647
0.0021911818
0.0050841044
0.015050997
0.0022806041
0.002864507
0.0087218815
0.0042548673
0.0068226405
0.0037918407
0.011455351
0.0056606876
0.0051636123
0.0018483609
0.012006765
0.0021858579
0.0058619529
0.0058435909
0.0091512064
0.0033877234
0.0011952901
0.0036901082
0.0047069048
0.0026404895
0.0045614904
0.0075164684
0.0028735534
0.0018328106
0.0047024908
0.006111254
0.0055279043
0.0051079439
0.0017667125
0.0041888822
0.0050181639
0.0014120024
0.0061248923
0.0049332497
0.0025186758
0.0068864552
0.0052958522
0.0036473011
0.0018982441
0.0074273436
0.0061264751
0.0037406243
0.0037329153
0.0038672592
0.0024543987
0.006197345
0.0025088685
0.0030823506
0.0054501705
0.0042771525
0.0028155493
0.0027344797
0.0017553763
0.0041429088
0.0033402848
0.0035233279
0.0032620803
0.0029660594
0.007371021
0.0069864811
0.0033375046
0.0020339508
0.0030864547
0.0014854736
0.0035434088
0.0032777223
0.0052619539
0.0041160285
0.0028296595
0.0041958997
0.0015380338
0.0028524385
0.0036182164
0.002687529
0.0012894348
0.0020412132
0.0022677486
0.0029954927
0.0067528435
0.0035808531
0.0079656299
0.0046259589
0.0068020239
0.0031126507
0.0097096572
0.0037151335
0.0026498809
0.0044428082
0.0042369841
0.0029464853
0.0041476735
0.0059796954
0.0045584193
0.0020402435
0.0047794566
0.0037122599
0.0015413528
0.0031551544
0.0038156209
0.009858992
0.0034619623
0.0047329161
0.0054874811
0.002252718
0.0042626332
0.0022319437
0.0037714574
0.0032900921
0.0020204377
0.0021905613
0.0029413421
0.0011879167
0.0029032922
0.0017745785
0.0012503208
0.0037633793
0.0032447355
0.0059040547
0.013433442
0.0032784825
0.0096074846
0.006492177
0.002351515
0.0040203808
0.006213916
0.0043954169
0.0018644609
0.040655024
0.041286025
0.001423921
0.0020226536
0.0065238737
0.0031306127
0.0018875854
0.0053317868
0.0097661605
0.00957123
0.011198818
0.0081825247
0.0060918499
0.0081262821
0.0087181674
0.014377554
0.0059339316
0.0073862844
0.0042772149
0.0016971129
0.00822464
0.0051474767
0.0053077801
0.0079146223
0.0071739019
0.0075599644
0.0067829429
0.0047345776
0.011248438
0.0054540383
0.0047159195
0.0051004351
0.0055528115
0.0030057307
0.0040195473
0.0079315929
0.0032474624
0.0036074431
0.0043837037
0.0055413102
0.0032184494
0.0049874075
0.0056309192
0.0055341222
0.0053297938
0.0038651207
0.0052903323
0.0049685738
0.0036819787
0.0075587742
0.0029317199
0.0032274514
0.0021898064
0.0062618083
0.0013209146
0.0029980817
0.0046712272
0.0038989421
0.0016079177
0.0088499002
0.0061837109
0.0039559403
0.0030610065
0.0044971318
0.0066135139
0.0043697162
0.0054754834
0.0059965765
0.0062334966
0.0041914578
0.0051654908
0.0047195987
0.010151756
0.0050023603
0.0034649272
0.0092422245
0.0038665517
0.0049352101
0.0051323306
0.003340797
0.014136224
0.0036959499
0.043307427
0.018954681
0.0064746132
0.0072719948
0.010688923
0.014249123
0.015973916
0.010229371
0.0096328519
0.0065851533
0.03978068
0.02350896
0.046449933
0.018200023
0.027173517
0.035575528
0.0078718876
0.019505918
0.061803438
0.07691092
0.042072754
0.027403628
""
0.036635648
0.036028862
0.023647137
0.0193523
0.013105334
0.01559216
0.014544337
0.012921862
0.016973313
0.0047194166
0.0097903321
0.016109036
0.016764451
0.04789057
0.025279066
0.01023171
0.0060114451
0.015681548
0.012197415
0.0070931292
0.0051569012
0.020248441
0.010974704
0.040707104
0.0058024982
0.0063741528
0.015948443
0.019892775
0.027596746
0.018535959
0.0093289958
0.011861987
0.015077747
0.020862089
0.028255891
0.032689773
0.015879352
0.050682291
0.0072028921
0.009166549
0.0086318739
0.0087602586
0.0078855939
0.0086202528
0.0095005296
0.0063434495
0.0030385843
0.0091556814
0.010122057
0.009559813
0.004564818
0.055822521
0.055427339
""
0.065490969
0.0081739416
0.006516018
0.014737456
0.024565991
0.0088348109
0.0086718714
0.011051067
0.016070563
0.0072715841
0.0048570028
0.015080243
0.0039231987
0.0093469275
0.0087393401
0.0022976694
0.0094050681
0.016771648
0.056616906
0.022503048
0.021091281
0.010695913
0.0028452298
0.030719077
0.028338876
0.0051697623
