grad_natam_pooled_p10
""
""
""
""
""
""
0.10008448
""
""
""
""
0.096081547
""
""
""
""
-0.046695471
""
""
""
""
0.032198157
-0.030129721
""
0.15827398
""
""
""
0.13630261
""
""
""
0.16116944
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0029396608
0.047022525
""
""
0.40566301
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0089054247
""
""
""
-0.01851701
0.0042733159
""
""
""
""
""
""
""
""
0.0040710368
""
""
0.006394879
-0.0038087126
""
""
0.0048116865
""
0.020605236
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0070637087
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.033152789
""
""
""
""
""
""
-0.0053645615
-0.022161402
""
""
""
""
""
""
""
0.1172788
""
0.23913243
0.01495803
""
-0.009879889
""
-0.024146855
""
0.0009875854
-0.0089607341
""
""
0.0097558545
0.027012154
""
0.0095339119
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10703944
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031386986
""
""
-0.037086532
""
0.015303599
""
""
""
""
""
""
""
""
""
""
""
""
0.12524146
""
0.11745823
0.052033857
""
""
""
""
""
""
""
""
""
""
""
0.039333135
""
""
0.00058138859
""
""
""
-0.027007814
""
0.043310843
0.033120539
""
""
0.00066440686
""
""
""
""
""
0.0095507819
0.033582989
""
-0.0055810101
""
""
""
""
-0.072164528
""
""
""
""
""
""
-0.070198826
0.011643846
0.15634364
-0.032128815
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037288021
""
0.017909251
""
""
""
0.15200968
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0029700289
""
""
""
""
""
""
""
""
""
0.028725201
""
""
""
0.00021554052
""
0.043706574
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.056508616
""
""
-0.01356458
0.0093196044
""
""
0.0048967237
""
""
""
-0.034575086
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0035494829
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041313644
0.080062933
""
""
-0.021002522
""
""
""
0.0067123407
""
""
""
""
""
0.036073156
0.063376382
""
""
""
-0.026157303
""
""
""
""
""
""
-0.0080431895
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0014038463
0.018155258
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042638339
-0.01044871
""
""
""
""
-0.046750002
""
0.11412772
""
""
""
""
""
""
""
""
0.0042302511
""
""
0.01161001
-0.00087215018
0.0090879677
0.091677479
0.039744429
0.04119667
""
-0.068560049
0.020831784
0.0025627976
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0098884217
-0.055507287
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00010393353
0.026330521
""
""
""
""
0.072573878
""
""
0.030595295
""
0.070338242
0.025433624
-0.020343855
0.019730223
""
-0.014042863
""
-0.013831072
""
""
-0.0064065633
-0.016000113
-0.0093481122
""
""
0.066361554
-0.0095382761
-0.0025161591
0.0026474923
""
0.0097730774
-0.045803629
0.10936531
""
""
""
""
0.03294849
0.027386932
""
""
""
-0.0083106495
""
""
""
""
""
""
""
0.022048717
""
""
""
""
""
""
""
""
""
-0.0025282057
""
""
""
0.0034922073
""
0.026796522
0.00023214577
-0.00069311494
""
""
0.002652874
0.059138674
-0.014854087
0.011146269
""
""
""
-0.0082516372
""
""
-0.0038694672
""
""
""
""
""
0.051513877
""
0.0057655028
""
""
""
""
""
""
0.011033912
""
""
0.093673013
-0.00089064444
""
""
0.086928211
0.0072095944
-0.0067270114
0.018022647
0.0043445621
0.028887194
-0.011898499
-0.0061190831
""
""
0.011435323
0.040654354
-0.0092976782
0.024701115
""
0.0064727399
0.011254012
-0.023405926
""
0.03615278
""
""
""
""
0.024755964
0.059886683
0.021122536
0.040098481
""
0.057163361
""
-0.016780829
0.00017708009
""
""
""
""
""
""
-0.032560937
-0.0057988102
-0.0072474252
