work_24_natam_female_mean
0.75895262
""
""
0.83373839
0.89106435
""
0.69581318
""
""
""
0.69327694
0.83218837
""
""
0.69707328
""
0.78721893
0.79815984
""
0.77161419
0.6938448
0.76149911
0.837008
""
0.81289715
""
0.68827617
0.78706765
0.84943342
""
""
""
0.83741808
0.89986205
0.74739683
0.76061356
""
""
""
""
0.69908202
""
""
""
""
""
0.79389364
0.632424
0.87044477
0.80053955
0.78860557
0.83292359
""
""
""
0.88484961
""
0.85017139
""
""
""
0.81501949
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76298147
""
""
""
""
0.80246317
""
""
0.8614158
0.8122068
0.8049432
""
""
""
0.77745473
""
""
""
0.65988261
0.79551357
0.77710938
0.8690356
0.73125362
0.75731093
0.84025198
0.87899238
0.89182788
0.81583238
0.74955451
""
0.86899298
0.94303715
""
0.80242765
""
0.80085528
0.71130383
0.77568549
""
""
""
""
""
""
""
""
0.68382645
0.79965949
""
""
""
0.75838149
""
""
""
""
""
0.87704509
0.81281179
""
""
0.89157164
0.71397549
""
""
""
""
0.77189904
0.83888233
""
""
""
0.78589344
""
""
0.79936934
0.78607553
0.84181088
0.7933557
""
""
""
""
0.91631359
0.82200634
""
0.86874354
0.87588882
0.84966457
0.87516391
0.85129297
0.78582913
0.84949803
0.46886051
0.73287028
0.74627799
""
0.76424885
0.70747906
0.92343438
0.79647624
""
""
0.80978781
""
""
0.89827728
""
""
""
""
""
""
0.79551214
""
""
""
""
""
0.71306705
""
0.70394772
0.89872044
""
""
""
0.7878722
0.89353716
""
""
""
""
""
""
""
0.65337336
0.73588967
0.94563895
0.87343359
""
""
""
""
0.72749698
""
0.78603983
""
""
""
0.83817607
0.90914214
0.75454128
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77143854
""
""
0.84809971
""
0.87027043
""
0.82259142
0.50970906
""
0.84406561
""
""
""
0.87888342
0.76907891
0.82376403
0.7501561
0.82641721
0.84375203
0.80412453
0.80745691
0.95194221
0.89787334
""
""
0.73849463
0.59037524
0.60433787
0.74293721
0.96291447
""
""
0.82058936
""
""
0.85434526
0.7835145
""
""
0.7989583
""
0.84374869
0.75663447
""
0.73563123
0.84395349
0.69352144
""
""
""
""
0.72385943
0.74389893
0.9024173
0.76105297
0.4349758
""
""
""
0.69046974
""
""
""
""
""
0.68140483
0.87263197
0.87636459
0.79273075
0.77396828
0.77981943
0.81777376
""
0.86827052
""
""
""
""
0.87785804
""
""
0.85253257
""
0.86643738
0.85659021
0.85155034
""
0.84171247
0.82748616
""
""
0.88416141
""
""
""
0.87396467
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76434213
""
""
""
""
""
""
""
""
""
0.80923492
""
""
""
0.80527192
""
0.75937694
0.86595094
""
""
""
""
""
""
0.79915088
""
""
""
""
0.92567754
""
0.8563152
""
0.76917666
0.94426936
""
0.86335713
0.85396379
0.77159035
0.97233087
0.80973524
""
""
0.90301722
0.81509966
""
""
""
""
""
""
""
""
0.69731104
0.72733915
""
""
0.74278927
0.80237871
""
0.96408421
""
""
""
""
""
""
""
""
""
0.94652599
""
""
""
0.82956207
0.64867741
""
""
0.7255882
0.70800054
0.80492932
""
0.71389961
""
""
""
""
""
0.76083636
0.77390325
0.72626507
""
""
0.76945263
""
""
""
""
""
""
0.83411205
""
""
0.71951073
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85081542
0.82668209
""
""
""
""
""
""
""
""
""
""
""
""
0.85527766
""
0.78462261
0.77191198
0.83610332
""
0.88901341
""
""
0.83112216
""
0.86153471
0.66811967
""
""
""
0.98619813
""
0.75801378
0.86656368
0.83120388
""
0.88767731
0.77922004
0.83473217
0.84033638
0.88056225
0.82335258
0.78900248
""
0.8194657
0.81029224
0.82984102
""
""
""
0.76883954
""
""
0.89316136
""
""
0.68069452
0.90456462
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76445222
""
0.87347806
""
""
""
0.8591249
""
""
""
""
""
""
""
0.74593425
""
0.92396289
0.79361916
0.88729346
""
""
""
""
""
""
""
""
""
""
""
0.8526358
""
""
0.78988296
""
""
""
""
""
0.88116854
""
0.91821694
0.82358623
0.79528493
0.72145748
0.94066805
0.66454059
0.89126104
0.77163577
0.67401952
""
0.79578292
0.70823485
0.80511224
0.81536251
0.87456501
0.76431817
0.9130367
0.8588379
""
0.82131165
""
""
0.74404907
0.7987352
0.77608228
0.85751003
0.80748218
0.90119237
0.83287597
0.8126654
0.84012926
""
0.77936345
0.73174089
0.73040491
0.80353397
""
""
""
0.81951976
0.7954632
""
""
0.8105247
0.89668638
""
""
0.709562
0.87125486
""
""
""
0.7970112
0.60879803
0.92587066
""
0.89494306
""
0.90564245
""
""
""
0.82555181
""
""
""
0.81733537
0.66705674
0.75470757
0.67767668
0.77621049
0.65430522
""
0.8383826
0.84392828
0.75090438
0.80821204
""
""
""
0.8521744
""
""
0.80507344
""
""
""
""
0.88427895
0.82650346
0.83583856
0.80895925
""
""
""
0.5664413
""
""
0.7424708
""
""
0.73003978
0.75640219
0.80355209
0.78884858
0.85710979
0.83639568
0.71425343
0.70416671
0.7397061
0.81342697
0.81682837
0.76446462
""
""
0.74638247
0.77606601
0.82222837
0.80207127
""
0.73121738
0.79258025
0.75444186
0.75948751
0.77098757
0.62717766
""
""
0.86779791
0.74469608
0.79875988
0.78407544
0.73891103
0.67992407
0.78391027
0.70455855
0.74700058
0.83434802
""
""
0.71671319
""
""
""
0.80555457
0.72743154
0.76553732
