par_rank_pooled_pooled_mean
0.51102859
0.53166342
0.41598275
0.44014862
0.48088112
0.2903946
0.36611983
0.45115665
0.40890121
0.4211486
0.44747955
0.4252412
0.43396309
0.43170372
0.42854694
0.49592742
0.49051684
0.35200563
0.37097907
0.39422834
0.38195294
0.46375656
0.45453531
0.36371243
0.42865789
0.49253383
0.41079462
0.43967947
0.4213962
0.44718131
0.39572665
0.28705022
0.32712126
0.43130302
0.47590899
0.46475771
0.49967551
0.4387185
0.51109552
0.47957408
0.53729147
0.52233601
0.28639942
0.3094613
0.57279974
0.41914704
0.43466377
0.45704076
0.44330838
0.4882417
0.45311806
0.54803699
0.26970106
0.37281591
0.38136369
0.40510088
0.39451429
0.49914014
0.68708879
0.28639945
0.42224333
0.42190942
0.4871828
0.461667
0.43358433
0.32466322
0.41397652
0.42403901
0.50258404
0.61606783
0.31380448
0.54312181
0.70026797
0.38065132
0.5935992
0.47986865
0.52991569
0.65969044
0.57254225
0.60700101
0.54427516
0.2745505
0.33665976
0.55633581
0.45413014
0.60369796
0.38927028
0.57729828
0.44571874
0.61152524
0.63632548
0.47348744
0.52635831
0.52380979
0.48025343
0.38814035
0.41307211
0.46244404
0.52326071
0.48269513
0.4820042
0.55515945
0.40902716
0.5533368
0.43939406
0.45864409
0.50515813
0.45518419
0.32043162
0.50720024
0.4087702
0.41751754
0.4751035
0.45164442
0.50208688
0.46232489
0.40493855
0.39766851
0.38668177
0.31407309
0.41847447
0.40052307
0.41414404
0.47195613
0.47500217
0.43886214
0.4937838
0.4494158
0.39441237
0.40100238
0.41885853
0.38078538
0.44349346
0.52862936
0.4288893
0.35566682
0.44482478
0.51788521
0.43959537
0.38977319
0.4315232
0.37999883
0.46198845
0.36445677
0.39817625
0.41930872
0.40044677
0.36225495
0.38769627
0.30079818
0.37853932
0.44228357
0.4075473
0.507909
0.38890654
0.35659754
0.43862233
0.38468549
0.33192444
0.38457653
0.37837335
0.3436811
0.4056794
0.41087216
0.31023568
0.40247402
0.39164415
0.35374027
0.47697461
0.41611156
0.48974478
0.40502381
0.34973952
0.52901119
0.33822393
0.30107948
0.47654685
0.38578314
0.36089364
0.34487683
0.46224317
0.37763125
0.4836615
0.46034023
0.33787468
0.39846236
0.58839417
0.44728059
0.58402121
0.49417692
0.57329953
0.479716
0.65025389
0.48180073
0.64743912
0.42191985
0.45147052
0.50881684
0.32585874
0.54827881
0.45706901
0.44136974
0.50039381
0.56779772
0.45211786
0.41361141
0.70239186
0.48708767
0.48804715
0.43295884
0.45908985
0.49546477
0.47379786
0.59039128
0.57522821
0.57017982
0.65864152
0.56525004
0.49788484
0.52910715
0.54808676
0.49976835
0.52000558
0.50162518
0.50491112
0.56532437
0.63524514
0.53329527
0.63722008
0.54733241
0.50054187
0.55529803
0.46723974
0.59323382
0.60338748
0.49121943
0.46146828
0.44024903
0.43916085
0.40513247
0.54247731
0.57910824
0.54576933
0.41769311
0.52314413
0.45539692
0.6497736
0.50421858
0.40919915
0.41069704
0.67104268
0.67231429
0.51583117
0.43357408
0.68616754
0.36713076
0.29116556
0.36961979
0.5442695
0.45349601
0.4654741
0.42346942
0.76045966
0.64373839
0.67552632
0.58195692
0.49186978
0.5593375
0.61184502
0.56959879
0.53030717
0.38278699
0.38096127
0.42468369
0.66604006
0.42419025
0.46769911
0.52084267
0.56165212
0.63362896
