kir_top20_white_male_p25_se
0.01414353
0.0090629198
0.026772214
0.023986841
0.011672419
0.078534581
0.023504948
0.0087444
0.017552918
0.017790478
0.015203136
0.047609445
0.031722289
0.024520628
0.022328733
0.015551591
0.01420315
0.032724828
0.039645929
0.016626906
0.028680459
0.0092211375
0.01480909
0.024151122
0.0084423441
0.012761322
0.018624509
0.0082863988
0.020416122
0.015351309
0.015690796
0.068536468
0.0440455
0.026833408
0.011158849
0.012343141
0.0055880784
0.023785224
0.011208848
0.018208915
0.013008391
0.011611497
0.066345841
0.04139794
0.007333152
0.038918193
0.012789136
0.0087282369
0.0066698263
0.032498829
0.0092248246
0.0093661519
0.040734943
0.037466913
0.024126595
0.020992365
0.011535418
0.011310878
0.010743116
0.087207131
0.011350422
0.014050678
0.010158649
0.012072735
0.042773083
0.059690699
0.012385892
""
""
0.0087733911
0.1072948
""
0.21662565
""
0.01415917
0.14430933
0.13933723
0.027048251
0.023521336
0.044842642
0.046381507
""
""
0.020504069
0.15038867
0.13879406
""
0.10245103
0.072453722
0.046953596
""
0.071200177
0.060980596
0.1144663
""
0.11132358
0.044771992
0.012488646
0.013094666
0.019171631
0.028426219
0.060461883
0.035530567
0.0025988743
0.0079334425
0.018878635
0.0049651959
0.0095984042
0.051300064
0.0084724594
0.014094024
0.022638327
0.025673758
0.01338276
0.0077128978
0.011545738
0.03452868
0.059442081
0.015641943
0.040417213
0.021686552
0.015693588
0.016324507
0.034022562
0.029357091
0.019852063
0.010039013
0.011120012
0.016734658
0.021252757
0.043812092
0.030736025
0.022421142
0.0097663226
0.01997716
0.019873315
0.0085906843
0.024052244
0.011210504
0.02118613
0.013754877
0.02267741
0.012008928
0.023551837
0.020965848
0.013428893
0.017677722
0.03719905
0.015832579
0.042539626
0.021287642
0.033088963
0.015252912
0.01091638
0.018848846
0.018876264
0.015806653
0.015682964
0.024018871
0.022397118
0.031898588
0.023680953
0.019173939
0.026119402
0.024194771
0.02566134
0.012202684
0.016668875
0.011917571
0.033976968
0.0064552128
0.016024321
0.023681145
0.0082406392
0.02258206
0.020673599
0.0085893134
0.022773361
0.019898286
0.023216289
0.018785333
0.018615188
0.0078262929
0.010776297
0.030544939
0.016677476
0.0065188333
0.19083321
0.024169482
0.0079171481
0.022983236
0.038767431
0.0066276523
0.0196364
0.010639791
0.006131107
0.020724088
0.0097928019
0.022115909
0.030409999
0.0063735531
0.013602026
0.017598096
0.024320509
0.002457957
0.013070621
0.013390604
0.031293012
0.012045782
0.0095298458
0.035981942
0.056176592
0.0098029179
0.014265363
0.012159569
0.0039183949
0.0085200248
0.031716377
0.0039393138
0.0042976853
0.025281971
0.0037985349
0.0033808372
0.011741011
0.0067224232
0.0083853286
0.010156528
0.0090086777
0.006415552
0.010695806
0.0077871131
0.10364582
0.015795872
0.0082078306
0.0070801657
0.0064194952
0.014596645
0.012834378
0.041033965
0.0081019951
0.015977513
0.0064544482
0.012166185
0.013319169
0.006558714
0.039175622
0.0062371944
0.036232125
0.053755254
0.037140593
0.0097551942
0.019829901
0.028769899
0.11567117
0.054211691
0.057856105
0.10095692
0.059633411
0.053846285
0.020491863
0.0070186029
""
0.01329005
0.039515857
0.028853156
0.0048878109
0.014780605
0.017540265
0.064621672
0.083662957
0.037286893
""
0.043932807
0.13293359
0.005965244
0.082139984
0.036799766
0.046910353
0.019328849
0.0081010005
0.036922365
0.0431864
0.023168731
0.0096610738
""
0.031191949
0.022946695
0.016910078
0.0226488
0.029498108
0.070193619
0.02917687
0.046858553
0.048751216
0.028047383
0.010611477
0.043893568
0.032711953
0.048845049
0.063898481
""
0.096352078
0.049776167
0.080603525
0.022482814
0.039022036
0.0094097024
0.027443403
0.0076150927
0.0065548117
0.010720599
0.013592048
0.0062358226
0.0084392875
0.013990026
0.010807489
0.0093412371
0.007231893
0.008615816
0.021208724
0.0094696973
0.019868895
0.0063332436
0.014903717
0.0045854077
0.0040341327
0.022168484
0.0081182346
0.0079452619
0.0076873321
0.0096069416
0.011439258
0.015277768
0.019152312
0.0040691048
0.0060460181
0.012920641
0.022696249
0.020700742
0.017841257
0.038718309
0.023663588
0.02541215
0.029633917
0.019509096
0.0075967787
0.0098594027
0.0039489795
0.016823549
0.0093321446
0.013760688
0.0290985
0.038730428
0.0068303184
0.0051042256
0.0093549248
0.012954314
0.032066461
0.025322823
0.0066173547
0.005788378
0.010973869
0.0056208964
0.014048257
0.013084937
0.0068478715
0.013356693
0.0043174084
0.007556296
0.0044568316
0.004594733
0.0038215371
0.0045140232
0.011914301
0.0096834432
0.0071442812
0.007804567
0.0061145308
0.0061379997
0.014969682
0.013747982
0.023770329
0.020571265
0.0044415239
0.017243443
0.011424534
0.015924972
0.026692031
0.033612579
0.025202205
0.087816961
0.020817604
0.01686033
0.013585081
0.010208733
0.023117021
0.016392237
0.011442217
0.028913738
0.02747448
