staytract_other_pooled_mean
0.25242287
0.26629138
0.15777887
""
0.1351711
""
""
0.25943241
0.41859058
0.30200464
0.11494166
""
0.24996848
""
""
0.30737367
0.28457877
""
""
0.16334629
""
0.26519156
0.1729728
0.21426263
0.38665166
0.10187846
0.44428879
0.22553483
""
""
0.27282703
""
""
0.31259316
0.22830293
0.39287034
0.21015055
""
0.17578711
0.49699089
0.16136254
0.26005548
""
0.027109545
0.20551655
""
""
0.12957306
0.18298319
""
0.14343596
0.19453238
""
""
0.19659376
""
0.28748161
0.28572795
0.17446621
""
0.26928496
0.21795373
0.21085525
0.33658382
""
""
""
""
""
0.22610921
0.31696054
""
""
0.29448104
0.23087588
""
""
0.29264793
0.22665137
0.41554457
0.23152567
0.32375684
""
0.237747
0.46627414
0.33239594
0.50784564
""
0.30676121
0.25016737
""
""
0.26397559
""
""
0.27670902
0.19144268
0.17459728
0.18092397
0.17897183
0.1642648
""
0.45443109
0.15341467
0.12044559
0.23467477
0.1568711
0.16994689
0.14231823
0.15942773
0.11884396
""
0.24182121
0.15864928
0.17493512
0.28651023
""
""
0.21138646
""
""
0.20461422
0.29324284
""
""
0.27106941
0.24997655
0.20497331
0.19759496
""
""
""
""
0.2327345
0.24635138
""
0.22777592
""
0.23416454
0.41221738
0.30793792
0.21958552
0.24217515
""
""
0.15501016
0.53116703
""
""
""
""
0.40707007
0.17466733
0.19684003
0.36327127
""
0.29939955
0.28622606
""
""
""
0.25026372
0.27370003
""
0.23382342
""
0.35536397
0.2885136
0.21243985
""
0.15146437
0.20671454
0.27582395
0.13675487
""
""
0.20111912
0.42704239
0.18973678
""
0.20653991
""
0.18687882
0.31539682
""
0.31612164
0.22173378
""
0.097940065
0.19387001
0.15489088
0.17396027
0.21902682
0.2871525
0.14261657
0.19396688
0.26148146
0.23176585
0.19175203
0.24228038
0.17203496
0.1740669
0.18312901
0.13328825
0.23662843
0.19028224
0.19143812
0.16798455
0.26352492
0.1775361
0.18201905
""
0.19284807
0.22826932
0.2094685
0.21117961
0.16209178
0.25993523
0.17722858
0.18349101
0.17728275
0.17878573
0.19607502
0.27271017
0.19021115
0.19198456
0.28454596
0.20249191
0.21017866
0.21223448
0.20737128
""
0.19343498
0.18930762
0.17181633
0.16265017
0.16106856
0.19056669
0.083226696
0.20639069
0.23384225
0.20299175
0.22254722
0.20529163
0.14426382
0.16373484
0.1436394
""
""
""
0.13929605
0.14332047
0.018869035
""
""
""
""
""
""
0.21037027
0.16253082
""
0.15376662
""
0.15490435
0.18675852
0.20448218
0.12285906
""
""
""
""
""
""
0.13738479
""
""
""
0.23123609
0.15409839
0.16688284
""
0.26339465
0.16812707
""
0.2593914
0.17295608
0.21477321
0.17482172
0.26877409
""
0.09698493
""
""
""
0.15321061
""
0.24740353
""
""
""
""
""
""
0.20647424
""
0.13577503
""
0.20407261
0.22161824
0.18533663
0.17963119
0.23559625
0.23679416
0.18531419
0.19535211
0.19966696
0.20842467
0.27361307
0.1959642
0.15766503
0.23720768
0.18302289
0.35117805
0.17814386
0.22640657
0.32002762
0.18712737
0.22776729
0.19542602
0.22043595
0.22506994
0.42050084
""
0.19766878
0.18661109
0.12903143
""
0.19410041
""
""
""
""
0.057159968
0.090984553
0.15232675
0.18882369
0.18125874
0.41934869
0.20494926
0.28970546
0.11465491
""
0.2368335
0.16725342
0.17742167
0.32474655
""
0.26909369
0.20596451
0.18569301
0.13390149
0.23148894
0.091651477
0.29874134
0.1817715
0.34130394
0.21479838
0.23874837
0.17220776
0.18558723
0.18566266
0.20460711
0.19448075
0.18555537
0.15371694
0.20858911
0.17570187
0.20692469
0.18872243
0.22578759
""
""
0.15919612
0.31747082
0.23623221
0.14313115
""
""
""
""
0.15586536
""
0.14313377
0.2691794
""
""
0.17734277
""
""
""
0.070214801
0.24395822
0.30592111
0.20209865
""
0.17617485
""
0.16923369
0.26405218
""
0.19211622
0.15973887
0.39677703
0.19396853
0.10916837
""
0.16823336
""
0.13094941
0.19513041
0.262564
0.1734688
""
0.12921621
0.12781776
0.33546519
""
0.30031005
0.094359502
0.18070988
""
""
0.1574298
0.13675921
""
""
0.17392881
0.4939943
""
""
""
0.13416612
0.20457123
0.046395652
""
0.17999159
""
""
0.19948944
0.22440632
0.19375995
""
0.17242832
0.13638073
0.2453929
""
""
0.22275569
""
""
0.2045473
0.18675645
""
0.1228049
""
""
""
""
""
0.44138777
0.26145756
""
0.17118742
0.15794946
0.15265213
""
0.17982909
0.16484164
0.3434163
0.45933411
""
""
0.24790436
""
0.34455261
""
0.15598832
0.19237605
""
0.26384252
0.26188105
0.21970963
0.23637806
0.098127477
""
0.13032345
0.24219678
0.27574295
0.097159199
""
0.45825225
""
""
""
""
""
0.16019204
0.14547361
""
""
""
0.16322143
0.20431809
""
0.19361424
""
""
""
""
""
""
0.32033935
0.31619164
0.32083482
""
""
0.23956005
""
""
""
0.11239554
0.20245232
0.35942066
0.28730178
""
""
0.38201466
""
""
0.11786636
0.25452021
""
""
""
0.24831146
0.37026492
0.31451294
0.39259794
0.36664012
0.13152498
""
0.14344686
""
""
0.19428681
""
0.23518746
0.16818978
0.17861618
""
""
""
0.16139157
""
0.13165735
""
""
""
0.13476612
""
""
0.14434206
""
0.2141227
0.24595143
0.12101094
0.14815989
0.24882059
""
""
""
0.4242875
0.22924019
0.14764127
""
""
0.18615791
0.17316987
0.13972393
""
0.17616931
""
0.38183549
0.22660692
""
""
0.18631218
""
0.29325053
""
0.1590907
""
0.18371087
0.2478371
""
""
0.33101779
0.1809703
0.19829275
0.25947693
""
0.16223991
0.20587516
0.36069456
0.15687516
0.29402137
""
0.22940774
""
""
0.37016451
0.21269968
""
""
0.20553274
""
""
""
""
0.3356232
0.23538651
0.3102431
""
0.3887189
0.31343922
0.20242889
""
0.16436292
0.19345655
0.19848914
0.27135327
0.14759965
0.26827723
""
0.069653682
0.42542338
0.20109755
0.10855696
0.15515828
0.13638942
0.15919405
0.24439137
0.16139302
0.18048371
""
""
0.31835559
""
0.080846712
0.17572318
0.14350775
0.21053801
""
0.1768142
0.2104134
0.12937631
0.0045259162
""
""
""
""
0.2388463
""
0.16450666
0.1949673
0.25930387
0.14608449
""
""
""
""
0.15854579
0.15341215
""
0.18604486
0.17952411
0.28146905
""
""
""
0.16908035
0.19396113
0.23400147
0.15850878
0.16815555
0.24079728
0.15652655
0.16411279
""
""
0.244946
0.29663616
0.2345055
0.086918861
0.19612566
0.21903509
0.13506177
""
0.091913536
0.15170956
""
0.26175037
0.19296791
0.18104813
0.17103109
0.25267783
0.24186863
""
""
0.29417831
0.32649994
0.23638661
0.21589595
0.085075803
0.11715354
0.14271963
0.14045162
0.27797151
0.17421961
0.22399008
0.11305514
""
""
0.22862756
0.13529
0.17905118
0.1957583
0.18142289
0.082805909
0.16837867
0.21175487
0.14204241
0.21293136
0.15750839
0.28321066
""
0.29759434
0.13723932
0.28257075
0.21855451
""
0.30229351
""
0.17751375
0.4277316
""
""
""
0.16759457
0.26477236
""
0.27514166
0.19921164
""
0.24004579
0.16730717
""
0.10575809
""
0.21125093
0.30520201
""
""
0.11167926
""
""
0.14814082
""
0.1919255
0.17226899
""
0.141793
0.39674211
0.26713559
0.026799854
0.071010783
0.19195296
""
""
""
""
""
0.32079208
0.2172569
0.18460289
""
0.31826115
0.16895747
""
""
""
""
0.3543224
0.2715598
0.27250254
""
""
0.20273249
""
0.22430086
""
0.23513845
""
""
""
0.19804057
0.35922754
0.10052948
""
""
""
""
""
""
""
""
""
""
""
""
0.18232179
""
""
""
""
""
0.13362107
0.29890555
0.14317575
""
""
""
0.26053256
0.13892634
""
""
""
""
0.21236537
0.17822962
0.15566368
0.1497248
""
""
""
""
0.15913466
""
""
0.17910442
""
""
""
0.14305681
0.21671364
""
""
""
0.20774625
""
0.42048207
0.13235404
0.4978433
""
""
""
0.065894067
0.22042044
""
""
0.16051972
""
""
0.22025789
""
""
0.20194885
""
0.35594824
""
0.14543165
0.15027933
0.18020362
0.20117772
""
""
0.37566021
""
""
0.20825706
""
""
""
0.24492134
0.18702
""
0.36963832
""
0.19246864
""
""
0.096123412
""
0.12091041
0.19302107
0.16409181
0.20494866
""
""
""
""
""
""
""
""
0.16768825
""
""
0.39056176
0.26973945
""
0.11709064
""
""
""
0.23528902
""
0.16963844
""
""
""
0.15517877
0.31468895
0.098859772
""
""
0.16926971
""
0.20223995
""
""
""
0.22828145
""
""
0.096129827
""
""
""
""
0.14700174
""
""
0.13606279
""
0.16545051
0.089726605
""
""
""
0.22132468
""
0.16345637
0.21437779
0.15465486
""
""
""
""
""
""
0.34205338
""
""
""
""
""
""
0.086086176
""
0.16547284
""
""
0.34975225
""
0.26667106
""
0.47964117
0.18667105
0.077806495
0.34380367
0.26331943
""
""
""
0.22199531
""
""
0.2063247
0.19090666
""
""
""
""
0.2056284
0.18235582
""
""
""
""
0.17569852
""
""
""
0.19819403
""
""
0.33330408
""
""
""
0.26631591
0.35347477
0.44100901
""
0.30568436
""
0.16584572
""
""
""
0.34006947
0.43161732
""
0.36285943
""
0.21401933
0.11874091
""
0.26072922
""
0.42597637
""
0.39132136
""
""
""
""
""
0.0015101983
""
0.30047357
""
0.2256618
""
""
0.16469298
""
""
0.24693543
""
""
0.23558939
""
0.28530249
""
""
0.19825502
""
0.31639478
0.35521436
""
0.43702239
0.25458151
""
""
""
""
0.24809071
""
0.19428611
""
""
""
""
0.26492253
0.17830852
""
""
0.39628586
""
""
""
""
0.18582223
""
""
""
0.3450551
""
0.11481909
0.22483371
""
0.17053573
""
0.3311854
0.2151536
""
0.22676662
0.17368492
0.26095057
""
""
""
""
""
0.37223834
0.20717804
""
0.18052614
0.32166624
""
0.25561023
0.3113215
0.29607964
""
0.22981569
0.27335891
0.2313205
0.22747481
""
0.45287058
0.182809
""
0.41034654
0.29031202
0.13416782
0.21801202
0.13405761
0.29044032
0.2142528
""
""
0.45455515
0.15698367
0.40376779
""
""
0.21570179
0.33855891
0.32834202
0.17755331
0.2375022
0.33553919
""
0.29564741
""
0.21817489
0.19953386
0.24173014
0.2313845
0.34275407
""
""
""
0.20348956
0.22058117
0.19290617
0.22757296
0.24038193
0.2293499
0.17644858
0.21873441
0.13402885
0.18191521
0.13801903
0.22733399
0.1533819
0.22299865
0.34708169
0.27044669
0.19868504
0.20707332
0.18425399
0.18065923
0.27835414
0.21256711
0.21917675
0.18370323
0.26440641
0.18667521
0.25995284
0.26437315
0.19646697
0.2214621
0.18657283
0.18755579
0.17856118
0.26561406
0.24735679
0.23417614
0.19381762
0.22203094
0.25815147
0.16984513
0.23016727
0.25697583
0.2612049
""
0.19432509
0.27145246
0.18285783
0.14894669
0.20416173
""
0.19612333
0.25663388
0.29133952
0.18140565
-0.013340957
0.38936937
0.2037829
0.13627325
0.23949188
0.1116858
0.49750718
0.17917591
