kfr_26_black_male_p1
""
0.28171292
0.20381357
""
0.16749173
0.074722409
0.11448136
""
0.37205431
0.38902435
0.22745968
0.37622297
0.22226165
""
0.22772014
""
0.4171797
0.18254371
""
0.29074326
""
0.15117402
0.29637665
0.43815625
""
""
""
""
0.33055815
""
""
0.17324536
""
0.24041635
""
""
""
""
""
0.25640392
0.27911338
""
""
0.30073723
0.26216525
0.28273705
0.21860956
0.15261333
0.43890941
0.1406274
0.1134388
0.25604597
""
0.1485852
0.37583464
0.33079767
""
""
""
""
""
""
""
""
""
0.34082738
0.26308388
0.24138205
0.25893086
""
0.31521165
0.29977304
0.26849154
0.30524573
0.3241798
0.38132223
""
0.1912228
0.1967987
0.22210538
0.25619119
0.2305399
0.250377
0.16083808
0.21891351
0.18043283
0.33131096
0.28586438
0.30099598
""
0.18669496
0.16452134
0.17425607
0.24058028
0.13807744
""
""
0.28370875
0.16666923
""
0.35540891
""
0.20199256
""
""
""
0.11299567
0.21357532
0.27689096
0.17383958
0.23031989
0.27597877
0.21037503
0.36130089
0.25213507
""
""
""
0.082067922
""
""
0.21183404
0.19410108
""
""
""
""
0.21963309
""
0.35333246
0.2661458
0.22007093
0.40355518
0.27487612
0.29623336
""
0.25135341
0.46496031
0.38785613
0.31109163
0.20433079
0.40460336
0.34544471
0.21099423
""
""
""
""
0.23101112
""
""
""
""
0.10522029
0.18389708
0.33701798
""
""
""
0.18823601
0.2841602
0.31636673
0.2640067
0.22656077
0.10725468
0.093864128
0.15955523
0.23904231
""
0.25017861
0.22871676
0.18671943
0.14667653
0.12599646
0.24876474
""
""
""
0.22854799
0.21836707
0.28595299
0.20765474
0.045166813
0.21268205
0.28566653
""
0.32602817
""
""
0.20896429
""
0.17753778
0.12955603
""
""
""
""
0.43141103
""
""
0.38941613
0.06644161
""
0.29231101
0.2429747
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23807056
""
""
0.24309245
""
""
""
""
0.081761017
0.17334989
0.25685835
0.18049659
0.1950407
0.18405731
0.055875823
0.12513566
0.28057244
0.33089635
0.22102648
0.33315578
0.26372507
0.23572871
0.2292825
0.26247132
""
0.28463575
0.34792531
0.24663249
0.17442392
0.25166154
0.34091997
0.31356031
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41915289
0.24500757
""
0.2139114
0.21393253
0.32354298
""
0.1051662
0.11200429
0.087669745
""
0.32186547
0.2390482
0.19580068
0.30920759
0.2524282
0.33800101
0.38159266
0.27778521
""
0.28461829
0.25861359
0.23547289
0.086564392
0.22708669
0.1898703
""
""
""
""
0.22909202
0.17151709
0.22348213
""
0.48300415
0.22873525
0.24043374
0.23023926
0.10488172
0.44514889
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18493392
""
""
0.30565909
0.24103804
""
""
""
""
0.17347346
""
""
""
""
""
0.10660473
""
0.22878638
0.22241671
""
""
0.40411085
0.20184845
0.30030757
0.19517742
0.23357068
0.33166265
0.17033795
0.25241366
0.29105002
0.29229423
0.24149059
0.083012782
0.37168607
0.3015579
""
""
0.23780924
0.40572718
0.24968792
0.21601844
0.3665649
0.29213893
0.23901471
0.2316111
0.4040671
0.27618402
0.20727602
0.30314386
0.23441565
0.17526379
0.21580192
0.28861305
""
0.08638262
0.2545706
""
0.11951008
""
""
""
""
""
0.30531874
""
""
""
""
""
0.22638321
0.19223092
0.30514461
0.21841642
0.26729104
0.20880641
0.28885832
0.23907165
0.21675003
0.26340741
0.21811801
0.19661711
0.25317827
0.19640398
