kfr_stycz_white_female_p25
0.39311987
0.41427317
0.40075573
0.38583383
0.40126172
0.44457713
0.39509737
0.38121215
0.35900527
0.37996396
0.41613129
0.50965047
0.45444989
0.41310525
0.45256624
0.42301396
0.37914234
0.48224306
0.37542966
0.41159368
0.42017493
0.41133562
0.4199506
0.43024659
0.40170971
0.43406558
0.39289337
0.38100263
0.42670786
0.40657321
0.42325211
0.42869419
0.44239911
0.42077971
0.40679941
0.39842954
0.42981428
0.43141344
0.4118492
0.40707982
0.38821217
0.40424362
0.50486958
0.38563356
0.41107854
0.46009028
0.38288194
0.38373542
0.41549113
0.4099116
0.40407941
0.41074967
0.42706072
0.40274957
0.43204913
0.44360623
0.31841949
0.42587295
0.44582084
0.32809559
0.36834103
0.39239472
0.44113532
0.37987712
0.44793656
0.35386753
0.37159854
""
""
0.39461887
""
""
""
""
0.36227119
""
""
0.36639917
0.38534495
0.40678576
0.39734542
""
""
0.39588493
""
""
""
""
0.2411914
0.366772
""
0.37136289
0.2232745
""
""
""
0.44660765
0.38882676
0.44044477
0.43791649
0.40020227
0.39722669
0.38758716
0.45844299
0.4049859
0.43196967
0.40909502
0.41087514
0.41588014
0.41498998
0.40526628
0.37212139
0.40080971
0.39548427
0.45406264
0.40296409
0.39929125
0.48929766
0.40015006
0.40558082
0.39729068
0.40554824
0.39274785
0.42720234
0.43548447
0.44098505
0.40960059
0.37829208
0.40001547
0.37971845
0.43435502
0.3976461
0.38688728
0.44699693
0.37703216
0.38550219
0.37174386
0.46131733
0.41060877
0.36219895
0.39376149
0.42494208
0.40369755
0.39856097
0.3846446
0.37255123
0.38921517
0.35358632
0.3805649
0.43111977
0.44044295
0.370327
0.3874757
0.40692437
0.45361555
0.40649626
0.41206059
0.39387807
0.38733837
0.41034839
0.42148247
0.44347516
0.40501982
0.42954409
0.40930012
0.45708102
0.36625451
0.38838148
0.39131418
0.44255203
0.41047296
0.40888456
0.41425785
0.39704582
0.40668526
0.42724463
0.39450693
0.42931527
0.37585363
0.42804113
0.41546419
0.4016186
0.43874079
0.4188813
0.35208794
0.39162195
0.50101042
""
0.47022098
0.40025291
0.42365727
0.42118913
0.50141817
0.37656704
0.50025505
0.4464184
0.40905416
0.38348612
0.44705284
0.45939288
0.44750598
0.43135121
0.45266569
0.40380615
0.52089953
0.42785817
0.50723022
0.44642207
0.41806486
0.42613688
0.50613391
0.53795701
0.46854275
0.5118205
0.46090427
0.5176152
0.48518819
0.40739012
0.46407747
0.46042606
0.52607179
0.45740661
0.49059629
0.55693579
0.44417799
0.45506573
0.53243232
0.47030532
0.52113938
0.4777458
0.41383633
0.50146663
0.42385733
0.46512502
0.47435597
0.43069905
0.41680774
0.39186782
0.36116174
0.43326497
0.44559813
0.49365479
0.46764269
0.40176952
0.44648138
0.46347699
0.49977046
0.48414493
0.45071971
0.35475695
0.48006481
0.48008707
0.40961972
""
0.55704373
0.56151092
""
0.4410246
0.37465972
0.45675555
0.45447567
""
0.50493699
0.49642348
0.4908199
0.42243969
0.4428139
0.47865739
0.45664519
0.41303614
0.42820725
""
0.41996974
""
0.49724936
0.50121343
0.50897896
0.37009811
0.49683455
0.46869409
0.46030614
0.4744297
0.48342377
0.44821188
""
0.40184206
0.39338252
0.43068624
0.54830015
0.42244154
0.40275982
0.49337834
0.44704309
0.51991969
0.39634469
0.39900193
0.50023091
0.41658434
0.44759437
0.43313083
""
0.4227792
0.44369212
0.43923515
0.46058056
0.4988586
0.46327147
0.46628979
0.54001135
0.49717727
0.4585813
0.49853495
0.49775425
0.43569028
0.47516149
0.42000154
0.41145921
0.41387808
0.41218093
0.4469659
0.41215712
0.3980056
0.38546169
0.36398229
0.39378905
0.45451605
0.38461396
0.41236123
0.37599319
0.3910509
0.46251366
0.37195349
0.38672227
0.31502756
0.4049347
0.39169434
0.39599025
0.36016774
0.39405838
0.38738197
0.42157316
0.34480253
0.38987708
0.43405819
0.37079006
0.39913291
0.38290516
0.40796971
0.39213488
0.40850475
0.40280592
0.43715754
0.43491861
0.40025556
0.41448918
0.43225098
0.38168341
0.39272034
0.41861585
0.40051401
0.38602775
0.44306731
0.46973366
0.46026245
0.41289377
0.39905384
0.38350594
0.41830182
0.40601596
0.44886014
0.38597107
0.4241448
0.39763221
0.35594144
0.41861576
0.41710654
0.4060066
0.42157498
0.44773027
0.38121405
0.39042836
0.38690788
0.41463783
0.3936711
0.42578411
0.39292586
0.3896583
0.40048701
0.36819515
0.42760766
0.44092262
0.36583346
0.41200784
0.39919001
0.38446742
0.3600744
0.36325979
0.38217035
0.39147934
0.39048851
0.4097265
0.41575179
0.39950809
0.41409951
0.36109373
""
0.4106586
0.39322045
0.40654391
0.39728001
0.39023697
0.41158384
0.40111461
0.37220564
0.45383465
0.43429294
""
0.39909831
0.37504488
0.46841678
0.39246517
0.41311881
0.42800131
0.40096271
0.40691471
0.33464918
0.36494341
0.42849103
0.38677987
0.37360138
0.45815262
0.4095723
0.29521996
0.37630549
0.40257272
0.36487839
0.37889105
0.41339797
0.37606251
0.41634369
0.33094046
0.38857633
0.45889804
0.39016193
0.4456045
0.3978461
0.48805869
0.36282694
0.36488158
0.37399605
0.40068811
0.44780549
0.38057661
0.47281238
0.42695454
0.41758162
0.40629193
0.3895216
0.34771365
0.40434039
0.39453068
0.40632972
0.41195536
0.40780848
0.39556488
0.37890676
0.3689656
0.3803688
0.40468541
0.40200099
0.43709067
0.38262609
0.34209889
0.40850562
0.40927139
0.40200567
0.43141788
0.38645995
0.40636626
0.40814009
0.39022878
0.35998031
0.37927184
0.36789492
0.40421832
0.36861926
0.40563273
0.42007908
0.38359958
0.36763969
0.3734659
0.3392233
0.36256
0.39606321
0.43251452
0.4084627
0.41262701
0.41644087
0.42751467
0.39464083
0.44145596
0.38148883
0.36715171
0.35426706
""
0.35513976
0.4023594
0.3679781
0.45079011
0.47638834
0.39405516
0.33536503
0.39330074
0.38106626
0.47527412
0.36956814
0.35687926
0.35044554
0.41181836
0.47674534
0.37187001
0.41042078
0.41729546
0.39680052
0.39269638
0.40157366
0.46199101
0.37469029
0.41923866
0.44848132
0.38647905
0.37782052
0.37542725
0.42551157
0.38934699
0.35117877
0.38751414
0.3848854
0.30061164
0.32967475
0.41105983
0.37792209
0.32832766
0.41565555
0.28815594
0.40566444
0.40586475
0.43183059
0.43798324
0.44299397
0.43671098
0.48676351
0.43750134
0.50384974
0.4299098
0.45359734
0.41641602
0.42835867
0.44151309
0.41607484
0.43454102
0.48216516
""
0.42652845
0.54258376
0.40756845
""
0.45761025
0.60536426
0.42147386
0.52888834
0.47508746
0.45166135
0.43209589
0.48340955
0.47867674
0.41015086
0.44327959
0.47598928
0.40066707
0.52179974
0.49044621
0.49512893
0.43087494
0.43518317
0.51242089
0.43647039
0.41031569
0.39689675
0.42326951
0.49241647
0.43358326
0.50603175
0.39819762
0.42577341
0.35201663
0.43234524
0.44704747
