kir_other_male_mean
0.5526759
0.52059877
""
""
0.48470631
""
""
0.4672246
""
""
""
""
""
""
""
0.4509072
0.53054845
""
""
""
""
0.53383994
0.50845003
0.45248568
0.47689146
0.5364967
0.3939696
0.46210447
""
""
""
""
""
""
0.49825341
0.43941197
0.49091515
""
0.36790523
0.55015242
0.49309835
0.52071732
""
""
0.5065307
""
""
0.49782315
0.48689964
""
0.50887465
0.55618185
""
""
""
""
0.39544708
0.54549402
0.56101465
""
0.51742631
""
0.43815014
0.49655044
""
""
""
""
""
0.55082136
0.32863638
""
""
""
0.61941975
""
""
0.53558952
0.55215937
0.60785943
0.68796921
""
""
0.52173698
0.49519229
""
""
""
0.35642922
0.4555392
""
""
""
""
""
""
0.46276525
0.5726741
0.45241043
0.52949053
""
""
""
0.53327262
0.46553817
0.47543785
0.53103715
0.49346271
""
0.49396926
0.56409299
""
""
0.47448903
0.51771957
0.57741332
""
""
""
""
""
""
""
""
""
""
0.42099306
0.42978242
0.53506809
""
""
""
""
0.51578897
""
""
0.4323
""
""
0.43767351
0.39836606
""
0.52708364
""
""
0.55862743
""
""
""
""
""
""
""
0.55750424
""
""
0.45927528
0.53541434
""
""
""
""
""
""
""
""
""
0.5223794
0.48077852
""
0.53416735
""
""
0.53280741
""
""
0.43392837
""
""
""
0.42445076
""
0.4478305
0.45555875
""
""
0.58459526
""
0.53268039
0.4894982
0.5026381
0.56982404
0.59560341
0.47233105
0.53996319
0.52168119
0.50049019
0.45448565
0.50817752
0.65879875
0.55876344
0.58522815
0.44922206
0.52396268
0.55239373
0.53650904
0.58999735
0.59228313
0.47126177
0.49898952
""
""
0.54910886
0.53901762
0.52084941
0.56836843
0.58997792
""
0.53489351
0.52623504
0.51935554
0.53709507
0.54746616
0.58408576
0.54017979
0.55875605
0.58669287
0.56502879
0.62167001
0.53388524
0.46608216
""
0.51209754
0.57348126
0.55856639
0.49256992
0.56478351
0.49380064
""
0.51545042
0.47751701
0.57992488
0.56743616
0.47586119
0.53198957
""
0.59798032
""
""
""
0.56615907
