work_26_hisp_male_n
47.0
117.0
""
""
79.0
""
""
151.0
""
""
33.0
""
""
""
""
95.0
30.0
""
""
""
""
43.0
144.0
22.0
73.0
45.0
""
60.0
""
42.0
""
""
""
""
80.0
31.0
350.0
""
37.0
""
84.0
55.0
""
""
303.0
""
""
131.0
275.0
""
200.0
123.0
""
""
""
""
63.0
33.0
118.0
""
36.0
21.0
79.0
21.0
""
""
""
""
""
829.0
""
""
""
""
247.0
""
""
57.0
51.0
25.0
32.0
""
""
63.0
""
""
""
""
""
""
""
""
""
""
""
""
61.0
1575.0
554.0
286.0
352.0
120.0
123.0
25565.0
955.0
331.0
10005.0
1901.0
1473.0
675.0
3268.0
""
29.0
25.0
680.0
""
25.0
""
81.0
""
36.0
""
""
""
""
""
67.0
117.0
49.0
""
""
20.0
""
73.0
26.0
""
114.0
""
39.0
63.0
20.0
33.0
33.0
""
""
58.0
86.0
""
""
""
""
""
""
51.0
""
""
39.0
57.0
""
""
""
""
""
""
""
""
31.0
32.0
86.0
""
494.0
""
22.0
78.0
""
""
317.0
94.0
""
""
48.0
""
511.0
63.0
""
67.0
10389.0
""
123.0
1076.0
147.0
262.0
6899.0
132.0
619.0
14696.0
280.0
308.0
5503.0
80.0
11719.0
2487.0
205.0
149.0
146043.0
2673.0
833.0
65.0
502.0
4389.0
47.0
27.0
7846.0
1236.0
252.0
28359.0
1337.0
52.0
26246.0
8454.0
1399.0
31557.0
28954.0
4196.0
8218.0
1672.0
6247.0
5241.0
15485.0
3457.0
551.0
""
147.0
3592.0
2813.0
7003.0
961.0
413.0
""
8296.0
197.0
10913.0
2006.0
603.0
4995.0
287.0
3033.0
43.0
""
84.0
1298.0
271.0
64.0
""
24.0
87.0
48.0
41.0
""
170.0
7350.0
""
599.0
74.0
65.0
3115.0
183.0
243.0
""
""
""
""
101.0
""
3287.0
""
35.0
80.0
188.0
1020.0
264.0
""
139.0
609.0
""
90.0
122.0
241.0
435.0
424.0
""
43.0
35.0
""
188.0
2503.0
24.0
234.0
""
54.0
""
""
""
""
48.0
32.0
2270.0
59.0
3793.0
3608.0
224.0
252.0
3003.0
604.0
181.0
324.0
272.0
1147.0
240.0
1650.0
427.0
""
303.0
21.0
1516.0
12297.0
""
316.0
208.0
523.0
1499.0
81.0
128.0
""
1834.0
503.0
173.0
""
82.0
""
37.0
""
""
194.0
476.0
517.0
464.0
7633.0
""
358.0
45.0
""
""
771.0
2138.0
319.0
65.0
""
""
1039.0
890.0
376.0
43023.0
525.0
77.0
530.0
330.0
8617.0
3399.0
5897.0
1331.0
2023.0
2478.0
142.0
269.0
1104.0
244.0
735.0
2711.0
60.0
56.0
""
""
1692.0
28.0
60.0
23.0
""
""
""
""
20.0
21.0
87.0
112.0
20.0
""
96.0
""
""
""
48.0
26.0
21.0
""
""
91.0
""
95.0
36.0
""
334.0
194.0
""
279.0
156.0
""
650.0
""
1318.0
53.0
75.0
202.0
""
133.0
""
""
""
""
21.0
1343.0
""
""
86.0
177.0
""
""
34.0
""
""
""
""
207.0
108.0
195.0
""
1196.0
26.0
""
84.0
113.0
31.0
""
2067.0
89.0
801.0
""
""
44.0
""
""
230.0
264.0
""
84.0
""
""
""
""
""
""
""
""
38.0
""
292.0
""
""
123.0
30.0
""
""
""
22.0
""
""
""
""
""
""
""
90.0
567.0
68.0
43.0
""
120.0
57.0
22.0
""
""
92.0
""
""
""
""
""
393.0
118.0
""
""
""
40.0
""
""
36.0
""
""
35.0
""
""
""
43.0
79.0
49.0
""
""
44.0
""
""
""
""
36.0
80.0
29.0
""
""
26.0
""
""
""
692.0
""
""
""
23.0
485.0
3100.0
170.0
443.0
672.0
""
242.0
25.0
""
264.0
21.0
""
40.0
341.0
""
""
""
1187.0
""
240.0
""
""
""
142.0
42.0
41.0
57.0
100.0
""
108.0
136.0
182.0
38.0
26.0
""
29.0
57.0
298.0
54.0
""
92.0
139.0
103.0
20.0
""
348.0
""
66.0
32.0
""
""
309.0
""
81.0
""
25.0
53.0
166.0
""
""
""
27.0
46.0
35476.0
20.0
""
232.0
25.0
36.0
3573.0
""
""
""
""
""
""
22.0
""
""
113.0
""
""
""
""
95.0
69.0
48.0
""
26.0
""
""
""
4029.0
268.0
350.0
96.0
3577.0
366.0
""
71.0
60.0
21.0
""
889.0
184.0
73.0
""
239.0
27.0
""
""
""
""
23.0
""
""
22.0
""
176.0
257.0
""
""
""
""
""
""
""
""
669.0
376.0
""
144.0
""
""
""
""
51.0
115.0
24.0
149.0
""
39.0
""
""
""
273.0
2617.0
41.0
797.0
27.0
60.0
637.0
75.0
""
""
54.0
""
21.0
124.0
76.0
""
97.0
""
27.0
29.0
""
47.0
58.0
54.0
473.0
""
63.0
""
""
28.0
22.0
117.0
""
173.0
55.0
""
86.0
21.0
97.0
38.0
37.0
49.0
""
""
""
105.0
32.0
155.0
49.0
2975.0
213.0
38.0
95.0
1126.0
136.0
""
44.0
66.0
22.0
41.0
28.0
148.0
""
""
""
""
""
""
538.0
""
""
""
""
""
""
543.0
""
45.0
""
58.0
20.0
""
""
202.0
""
""
110.0
""
70.0
29.0
""
35.0
""
56.0
34.0
46.0
""
""
""
""
""
""
""
125.0
""
""
20.0
139.0
""
""
""
""
""
87.0
""
""
""
""
""
46.0
56.0
102.0
""
""
""
49.0
""
52.0
28.0
22.0
""
""
""
""
""
""
""
20.0
23.0
""
20.0
""
""
""
""
""
25.0
""
127.0
""
""
""
50.0
171.0
67.0
""
""
""
""
""
175.0
27.0
""
""
""
""
260.0
""
""
""
""
""
""
610.0
211.0
""
""
""
416.0
""
30.0
68.0
43.0
""
""
""
72.0
44.0
43.0
""
46.0
""
""
427.0
""
""
""
""
""
""
123.0
""
""
118.0
""
""
21.0
""
""
""
""
""
""
100.0
50.0
""
50.0
""
166.0
""
""
38.0
""
792.0
506.0
40.0
212.0
""
""
129.0
""
""
""
""
""
143.0
""
""
""
25.0
""
911.0
20.0
""
""
32.0
""
221.0
""
""
""
291.0
47.0
""
""
""
33.0
""
79.0
""
""
""
22.0
""
""
23.0
""
""
""
""
30.0
22.0
""
193.0
""
36.0
168.0
""
""
""
149.0
""
1557.0
457.0
577.0
""
37.0
""
""
""
47.0
80.0
""
""
""
""
""
""
""
""
996.0
""
""
""
""
21.0
""
""
82.0
""
23.0
""
""
""
""
29.0
""
""
28.0
43.0
""
""
""
""
131.0
28.0
""
""
""
""
46.0
""
""
""
244.0
""
""
21.0
""
""
""
""
35.0
""
""
20.0
""
298.0
""
""
""
28.0
""
""
21.0
""
535.0
27.0
""
101.0
""
""
""
21.0
""
""
""
""
""
""
""
""
""
64.0
""
""
43.0
""
""
""
""
""
70.0
""
""
""
""
""
""
""
20.0
""
""
44.0
""
""
""
""
""
""
34.0
""
""
""
""
26.0
32.0
""
""
""
""
""
""
""
90.0
""
""
""
""
""
21.0
35.0
""
103.0
""
27.0
44.0
""
232.0
262.0
167.0
""
""
""
""
""
23.0
356.0
""
""
""
""
""
64.0
""
""
1771.0
""
237.0
72.0
""
30.0
90.0
""
""
42.0
779.0
120.0
41.0
""
125.0
""
""
26.0
176.0
87.0
""
""
109.0
38.0
30.0
64.0
351.0
97.0
""
91.0
22.0
56.0
255.0
33.0
""
""
""
""
""
51.0
34.0
149.0
""
""
52.0
21.0
""
""
62.0
""
