proginc_natam_male_p25_se
""
""
""
""
""
""
""
""
""
""
""
0.0076560676
""
""
""
""
""
""
""
""
""
0.001109575
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0024283766
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0071709156
""
""
""
""
""
""
""
""
""
""
""
""
0.011015506
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0088944677
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0078603504
""
0.0127892
0.017009048
""
0.0080226865
""
0.0066234409
""
""
""
""
""
""
0.10152534
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.06917201
""
""
0.012366254
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.011158628
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0057514566
""
""
""
0.11911743
""
0.066089325
""
""
""
""
""
""
""
""
""
""
0.045490034
""
0.01854123
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027604425
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.08005327
""
0.01273034
""
""
""
0.0083054323
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031616408
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0086210025
""
0.0072416426
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037581094
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0079746852
""
""
""
""
""
""
""
0.0068420134
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0089310119
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0057651764
0.02503318
""
""
""
""
0.058558334
""
0.0069827028
""
""
""
""
""
""
""
""
0.045899719
""
""
0.010611426
0.017573269
0.01838454
0.0075190142
0.0068675368
0.0073833265
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0085884137
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010061191
0.0049191723
""
""
""
""
0.066838898
""
""
0.0056450809
""
0.024689056
0.0018313183
0.0069182278
0.034865472
""
0.022017404
""
0.0047974102
""
""
0.038652528
0.007707315
0.088303402
""
""
""
""
0.018810546
0.012953815
""
0.009794713
0.028086314
0.032446478
""
""
""
""
0.014242875
0.012162489
""
""
""
0.090728424
""
""
""
""
""
""
""
0.027040685
""
""
""
""
""
""
""
""
""
0.005600614
""
""
""
0.0081883622
""
0.010693272
""
0.031098705
""
""
0.014924688
0.0026120781
""
0.0095641362
""
""
""
""
""
""
""
""
""
""
""
""
0.0061348267
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013133548
0.027311267
""
0.016827399
0.010876949
""
""
""
0.046306308
0.01044187
0.069979735
0.011066684
""
""
0.035426576
""
""
0.01206003
""
""
""
""
0.038614124
0.048655082
0.082343206
0.0040062377
""
0.034658417
""
0.041928988
""
""
""
""
""
""
""
0.081395641
""
0.011717639
