hs_asian_male_mean
""
""
""
0.9556306
0.87707758
""
0.78329718
""
""
0.80213094
0.84005624
0.85477418
""
0.83642656
0.72075754
""
""
0.88347948
""
""
0.95251036
0.8676123
0.77538449
""
0.89114147
""
""
0.87352985
0.91710031
""
""
""
0.85710609
0.89422131
""
0.92060608
""
""
""
""
0.99967599
""
""
""
""
""
0.86705172
0.87572181
0.86567575
""
0.86917162
0.67397952
""
""
""
0.90526056
""
""
""
""
""
0.95294493
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86620045
""
""
""
""
0.83851254
""
""
""
0.88302511
""
""
""
""
0.75606561
""
""
""
0.890311
0.8940714
0.88724399
0.85309315
0.91240102
0.83353436
0.97596377
0.82504004
0.91852975
0.82331932
0.89475602
""
0.93225938
0.95370895
""
0.91302341
""
0.84483266
0.88835514
0.9601596
""
""
""
""
""
""
""
""
0.8748945
0.91195083
""
""
""
0.87260062
""
0.86630237
""
0.67474818
""
0.84201008
0.83915746
""
""
0.86798358
0.99789029
""
""
""
""
0.84756881
""
""
""
""
0.98012275
""
""
0.91405636
0.75543833
""
0.88919532
""
""
""
""
0.97713381
0.91880971
""
0.91980362
""
""
""
0.83699679
0.90898597
0.90136933
""
0.80748242
""
""
0.93773001
0.82468599
""
""
""
""
0.8538112
""
""
0.9073602
""
""
0.93299085
""
""
""
0.85066134
""
""
""
""
""
0.90286964
""
0.8796047
0.82272023
""
""
""
0.85621494
0.92305082
""
""
0.96331072
""
""
""
""
0.93077892
0.78977513
0.92562062
0.91423863
""
""
""
""
""
""
0.88840765
""
0.85627973
""
0.88857365
0.89558661
0.8887223
0.94344115
""
1.0017341
""
""
""
0.89029646
""
""
""
""
""
""
""
""
""
0.90603918
""
0.77375567
0.86451364
0.94467479
""
""
0.76602447
""
""
0.86474192
""
0.89632159
""
0.88388205
0.85966939
0.9070971
0.89393926
0.89525735
0.9248327
0.93774205
0.90607733
0.90966898
0.89140493
""
""
""
""
""
0.87655634
0.85852951
""
""
0.80993229
""
""
0.87973756
0.89533705
""
0.89734977
0.87880182
""
""
""
""
""
""
""
""
""
""
""
0.78876358
0.85957253
""
""
0.71641207
""
""
""
""
0.95777333
""
0.86135268
0.86561149
""
0.79178232
0.84196025
0.7460894
""
0.89809346
0.82588166
0.87545854
""
0.91238624
""
""
""
""
0.94592911
""
""
0.7537666
""
0.97962242
0.92454851
0.84911531
""
0.93006337
0.87285089
""
""
0.88245487
""
""
1.0092683
0.86860412
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82733369
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.86498851
""
""
""
""
""
""
""
""
""
""
0.94525033
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77520603
""
""
""
""
0.87697893
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87863487
""
0.87942505
""
""
0.89245886
""
""
""
""
""
""
0.86229253
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.88337266
0.87980634
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.94440043
0.93446404
0.8653397
""
""
""
""
""
""
0.8597725
""
""
""
""
0.98545939
""
0.87868255
""
""
""
""
0.81487978
""
0.70392019
""
0.93288773
""
""
""
0.89742112
""
""
""
""
""
""
""
0.89662653
""
""
0.72976643
""
""
""
""
""
0.79757792
""
""
""
""
""
""
0.94475931
""
""
0.91162974
""
0.88055712
""
""
""
0.86372018
""
""
""
""
""
""
0.95187229
0.81410319
0.91425258
0.82441294
0.9112078
0.78942549
""
""
""
""
""
""
""
""
""
""
""
0.8757236
""
""
0.9058882
""
""
""
""
""
0.91700631
""
0.88818198
0.85487264
0.90633339
""
""
""
""
0.67090082
""
""
""
""
""
0.89124346
""
""
""
""
""
0.81350648
""
""
""
""
""
0.76239574
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92084843
0.88423401
0.9026438
""
""
""
""
""
0.88136351
""
0.88163602
""
0.88458925
""
""
""
0.93030089
""
""
0.9571386
""
""
0.91644722
""
""
""
""
""
""
""
0.79842949
0.86212486
0.94130921
0.80449229
""
""
""
""
""
""
""
""
""
0.97233874
0.79345924
""
""
""
0.89218003
0.88818341
0.84897923
0.92880911
0.89552122
0.91354012
""
""
""
0.89786685
0.85246736
0.92309117
0.84277087
""
""
0.90240151
0.99400032
0.94825488
0.93153608
""
""
""
""
0.86559027
""
0.88240451
0.89748812
""
0.8319177
""
""
0.87053895
""
""
""
""
""
""
0.8783437
""
0.87877864
