has_dad_black_pooled_mean
0.626454
0.65740067
0.52831167
0.54800802
0.50082356
0.59467846
0.52784956
0.62584537
0.6135717
0.51710689
0.51316369
0.49586487
0.6227091
0.54087406
0.50032741
0.60032034
0.68673611
0.5417257
0.67343992
0.49230489
0.52297008
0.58546019
0.52764499
0.49947473
0.53534675
0.50752503
0.57847959
0.57073611
0.55077881
0.57436866
0.63805521
0.56796503
0.52784038
0.57687289
0.5545553
0.54417884
0.54219472
0.51120979
0.51473546
0.51666898
0.50144243
0.55429429
0.51633871
0.60880321
0.55767226
0.49682531
0.5072813
0.63497537
0.5545401
0.52471703
0.61652768
0.61611611
0.49991882
0.50342864
0.53515369
0.50694752
0.52009606
0.62831646
0.5812723
0.52876127
0.55035663
0.49652943
0.54237258
0.53908521
0.74544716
0.56044757
""
0.7164557
0.73476297
0.81008106
0.51364642
0.50666922
0.48489618
0.50261563
0.48709816
0.54165268
0.51192784
0.55017316
0.62219095
0.46319845
0.50164503
0.55610007
0.61488867
0.5476231
0.5081411
0.55935913
0.57883126
0.60770458
0.5653826
0.51661283
0.57308507
0.56726557
0.49449652
0.47536922
0.658746
""
0.5732702
0.50177294
0.47773746
0.51802754
0.46283367
0.5278433
0.54982412
0.52286851
0.56574374
0.51157826
0.49896383
0.5183866
0.54470098
0.52796465
0.47027236
0.59228414
0.55669349
0.58456886
0.56700641
0.52449578
0.56440973
0.51607078
0.45544854
0.50812787
0.49246794
0.51172441
0.48273712
0.68513221
0.54360199
0.517286
0.53564882
0.53198427
0.47179115
0.51146603
0.50606787
0.46405575
0.46155909
0.5414359
0.51752234
0.4948023
0.51285928
0.56507897
0.5077861
0.49344075
0.47391129
0.5570727
0.52520996
0.48763573
0.49833241
0.51305449
0.54770839
0.51070261
0.52977836
0.5386855
0.55818963
0.49968362
0.5074507
0.55860704
0.53635252
0.52435279
0.53222597
0.51156265
0.47657999
0.64874613
0.70249081
0.70587832
0.67795408
0.46626619
0.58769971
0.54538125
0.77166176
0.78688639
0.58301806
0.57022017
0.4486075
0.53922307
0.52142239
0.5060842
0.61030865
0.65856409
0.50883037
0.44136852
0.76128995
0.60746825
0.74112409
0.75186795
0.50766146
0.66496515
0.51074481
0.47777006
0.56403434
0.71268767
0.47252572
0.73790509
0.58787823
0.73279023
0.44570956
0.65527093
0.54639506
0.55307543
0.62956226
0.54663759
0.45967108
0.71167731
0.45674178
0.51945049
0.80686641
0.60634756
0.49931499
0.46068451
0.45901459
0.71095586
0.62925833
0.58070153
0.59892452
0.50866574
0.69111717
0.76613295
0.51367974
0.54985076
0.53879917
0.47794795
0.79477167
0.58990854
0.59272504
0.6693036
0.69756454
0.78136355
0.50001842
0.56272745
0.75101739
0.58178377
0.49328211
0.53069991
0.53942835
0.56583637
0.83032244
0.65344256
""
0.59615624
0.70435596
0.61851811
""
0.71545464
0.68434489
0.66670024
0.62462908
0.56809592
0.68065155
0.60916966
0.58337033
0.50347769
0.7596997
0.59174877
0.49880335
0.63256228
0.77223629
""
0.78420436
0.81345445
0.72653896
0.51377755
0.77613556
0.63724613
0.53566295
0.58027864
0.56703913
0.51097083
0.586366
0.46398303
0.55605805
0.50568306
0.46215841
0.47955543
0.50462741
0.51059991
0.46657151
0.73917055
""
0.78080475
0.72218645
0.68316841
0.85471594
0.80557066
0.55866683
0.64827895
""
0.53647673
0.70681131
0.6930865
0.49048018
0.49697295
0.63375694
""
0.86509115
""
0.73529124
0.81504399
""
0.77928871
""
0.64288062
0.70053619
0.65292954
0.49336967
0.8346414
0.836954
0.60564363
0.54243749
0.76278591
0.86224073
0.63287663
0.46474516
""
0.58019471
0.58911502
0.73383784
0.72228265
0.68400854
0.66389495
0.76789981
0.7999962
0.69410729
0.71637279
0.83045143
0.47144914
0.52256811
0.71954012
0.83041149
0.54375386
0.45193887
0.63544577
0.54849458
0.49023423
0.57274354
0.49216908
0.4887262
0.40206459
0.42791268
0.4481459
0.48356828
0.81794333
0.6308471
0.43702006
0.57297027
0.59711951
0.43457213
0.51660085
0.58870918
""
0.72104335
0.7017107
0.91033262
0.70212972
0.57099992
0.52564621
0.51980561
0.54829299
0.52131182
0.52226859
0.71616
0.43723714
0.57061791
0.48042038
0.52528
""
0.65655649
""
""
0.5621562
0.39351603
0.55892593
""
""
""
0.88368297
0.92985868
""
""
""
""
""
""
0.81028843
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71039683
""
0.64872783
0.77192807
""
""
""
""
""
0.84951627
""
""
0.77229702
0.78518689
""
""
""
0.73007387
0.85278809
""
""
""
""
0.89353621
""
""
""
""
""
""
""
0.73394471
0.66168791
0.87597364
0.81108958
0.84386742
0.78572208
0.74575365
0.51002359
0.52005833
0.8550145
""
0.76655573
0.78855741
""
""
""
""
0.80372339
0.68386447
""
""
0.67114514
0.84270662
0.68023068
""
0.65590662
0.62248605
""
0.53102857
""
0.68011528
0.46608734
""
""
""
""
""
0.59734017
0.6536485
""
""
0.64306808
""
""
""
""
""
""
""
""
""
""
""
""
0.69112551
""
0.70794064
0.71792626
0.52212
""
""
0.78394431
0.69548279
0.5851723
0.80076474
""
""
""
""
""
0.54267305
0.66179824
""
0.72021008
0.54664665
0.50986934
0.66004068
0.62323624
0.76445055
0.7132594
0.56012535
0.61132264
0.46630412
0.61159962
0.58147228
""
""
0.4835799
0.84918249
0.60684234
0.68360513
0.63777256
0.82443815
0.60745633
0.54766458
0.51701486
0.71790093
0.62748849
0.4858247
0.46899363
""
0.55099308
0.70248252
0.7493996
""
0.72501397
""
0.61089069
""
0.69027817
0.4710483
0.64631307
0.73256207
0.48273498
0.4964467
0.29531226
0.77637458
""
0.58198929
0.61775488
""
""
0.55318522
""
""
0.69151008
0.56478715
0.48725709
0.59315461
0.51263165
0.58565009
0.5708614
0.6011368
0.64252007
""
0.4857181
0.59150547
""
""
""
""
0.70309103
0.72736967
0.57811147
0.45088479
0.59066349
0.50008005
0.54616284
0.45878753
0.45514691
0.53658313
0.60311049
""
0.88086712
0.84891605
""
0.46231753
0.57527059
0.62835878
0.6211434
0.44619676
0.42162022
0.55008727
0.44914913
0.68605196
0.58729935
0.56532735
0.61494416
0.46562085
0.47026211
0.67208064
0.48451111
0.4727712
0.48688114
0.5081315
0.53569973
0.51175433
0.68210155
0.60951555
0.45800656
0.53394091
0.58310562
0.48290196
0.50116831
0.46809712
0.52398819
0.51255637
0.52671832
""
0.69438577
""
""
""
""
""
0.83055174
0.80876887
""
""
""
""
""
0.73864341
""
""
0.784805
""
""
""
0.70494139
""
""
""
""
0.60551792
""
""
0.72547591
""
""
""
""
0.80459064
0.79272759
""
""
0.52674961
""
0.78207409
0.77953923
0.76934367
0.78477806
0.74981177
""
""
""
0.64207113
""
0.55479926
0.83456516
0.66613197
0.75144768
""
0.79859143
0.65033692
""
0.64531857
0.81727576
0.67455524
""
0.7727415
0.70217115
""
0.78208667
""
""
""
""
0.84502709
0.68609744
0.85273945
0.80866867
""
""
""
""
""
0.84339648
0.6649465
""
""
0.76466119
0.82577407
0.7588712
0.71689254
0.76114947
0.61136687
0.52865225
0.52800012
0.68328255
0.51767695
0.62262708
0.66465181
""
""
0.60608757
0.62590736
0.5007543
0.49712801
""
""
0.58217472
0.67973667
0.67468065
0.50994647
0.89418066
0.80180228
0.62986332
0.80554712
0.64429688
0.88981491
0.73360312
0.54525721
0.71514547
0.67641222
0.52365035
0.65409207
0.67608094
""
""
0.81541812
""
""
""
0.66673189
0.73356599
