has_mom_black_male_p10
0.85504997
0.8687647
0.84432584
0.8313911
0.84986007
0.84310508
0.82770383
0.85316753
0.81415409
0.81952196
0.81941891
0.8243714
0.90181631
0.92207569
0.82885325
""
""
0.86683023
0.91048348
0.77946007
0.7832194
0.82579792
0.81735075
0.76886821
0.84572166
0.74439645
0.79976147
0.81762177
0.86322635
0.77590823
0.83095992
0.86774224
0.85627419
0.86057305
0.73539478
0.79867762
0.74558878
0.74863642
0.72153646
0.66423351
0.76228142
0.74088144
0.79669964
0.60172158
0.72718221
0.70566291
0.7602635
0.72053224
0.76277089
0.74135864
0.81852496
0.78057164
0.73377973
0.57003498
0.8104378
0.74781996
0.78480917
0.67173076
0.81701279
0.78245163
0.81991458
0.84273732
0.7922098
0.80347645
0.92307836
0.91381586
""
0.83451325
0.94497997
0.91165704
0.69190609
0.73288655
0.71667606
0.79402453
0.77675468
0.76461565
0.76125389
0.84016067
0.76624662
0.78534544
0.76242185
0.88314211
0.87682033
0.87182069
0.8290273
0.86604083
0.85680676
0.87581158
0.81863689
0.77940077
0.82172084
0.86866009
0.87276566
0.82358813
0.88362455
""
0.87286055
0.85282004
0.84227902
0.78511286
0.84314698
0.79279441
0.76517051
0.80802006
0.83667332
0.81729835
0.85050941
0.84298855
0.77412349
0.83878148
0.82383555
0.78480721
0.83205646
0.76542151
0.83262199
0.81969368
0.82482409
0.73169601
0.77302468
0.73521215
0.80692834
0.78729844
0.83959866
0.85077697
0.81094158
0.85892576
0.80379689
0.79645634
0.76157123
0.77841204
0.83987564
0.81652713
0.79874927
0.76241505
0.82513922
0.74186337
0.77543199
0.820373
0.78056872
0.72011572
0.81740791
0.82951522
0.79684269
0.7247867
0.78608245
0.73856604
0.82308996
0.76672786
0.76957434
0.76924658
0.80291307
0.78006649
0.71897572
0.67785722
0.85732025
0.75296235
0.73355091
0.73868316
0.80347848
0.8440811
0.89115739
0.93755102
0.86245412
0.82521707
0.80279845
0.81903839
0.87418008
0.77507406
""
0.88919878
0.89166772
0.9001767
0.9994933
0.89501929
0.94111592
0.85473108
0.8971808
0.90043944
0.93583149
""
0.98362768
0.95281065
0.87168992
0.88013655
0.87900639
0.87110025
0.90687126
0.89087778
0.90886545
0.90365821
0.90396148
0.89905852
0.87011856
0.98074603
0.92982012
0.91621166
0.87176484
0.87733865
0.8664245
0.87578869
0.86652297
0.82457078
0.71488774
0.91024399
0.8843022
0.87789184
0.85967481
0.83245498
0.85436428
0.89101881
0.93166417
0.89614469
""
0.82001519
0.86235791
0.87274528
0.84619045
0.84549505
0.79050612
0.8926537
0.87467128
0.89449441
0.89543557
0.89391798
0.8506372
0.88982815
0.90319532
0.91628408
0.86431652
0.85962546
0.84440148
0.87652963
""
0.84324485
""
0.92034405
""
0.87375283
""
0.89318925
0.88067555
0.86378556
0.89464819
0.86068803
0.9257127
0.88926542
0.84805375
0.86467075
0.92170632
0.89311332
0.85410881
0.84427822
0.82305932
""
0.86625642
0.86561263
0.80918109
0.84735459
0.98675549
0.81359106
0.80994874
0.84114057
0.84599131
0.84231526
0.83417177
0.79452467
0.86224997
0.80873334
0.82351846
0.86112171
0.82509619
0.80728871
0.76963627
0.86363316
""
0.63472772
0.86263442
0.86161494
""
0.90462786
0.85092205
""
""
0.85368866
0.88353938
0.81773067
0.90704662
0.88393342
0.92982548
""
""
""
""
0.8450405
""
""
""
0.73576361
0.65380883
0.83135033
0.82341295
""
0.89072889
0.70891982
0.85019755
0.91346115
""
0.63164288
0.9099955
""
0.80066615
0.91112518
0.93289286
0.84605885
0.90959793
0.85018206
""
0.85909826
0.8773393
0.86772645
0.98475569
0.87034464
0.91247606
0.86350071
0.87444729
0.84917039
0.85614234
0.90387708
0.82737672
0.86524653
0.86303735
0.85280234
0.88160145
0.88303018
0.85434586
0.80856806
0.83379871
0.91601193
0.83877647
0.83519799
0.8272776
0.83106005
0.8650704
0.87089992
0.89648908
""
""
""
""
0.73414099
0.91458732
0.84466314
0.90891874
0.8902691
0.86649448
0.82969201
0.82135367
0.8642754
0.84765059
0.77273917
0.81869781
""
0.88901544
""
""
0.88552022
0.91083211
0.92717606
""
""
""
""
0.78737038
""
""
""
""
""
""
0.91779274
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73081058
""
""
""
""
""
""
""
""
""
0.95665693
0.84208941
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.84303719
""
0.90238875
""
""
""
0.88376808
0.84077859
""
""
""
0.93077034
""
""
""
""
""
0.8526147
""
""
0.80475575
""
""
""
0.92900431
0.83651489
""
0.89168531
""
""
0.87148601
""
""
""
""
""
""
0.90253991
""
""
0.90522778
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83895999
0.85855585
""
""
0.62103832
0.95793962
0.83189255
""
""
""
""
""
""
0.90531832
""
""
0.90693694
0.88784051
0.87766325
0.91908687
0.9161545
0.82040983
0.67074084
0.852265
0.89657426
0.85832471
0.86439389
0.86849082
""
""
0.86744297
0.94547045
0.86074966
0.93480492
0.86738282
""
0.89686626
0.84407878
0.8751691
0.81423724
0.85763937
0.87002605
0.88252854
""
0.85044366
0.87417567
0.90621495
""
""
""
0.85338157
""
0.84784985
0.85321528
0.89753586
0.94091171
0.84230751
0.92425019
""
0.67759794
""
0.82837373
0.84056497
""
""
0.89050061
""
""
0.76011777
0.82674247
0.8047896
0.74127191
0.85609949
0.96159184
0.86926603
0.7578125
0.67413419
""
0.86010671
0.97579688
""
""
""
""
0.69744337
0.77442801
0.84907651
0.8200646
0.78733945
0.81892806
0.8327558
0.78947294
0.77109349
0.87459034
0.87511098
""
""
1.0184205
""
0.81587362
0.95509583
0.96385634
0.882029
0.91329592
""
0.86892915
0.8339352
""
0.88569075
0.87786692
0.85203713
0.82248098
0.8101446
0.90405744
0.83356047
0.81954986
0.76342165
0.81391299
0.78691471
0.79344636
0.91564542
0.84579527
0.99101961
0.91426486
0.94601119
0.86928403
0.86186242
0.77904475
0.84364378
0.81758213
0.76779717
""
0.91044652
""
""
""
""
""
""
""
""
""
""
""
""
0.90161377
""
""
0.92272264
""
""
""
""
""
""
""
""
0.81803918
""
""
""
""
""
""
""
0.91393131
0.72828603
""
""
0.92341572
""
0.87638676
""
0.86419576
""
0.69589102
""
""
""
0.89095628
""
0.85129976
0.7634663
0.87605011
0.8126719
""
0.89236283
0.89978582
""
0.97347426
0.90353149
0.89141315
""
0.92591614
""
""
0.9937771
""
""
""
""
0.94755507
0.89925337
0.96599823
0.96059549
""
""
""
""
""
1.0259049
0.80104899
""
""
0.90361398
0.79566759
0.82204324
""
0.80334902
0.88714868
0.86846238
0.87570715
0.86317998
0.88045532
0.84714657
""
""
""
0.87386793
0.90758842
0.86537254
0.82655245
""
""
0.86967295
0.83994508
0.91546035
0.82832575
""
0.93506706
0.7436645
0.88261837
0.90142262
""
0.9170922
0.84401625
""
0.89008546
0.97186577
0.86629659
0.87614626
""
""
0.90131217
""
""
""
0.85765612
0.85163653
0.85615224
