kir_imm_hisp_male_p1
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39424595
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39907554
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63913137
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43263352
0.31378257
""
""
""
0.45813298
0.39155257
0.48534033
""
0.34795979
0.39039311
0.41094717
0.40718085
0.49994731
""
""
""
0.45359191
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63960052
""
""
""
""
""
0.73550963
""
""
""
""
""
0.21310396
""
""
""
0.47022456
""
""
0.41369876
""
0.31090137
0.50791436
""
0.48946306
0.39358476
0.30541646
""
0.48435861
""
0.47156379
0.50851774
""
""
0.45587453
0.47454625
0.57203567
""
0.36342135
0.41910449
""
""
0.50400466
0.55268174
""
0.4392533
0.32402137
""
0.44382077
0.47975031
0.47927848
0.45280966
0.4494884
0.45342973
0.50207675
0.4514409
0.46740684
0.54467613
0.50188154
0.44184735
0.37571484
""
""
0.521806
0.45436075
0.40782246
0.4321478
0.56517184
""
0.42555597
""
0.48490936
0.52410769
0.33336568
0.47154734
""
0.41337863
""
""
""
0.39499941
""
""
""
""
""
""
""
""
""
0.50702649
""
""
""
""
0.50339454
""
""
""
""
""
""
""
""
0.35348541
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64439851
""
""
""
""
""
""
0.37439054
""
""
""
""
""
""
""
""
""
""
0.49793434
""
0.38122424
0.35439032
0.71484768
0.46964514
0.37915182
0.22407623
0.38940498
0.4175913
0.28337446
0.41432852
""
0.53411919
0.66520417
""
0.41483361
""
0.33705622
0.43325105
""
0.28764459
""
0.42461666
0.30101135
""
""
""
0.48268443
0.54145128
""
""
""
""
""
""
""
""
0.46764883
0.48967716
0.53338009
0.36483142
""
0.41061282
""
""
""
0.51831645
0.29675415
0.24533668
""
""
""
0.39935207
0.27538735
0.39067778
0.4363521
0.44413999
""
0.30764046
0.27574492
0.4100756
0.43550989
0.47555041
0.37926587
0.42284757
0.403653
""
0.5620355
0.42231637
-0.10582044
0.3252165
0.38638836
""
""
""
""
0.41131982
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.81199747
0.65688509
""
0.46806991
""
""
0.26780799
""
0.57912308
""
""
0.42619485
""
""
""
""
""
""
""
0.34232324
""
""
""
""
""
""
""
""
""
""
""
0.29729331
""
""
""
0.4446893
""
""
""
""
""
""
0.41014156
""
0.33578354
""
""
""
""
""
0.58723485
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38743195
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75473046
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4287484
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
