kir_stycz_pooled_female_mean
0.39456469
0.4078804
0.37330976
0.35602948
0.38458794
0.38260919
0.38760969
0.36509085
0.38827696
0.37529203
0.36862984
0.34996241
0.38028213
0.38457501
0.38224488
0.38831896
0.36765966
0.34959906
0.36533976
0.34931469
0.39193884
0.39027181
0.37831822
0.34312356
0.37281573
0.40758386
0.37195948
0.37129351
0.35366228
0.39117482
0.35797584
0.35283154
0.38704911
0.39686841
0.38143066
0.3739655
0.42517531
0.40156847
0.37393135
0.38515601
0.41607606
0.39564598
0.39823848
0.3559162
0.41838095
0.35911053
0.35616323
0.36828443
0.38859332
0.35559434
0.39652163
0.39779952
0.34649298
0.35224792
0.38274151
0.39096099
0.37106952
0.40869534
0.45999047
0.32511926
0.37652743
0.38438916
0.39880139
0.34150407
0.34708828
0.31200582
0.34457985
0.46843094
0.44211307
0.50902927
0.33623239
""
""
0.50458872
0.47054833
""
0.35826561
0.53740048
0.45089215
0.47262344
0.4718307
0.30233809
""
0.44264257
0.40775558
0.44134009
0.37722743
""
0.36523685
0.42799169
""
0.45312962
0.37964967
""
""
0.38760155
0.37193853
0.3902567
0.41328177
0.4092305
0.36103308
0.39203945
0.37261152
0.46556714
0.40067822
0.38308892
0.42299742
0.42089546
0.40149522
0.38915968
0.4048568
0.38376901
0.34225124
0.38803563
0.44941735
0.37891683
0.36434838
0.44205952
0.3651337
0.32952234
0.37845337
0.38491142
0.34953126
0.43223861
0.39456296
0.42034474
0.40564871
0.3725515
0.39148092
0.38835344
0.41053155
0.37771016
0.39151609
0.43682298
0.36763555
0.33256564
0.37804571
0.44944844
0.39664531
0.3652685
0.38619205
0.37587139
0.3722975
0.35492662
0.35434723
0.38150364
0.35361668
0.35027209
0.3655408
0.37666008
0.39904079
0.38901326
0.360948
0.4227263
0.4266113
0.35182199
0.388787
0.3712709
0.37438634
0.38098067
0.35708389
0.37503248
0.37709066
0.4022038
0.3487204
0.38013005
0.37155512
0.32334927
0.36448386
0.36019897
0.43028677
0.37453684
0.37065181
0.42977512
0.36024854
0.38300058
0.38920668
0.3944796
0.35287777
0.37515694
0.38726863
0.34291363
0.43189409
0.37442869
0.35934004
0.36443239
0.55534494
0.40052176
0.45874014
0.40775329
0.41555238
0.45652482
0.54897445
0.3539893
0.47754177
0.42347935
0.4051502
0.39814371
0.40312085
0.47747454
0.41819617
0.41422737
0.43124872
0.39615864
0.4993245
0.41401583
0.59086227
0.3592886
0.41245085
0.41435736
0.39065617
0.41643444
0.47073507
0.51804495
0.43206117
0.52020812
0.48417374
0.37734279
0.44741514
0.48605129
0.46640009
0.45596808
0.4850494
0.59820759
0.45061108
0.44470188
0.60094124
0.46962306
0.56564742
0.47883409
0.39233798
0.43964398
0.40823475
0.5134843
0.48417562
0.42180714
0.4207972
0.37970671
0.32018587
0.41534701
0.40823331
0.50020069
0.48418126
0.3828527
0.46787792
0.39817834
0.52473593
0.44945791
0.3472251
0.35679486
0.50077653
0.50234532
0.43586648
""
0.55142289
0.36830309
0.3197912
0.41902292
0.40299511
0.3845717
0.45892555
""
0.5325914
0.48059344
0.49957204
0.42073631
0.38789263
0.46281359
0.47373036
0.36409658
0.43489
""
0.36299154
""
0.51440471
0.38672736
0.43170831
0.41405365
0.4454329
0.44997373
0.36703494
0.4294048
0.44767433
0.41118705
""
0.3978416
0.36205336
0.3999933
0.42059669
0.39211947
0.39292958
0.46252772
0.43471161
0.57056963
0.38222805
0.40057883
0.41083899
0.38932654
0.50127041
0.42336577
""
0.56036359
0.43742782
0.46489441
0.44758752
0.42742258
0.43387559
0.43122801
0.55139637
0.54011053
0.52211708
0.54836333
0.53262126
0.49420106
0.54178232
0.47774258
0.46026108
0.49538812
0.45771793
0.50168991
0.42881927
0.40578803
0.39220476
0.36814994
0.398563
0.47239715
0.38227138
0.42440331
0.38141042
0.44144911
0.46861812
0.38015747
0.37341312
0.31194147
0.43157452
0.39516094
0.42843378
0.37864029
0.37392107
0.38536388
0.448769
0.38615328
0.3831552
0.37011021
0.36444375
0.41209605
0.39685658
0.45326838
0.36892828
0.40808892
0.38753226
0.41177058
0.39465487
0.4190636
0.44144982
0.44108149
0.38723689
0.40561885
0.37656859
0.42719591
0.39096749
0.45181665
0.48758304
0.47510356
0.4141939
0.40571952
0.3980349
0.44115061
0.42836237
0.45815158
0.4166939
0.45253414
0.40748197
0.35913593
0.45292455
0.40541291
0.3977966
0.44199631
0.4688369
0.3795962
0.36920023
0.35384691
0.391096
0.40423867
0.42079651
0.38424972
0.3751393
0.37471673
0.33414742
0.37964681
0.40365162
0.39301541
0.40430662
0.39757851
0.38475323
0.3518855
0.38235107
0.3927938
0.40871471
0.37403226
0.36079717
0.4367438
0.37696251
0.4047696
0.40388066
0.38217685
0.38445607
0.34354192
0.39078885
0.39668265
0.37607306
0.41310719
0.43081445
0.38330087
0.45967633
0.41508418
0.28580934
0.42223388
0.35384774
0.49494207
0.37374103
0.39205807
0.44157919
0.37832293
0.40332496
0.36576068
0.35063666
0.38395244
0.42703539
0.37029409
0.4496133
0.39562953
0.33675066
0.36819968
0.42829064
0.34427789
0.38357183
0.40905508
0.36536762
0.38756263
0.36979696
0.37806195
0.50161231
0.39693317
0.48516634
0.39225024
0.4634864
0.38100079
0.34267473
0.38554609
0.40110433
0.40797448
0.38810542
0.492035
0.40630203
0.41453737
0.34766164
0.35950688
0.42149544
0.39135945
0.36417755
0.43679631
0.42294273
0.37379503
0.39628237
0.38869217
0.37294102
0.4112722
0.37841496
0.37576464
0.43133837
0.37323728
0.37034374
0.37903094
0.43371078
0.39383334
0.39582029
0.37635389
