staytract_natam_pooled_p50
0.18214582
0.24195695
""
0.20497474
0.26001379
""
0.17848518
""
""
0.17993948
0.25547698
0.31760141
""
0.39886352
0.22637145
""
0.5851928
0.28856665
0.47197118
0.52947849
0.25007984
0.47507682
0.48563379
0.1922534
0.22124656
0.47254881
0.26255572
0.29101503
0.15795419
""
0.51233387
0.22664005
0.25650737
0.16721968
0.50522739
0.23081678
0.63030279
0.67861289
""
""
0.52315027
0.26007053
""
""
""
""
0.21439327
0.39215499
0.28591564
0.29400465
0.37219945
0.25478229
0.26878518
""
""
0.30039388
""
0.49618554
""
0.33903369
0.082749858
0.26334018
""
0.22837485
0.38538802
0.20374002
""
""
""
""
""
""
""
0.2196358
0.16124836
""
0.3976647
0.28615162
""
0.21016937
0.19962031
0.49086088
""
0.3171463
0.19607008
0.30890387
0.050410002
0.25107554
0.39617884
0.41194019
0.20513183
""
0.39532915
0.26275018
""
""
0.31269819
0.26533628
0.1762763
0.16740568
0.15845774
0.28527859
0.26578861
0.19312878
0.21792527
0.16402507
0.24330941
0.16135401
0.228605
0.26947805
0.16882655
0.43009689
0.37294832
""
0.20703924
0.20720243
0.2795257
""
""
""
0.2077067
""
""
0.29180604
""
0.29350859
0.26303184
""
""
""
0.23273568
0.11344931
0.10838756
""
0.4277029
0.065121286
0.22495899
0.28166813
""
0.69474143
0.34349406
0.39105114
""
""
0.57558632
""
0.15133353
0.68601042
""
0.14862283
0.40194574
0.20425281
0.38758901
""
0.28629291
0.39871305
0.54194665
0.14238845
0.35047564
0.15161048
""
""
0.21042165
0.24606931
""
0.23943773
0.3442893
0.31688464
0.39802718
0.27134132
0.19374302
0.21920572
0.39879459
0.19872603
0.20690899
0.18534075
0.23673914
0.29856184
0.22560492
0.31740957
0.1001323
0.21038252
0.18911482
""
""
0.22130968
""
""
0.22961614
""
""
0.36695895
0.1169157
""
""
0.4024938
0.2656754
0.41822192
0.23863238
""
0.16325253
0.19579321
0.24543998
0.29750657
0.26331097
0.23732221
0.2013879
0.0044660969
0.24171509
0.30850565
0.16408831
0.17767242
""
""
0.13955997
0.23915298
0.23517643
0.15573534
0.18771867
0.35931191
""
""
0.24659513
""
0.13407953
0.23949963
0.29422426
0.18868428
0.2544229
0.1681536
0.1951827
0.30295223
""
0.60389161
""
0.04445247
""
0.320402
""
""
0.26403034
""
0.21020728
0.17472121
""
""
0.28475112
0.26381126
0.53076303
0.19839644
0.36860606
0.24743319
0.59637064
""
0.25885653
0.51687771
""
0.14218979
""
0.25187257
0.34796828
0.13907707
0.10368881
0.29189795
0.32631847
0.30448359
0.22416438
0.26582596
0.26384094
0.15466207
0.28441373
0.22918794
""
0.32568786
0.31374174
0.3102479
0.27740526
0.34033233
0.34987628
0.084092617
0.29741576
""
""
0.24653251
0.17259061
0.12617868
0.1424022
0.19371729
0.56423056
0.51842457
0.48767999
