lpov_nbh_black_male_n
596.0
201.0
28.0
1915.0
3582.0
760.0
9265.0
111.0
41.0
3287.0
2555.0
14383.0
24.0
265.0
1582.0
""
""
897.0
20.0
1357.0
8751.0
9139.0
3045.0
3733.0
12652.0
1162.0
2866.0
6180.0
16239.0
1387.0
2237.0
1594.0
13393.0
8441.0
2916.0
4330.0
1845.0
2176.0
956.0
1225.0
11671.0
2217.0
750.0
183.0
1475.0
2165.0
23475.0
2601.0
12326.0
2667.0
3822.0
6455.0
4394.0
366.0
414.0
9529.0
1024.0
155.0
233.0
3415.0
1441.0
6903.0
521.0
318.0
57.0
149.0
""
54.0
78.0
45.0
2110.0
2900.0
4550.0
2618.0
1275.0
121.0
2131.0
544.0
502.0
23856.0
2994.0
537.0
109.0
782.0
8561.0
364.0
406.0
2333.0
4054.0
894.0
888.0
88.0
67.0
3101.0
33.0
""
331.0
1455.0
11791.0
4040.0
2436.0
37491.0
10802.0
2130.0
2628.0
12163.0
2710.0
12090.0
1156.0
1449.0
2241.0
4491.0
12231.0
1541.0
8871.0
7013.0
9310.0
691.0
443.0
738.0
3335.0
1066.0
1072.0
2161.0
1444.0
6344.0
6286.0
1076.0
1419.0
1341.0
49385.0
1850.0
1860.0
692.0
770.0
1798.0
4872.0
6100.0
1188.0
2179.0
4837.0
1008.0
605.0
972.0
4070.0
1090.0
2541.0
2624.0
2152.0
2028.0
376.0
12817.0
4607.0
1541.0
4481.0
8148.0
1055.0
7194.0
839.0
217.0
57.0
37.0
2123.0
27642.0
519.0
49587.0
44.0
22.0
""
533.0
40638.0
1695.0
45.0
1981.0
89.0
32.0
1914.0
3558.0
48.0
""
27.0
31.0
6225.0
140.0
197.0
9826.0
95.0
42.0
2214.0
39.0
156.0
1033.0
6533.0
31.0
207.0
301.0
235.0
716.0
3649.0
90.0
3535.0
671.0
57.0
358.0
1177.0
2158.0
9856.0
106.0
304.0
575.0
164.0
810.0
""
36.0
6262.0
1490.0
1570.0
17899.0
111.0
205.0
209.0
155.0
216.0
103.0
8760.0
662.0
149.0
248.0
7110.0
2967.0
864.0
1642.0
""
213.0
""
398.0
""
673.0
""
35.0
331.0
177.0
515.0
830.0
117.0
287.0
1696.0
2452.0
66.0
315.0
8696.0
383.0
88.0
""
419.0
56.0
55.0
1974.0
69.0
1039.0
297.0
968.0
1414.0
2964.0
2671.0
82844.0
3041.0
32096.0
41355.0
5038.0
3869.0
1061.0
411.0
63.0
""
20.0
258.0
107.0
""
76.0
2328.0
""
""
10465.0
550.0
35.0
1562.0
12204.0
110.0
""
""
""
""
25.0
""
""
""
62.0
39.0
111.0
6734.0
""
20.0
208.0
30.0
28.0
""
39.0
551.0
""
208.0
260.0
40.0
56.0
135.0
140.0
""
77.0
78.0
114.0
30.0
903.0
50.0
65.0
27.0
535.0
1813.0
151.0
171.0
1080.0
58.0
1562.0
1886.0
10611.0
898.0
60043.0
2053.0
431.0
48.0
20553.0
88.0
102.0
1025.0
1031.0
230.0
""
""
""
""
65.0
424.0
486.0
435.0
57.0
223.0
695.0
50.0
733.0
104.0
1398.0
396.0
""
112.0
""
""
112.0
83.0
26.0
""
""
""
""
23.0
""
""
""
""
""
""
114.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
147.0
""
""
""
""
""
""
""
""
""
99.0
81.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
28.0
""
""
""
64.0
953.0
""
""
""
138.0
""
""
""
""
""
146.0
""
""
45.0
""
""
""
22.0
154.0
""
385.0
""
""
3036.0
""
""
""
""
""
""
2202.0
""
""
119.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
169.0
5370.0
""
""
31.0
27.0
94.0
""
""
""
""
""
""
107.0
""
""
799.0
958.0
2065.0
65.0
52.0
34.0
41.0
267.0
485.0
10687.0
216.0
105.0
""
""
927.0
22.0
328.0
36.0
181.0
""
131.0
594.0
532.0
193.0
118.0
3517.0
253.0
""
153.0
1631.0
203.0
""
""
""
107.0
""
215.0
1124.0
222.0
63.0
617.0
99.0
""
20.0
""
150.0
33.0
""
""
72.0
""
""
26.0
478.0
205.0
63.0
4794.0
27.0
5605.0
57.0
49.0
""
813.0
52.0
""
""
""
""
32.0
216.0
927.0
1217.0
1608.0
36195.0
5352.0
1332.0
831.0
288.0
25.0
""
""
53.0
""
106.0
51.0
60.0
556.0
24.0
""
683.0
26.0
""
72.0
89.0
20.0
1965.0
693.0
3711.0
10427.0
25105.0
992.0
2730.0
2659.0
2229.0
1485.0
245.0
40.0
265.0
71.0
130.0
5783.0
59.0
446.0
1322.0
267.0
""
965.0
""
""
""
""
""
""
""
""
""
""
""
""
369.0
""
""
86.0
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
23.0
30.0
""
""
40.0
""
1705.0
""
43.0
""
54.0
""
""
""
879.0
""
5667.0
20.0
1606.0
55.0
""
39.0
117.0
""
57.0
45.0
24.0
""
196.0
""
""
24.0
""
""
""
""
70.0
744.0
26.0
68.0
""
""
""
""
""
23.0
69.0
""
""
78.0
43.0
57.0
""
42.0
1104.0
1587.0
2314.0
360.0
7388.0
3097.0
""
""
""
471.0
338.0
16649.0
5967.0
""
""
6642.0
286.0
579.0
44666.0
""
24.0
35.0
25.0
339.0
""
68.0
2325.0
""
380.0
20.0
128.0
201.0
""
""
39.0
""
""
""
71.0
25.0
7658.0
