kfr_26_hisp_female_p50
0.49410743
0.44610277
""
0.49361584
0.47742048
0.49712762
0.48531577
0.46420893
0.48096603
0.46781024
0.49439359
0.49387294
0.50467753
0.54041576
0.47285989
0.43881425
0.5185231
0.48546168
0.61876386
0.50594431
0.45715436
0.51395255
0.46477875
0.45848396
0.50402123
0.40497097
0.53719687
0.50289661
0.51481473
0.53938234
0.55483639
0.52292311
0.53038758
0.51287866
0.42826459
0.51037854
0.45004597
0.43829387
""
0.39861524
0.4873271
0.51498944
""
""
0.46538958
0.53021985
0.51001096
0.50976044
0.5244776
0.45966688
0.52225238
0.51733679
0.51627749
""
""
0.49559444
0.66713172
0.44225541
0.54703099
0.51544446
0.56249619
0.51122177
0.63062888
0.49960011
0.45130217
0.48863879
""
""
0.49460509
0.41438988
0.41272587
0.40460655
0.49750456
0.40858173
0.41476691
0.50333214
0.50154245
0.37437537
0.55161732
0.50090641
0.49426073
0.49317747
0.37338716
0.47355682
0.49565625
0.51785898
0.44376412
0.50745118
0.5043745
0.47101939
0.44947612
0.47597373
0.55333495
0.46509162
0.3944402
0.44322976
0.51077777
0.52297747
0.5281772
0.51072919
0.49988148
0.55161333
0.53095865
0.53051484
0.51057965
0.52382624
0.51823783
0.52424973
0.48543796
0.51290292
0.52199507
0.51656371
0.50891775
0.44636989
0.51780814
0.51657754
0.49559373
0.37921771
0.40826485
0.48354796
0.46706674
0.44479704
0.44199675
0.49000233
0.4882116
0.50651687
0.45977807
0.51392651
0.44846591
0.524239
0.50679648
0.44468185
0.47764039
0.44034275
0.49011973
0.4889119
0.5151583
0.48161557
0.34075728
0.53599435
0.49240789
0.55358213
0.73561257
0.45715314
0.5216285
0.54335338
0.51646131
0.48618364
0.53658581
0.46852526
0.54400808
0.48145661
0.4563438
0.42998499
0.52462566
0.48090366
0.53236824
0.50648159
0.47905299
0.48709825
""
""
0.55632859
0.52650428
0.53137302
0.57385004
0.52338046
0.51977617
0.48679414
0.47224933
0.47408783
0.46697444
0.48147309
0.44989884
0.50462162
0.46509171
0.49983689
0.46782026
0.50724465
0.50503379
0.46951124
0.50680548
0.48202741
0.50628006
0.4527595
0.49451908
""
0.53424573
0.48352754
0.55808192
0.42142755
0.49540547
0.46938986
0.54593092
0.4859843
0.54360932
0.48027879
0.48308137
0.45974177
0.47439146
0.48057047
0.50536865
0.48495486
0.52548486
0.48626062
0.48807997
0.48997554
0.4954004
0.48466346
0.52476132
0.48034245
0.48724049
0.5019412
0.4786526
0.49748147
0.46677917
0.45999217
0.46792883
0.51827097
0.49553046
0.46412358
0.42418748
0.45367321
0.47810933
0.48696366
0.46325526
0.4913592
0.49991789
0.49236569
0.45135242
0.47328323
0.49097753
0.41042435
0.46724036
0.41381735
0.5065164
""
0.44004864
""
0.55240917
0.40755811
0.50759208
0.50413316
0.50778675
0.51243961
0.48795691
0.519575
0.46666127
0.47054884
0.48264277
0.46505582
0.48561293
0.46534109
""
0.53313464
0.45984641
0.52662718
0.48508888
0.48192528
0.49157622
0.48189035
0.49413586
0.47140136
0.48299181
0.51481289
0.50984108
0.52202207
0.54545957
0.4911733
0.49424109
0.50105852
0.48608968
0.45378736
0.43875164
""
0.5022524
0.45698375
0.52371138
0.46658292
0.45651647
0.49082017
""
""
0.50891054
0.50462985
0.49656233
0.44045651
0.51268864
0.43633974
0.46485165
0.5637877
0.58685362
0.53428793
0.46856296
0.52199006
0.4683795
0.57143778
0.5382216
0.51455641
0.50100964
0.50605071
0.48752186
0.46909612
0.50613207
0.4685322
0.50449306
0.4825784
0.5384208
0.50895327
0.45811993
0.52645332
0.50005507
0.51029587
0.48915687
0.51923686
0.49256
0.48457411
0.51515847
0.48915505
0.48783875
0.48961198
0.49768811
0.53074139
0.46774206
0.45869556
0.50910735
0.47978795
0.52870613
0.48548013
0.49053085
0.46182844
0.49172071
0.48092964
0.51096445
0.49412137
0.52864033
0.49540943
0.53818941
0.47715178
0.50132453
""
0.48231101
0.5065096
0.51175493
0.52139157
0.53431606
0.48408437
0.5367316
0.61577278
0.45017329
0.44224241
0.45469311
0.4428592
0.35673875
0.47510037
0.46105152
0.45645562
0.47266537
0.51284111
0.5124765
0.49051365
""
0.47774664
""
""
0.59908378
0.50327325
0.53780615
0.64211833
0.81691283
""
0.50680828
0.49491948
""
""
""
""
""
""
0.51691246
""
""
""
""
""
""
""
""
""
""
0.51838195
0.40995315
0.47768557
0.59074402
""
0.5176689
0.61877251
""
""
""
""
0.52830559
0.43041861
0.47310472
0.55671847
0.50222337
0.50175595
""
0.55389863
""
0.50139976
0.49102035
""
""
""
""
0.42359629
0.77020836
""
""
""
""
0.52379256
""
0.5115602
0.53142077
0.4891808
0.5556308
0.5460574
0.50398421
0.59770614
0.49147749
0.54570132
0.58340561
0.53619415
0.63129908
0.51677912
""
""
""
""
0.52091146
0.52243066
0.52762389
0.59627533
0.5624029
0.51353061
0.52528018
0.50003225
0.51946443
0.51300645
0.56324685
0.48565063
0.55796111
0.563914
0.52414668
0.54491645
0.60034949
""
""
""
0.50766301
0.50300825
""
""
0.48799059
0.51252133
0.38721165
""
""
""
""
0.51967102
""
0.53381681
0.48549804
0.52266103
0.54548568
0.59593773
""
0.5497607
0.50891757
0.51380235
0.5773288
""
0.51968086
0.51664734
0.50480378
0.48949152
""
""
0.63618159
""
""
0.54086417
0.54427534
""
0.50728261
0.51176786
0.5094195
0.51508933
0.49097478
0.56008798
0.53610492
0.52574122
0.51300418
0.5170691
0.51065356
0.50661027
0.56906116
""
0.49841911
0.43505538
0.52523828
0.53945482
0.4967064
0.48784542
0.53127223
0.49805078
0.45385355
0.54349285
0.56377029
0.51169026
0.52484423
0.58365649
0.48540318
0.49424529
0.4898473
0.45170709
0.48001811
0.4258793
0.49413678
0.46765637
0.52364159
0.47928259
0.50401509
0.50084651
0.49820316
0.55221611
0.65659899
0.54810518
""
0.48062444
0.50971705
0.56820977
0.52656853
0.55514592
0.61357176
0.57233626
0.52752393
0.48683307
0.52400988
0.51016146
0.50739074
0.5089649
0.49243343
0.48322946
0.51818711
""
0.53997189
0.56726748
0.57839894
0.5779267
0.45297897
0.51147473
0.5077371
0.49884242
0.49465692
0.48625824
0.5337804
0.5353418
0.54773259
0.50497311
0.47395611
0.47824088
0.4500199
0.45471993
0.49353161
0.5098843
0.55299139
0.52949381
0.52004325
0.5408448
0.51085341
0.46356431
0.59993184
0.51389492
0.55308634
0.55332839
0.48748991
0.49804285
0.48552701
0.47768772
0.51716107
0.51047468
0.5344522
0.53422654
0.49896157
0.51272553
0.52533597
0.49323434
0.51967359
0.54284304
0.52052355
0.52689528
0.5297277
0.53755432
0.5027709
0.58356482
0.51672834
0.44107279
0.53495234
""
0.56866628
""
""
""
""
""
0.53912157
0.61254883
0.48777553
0.51958531
""
""
""
0.541641
0.50257617
""
0.47340178
""
0.4834075
0.49785927
0.61985409
0.54458761
""
""
""
0.49481598
""
0.51673782
0.49273968
