hours_wk_black_female_mean_se
3.1992195
3.0623038
2.3481636
""
""
4.9107618
4.4277163
2.3905451
2.7928362
""
""
""
2.8898296
""
""
4.0409946
3.6180649
""
""
3.7180586
""
""
2.6459067
2.1403503
""
3.336587
4.7123857
2.6646295
""
""
""
3.7837675
3.1477633
3.0515447
1.4083833
""
0.68432504
""
4.7225666
""
2.1951678
3.3633668
3.1752236
2.4938891
1.400174
3.2907674
""
""
0.9362886
3.8294909
1.0614654
2.7349012
3.7479699
3.1205137
2.7686229
""
2.7984788
""
4.7420335
3.6475761
2.1238089
3.0900815
1.60084
""
""
3.5858481
""
""
""
2.7095089
""
""
""
""
3.3918993
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0922834
""
""
2.2222192
""
""
""
""
3.4430013
""
""
""
""
""
""
""
3.3340869
""
""
""
""
3.8351712
""
""
""
2.2982659
""
""
3.3102872
""
3.5793951
""
""
""
""
""
""
""
""
""
""
""
1.4816447
""
""
""
""
""
""
""
""
""
""
3.1601689
2.750397
""
""
""
""
2.7026091
""
2.5762725
""
""
""
""
""
0.9684847
""
3.516376
""
""
""
3.9368758
""
""
""
3.4355893
""
""
""
""
""
0.87289101
""
""
""
""
""
1.1914648
""
""
2.0065546
""
""
""
""
2.5318885
""
""
""
0.43695438
""
""
""
""
5.3057141
""
""
3.2295916
""
""
1.6577986
""
""
1.237237
1.1528922
""
0.91742742
1.0094228
2.004483
2.0817215
""
2.1489086
""
1.6354669
""
""
""
""
1.5925367
""
4.2637706
""
""
""
""
""
2.9154072
""
""
2.5264111
""
1.5511584
""
""
""
""
""
""
""
""
""
""
""
""
""
1.3160243
""
""
""
""
1.6970775
""
""
""
""
""
""
""
""
3.9872005
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.1382345
1.0833366
""
""
1.2521782
3.1097612
""
""
1.8449199
1.0333414
2.4347816
0.60618526
1.9617654
""
2.6181149
""
1.8436306
0.62208021
""
5.0991702
""
3.1083837
3.6589715
4.6352873
""
""
0.87434971
1.5150799
""
""
2.2182851
""
""
""
""
""
""
""
""
0.94195211
""
3.7149453
2.8733149
""
""
2.5800495
1.8863841
1.4186329
""
""
""
2.5399199
2.3793294
""
0.53610307
""
""
3.049829
""
0.883982
1.8620418
0.84065634
2.9701941
1.2691345
1.3179466
3.3654637
""
2.2548928
""
1.9311757
1.7617882
""
""
""
""
1.7331638
""
""
""
""
""
""
""
3.4450412
""
""
""
""
""
1.3891691
""
""
""
""
2.7234173
4.3751745
""
""
""
""
3.1166854
""
""
1.0479506
4.7326813
""
""
2.1540329
""
1.0208858
""
1.0714791
""
3.6947584
2.8451638
""
2.5894458
""
""
""
""
4.4252124
0.59233958
""
""
1.4581022
1.9552714
""
""
""
""
2.8830338
""
""
3.0616758
3.4398553
""
""
0.61758101
""
""
2.1045618
""
""
3.210469
1.3090315
""
4.0305204
""
""
""
""
""
2.2020676
2.298141
""
""
""
""
3.6851213
""
""
""
""
""
2.7929227
""
2.0843046
""
""
2.1534388
""
4.5583067
""
""
""
""
2.8144357
""
3.4798229
""
""
""
""
1.1094383
2.5955131
""
""
3.2589791
3.0510802
""
""
""
""
""
""
""
""
""
1.1666741
2.5297039
""
""
""
2.9545367
""
""
4.1145678
""
""
""
""
""
""
2.9804265
4.1482353
""
""
""
2.5741441
""
""
""
3.7737663
""
""
3.1039655
""
2.8763921
""
""
""
""
""
""
""
""
""
""
2.3171518
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2.3715794
""
