staytract_hisp_female_mean
0.21069907
0.27245408
""
0.17607835
0.23617543
0.2041924
0.21863584
0.19180982
0.36087072
0.18090086
0.20329833
0.17754084
0.13062279
0.26045313
0.20993778
0.28127676
0.19141409
0.16516839
0.092296019
0.2282759
0.21264288
0.15420069
0.19826147
0.20578389
0.18336695
0.15945534
0.271146
0.17321491
0.15936512
0.24329594
0.21814914
0.16872561
0.16301818
0.16227546
0.17773028
0.20957746
0.26631999
0.27317783
""
0.25951192
0.18892398
0.13441089
""
""
0.21582273
0.17562889
0.1997575
0.24546614
0.17362295
0.16959055
0.19101119
0.21779777
0.17551251
""
""
0.21316889
0.21720673
0.099241629
0.14810137
0.1779328
0.25709236
0.21693932
0.18464078
0.21250419
0.37817359
0.1646806
""
""
0.32172388
0.2707572
0.31811655
0.32265136
0.13625883
0.28567263
0.33898041
0.21291649
0.37364456
0.23625521
0.1875909
0.19108827
0.20652129
0.1947291
0.29002029
0.18231067
0.16719308
0.23906845
0.22296692
0.16162018
0.19916457
0.28850067
0.29583299
0.30650204
0.14284803
0.1771502
0.244357
0.32533678
0.20707403
0.30785239
0.17233491
0.2212421
0.19384578
0.21511053
0.20540844
0.18556383
0.16273698
0.19640294
0.17420112
0.1654363
0.21248634
0.18011367
0.14051254
0.22126451
0.1884602
0.37034565
0.15975809
0.17681992
0.19016194
0.26261264
0.25718659
0.28360641
0.19529527
0.23186667
0.17785414
0.15998109
0.23900047
0.20841898
0.18508324
0.26163173
0.16874197
0.18912981
0.18225913
0.22755592
0.17105798
0.37567297
0.32763687
0.17141378
0.25896776
0.17589307
0.25302392
0.2328074
0.17163192
0.16608451
0.26073247
0.21764974
0.23666714
""
0.18624371
0.21641457
0.19791536
0.12818731
0.25527379
0.21170001
0.217087
0.28864887
0.15187089
0.20575331
0.35396731
0.15166752
0.28917432
0.061154585
""
""
0.1571919
0.16511601
0.35957134
0.19283107
0.073119178
0.25354198
0.15591195
0.19175321
0.14645338
0.17049311
0.22413298
0.19423825
0.12859701
0.22260211
0.18400526
0.18818161
0.11085755
0.22310442
0.26564261
0.067524299
0.15249991
0.25265786
0.24688387
0.1539467
""
0.20772128
0.18053856
0.41605452
0.31978685
0.18570681
0.16153321
0.22665702
0.23931591
0.15372691
0.20212615
0.24771959
0.17708401
0.20695493
0.18736638
0.2840555
0.25546941
0.20942256
0.20560151
0.18880022
0.14980243
0.18689936
0.13648973
0.2349409
0.23059228
0.20026702
0.30247265
0.15086854
0.20500173
0.16955154
0.18920998
0.14312066
0.17856386
0.17763913
0.12230048
0.056748603
0.32751286
0.26911294
0.1530163
0.14443488
0.21182349
0.19859947
0.16280837
0.18023781
0.19851325
0.16044678
0.19993217
0.24256574
0.25423741
0.29214883
""
0.13992111
""
0.38579184
0.17900696
0.24704276
0.30841434
0.20227297
0.15018436
0.28860211
0.18132609
0.164039
0.21327798
0.19591449
0.16109222
0.20806506
0.25365222
""
0.12348846
0.18348455
0.22052006
0.18297444
0.20747614
0.15765399
0.22378059
0.19888066
0.18379736
0.17707048
0.19687378
0.2206955
0.18071988
0.19722445
0.20967169
0.20266107
0.21919519
0.2610932
0.24963829
0.13877726
""
0.23458402
0.099962153
0.13589987
0.31720683
0.14456092
0.18414016
""
""
0.17952251
0.13652016
0.2391813
0.17187144
0.17929585
0.2245118
0.13358331
0.28795949
0.16344804
0.2217446
0.32132888
0.21071175
0.19166936
0.16140966
0.33200413
0.17170002
0.17262021
0.13071421
0.022681765
0.20877384
0.15852968
0.2726686
0.2239342
0.14233837
0.29427886
0.12857847
0.28844708
0.29187468
0.17616691
0.22186939
0.3014279
0.20768091
0.18557686
0.16473883
0.12585078
0.14676002
0.16756372
0.20448191
0.17907968
0.22566229
0.21119858
0.20356521
0.25939968
0.20180775
