proginc_hisp_male_p75
""
""
""
-0.0045427964
0.0092802262
""
-0.0098637315
""
""
""
""
-0.0005818964
""
""
0.020569561
""
""
""
""
""
-0.0054635564
0.016110428
""
""
0.024221098
""
-0.0017451785
-0.010610737
0.016983336
""
""
""
0.015849015
-0.00089071319
""
0.0070209741
""
""
""
""
0.0072192471
""
""
""
""
""
0.02990577
""
-0.019894581
""
0.020342382
0.020666717
""
""
""
-0.00048702076
""
""
""
""
""
0.014615452
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0065059741
""
""
""
""
0.0007912704
""
""
0.009931976
0.0024422631
""
""
""
""
""
""
""
""
-0.01028334
0.011078199
-0.014254599
0.011170352
0.0046289577
0.0048157033
0.0022815028
0.022841424
-0.00088405883
0.0091149854
0.052985203
""
-1.311816e-05
0.0059838574
""
-0.0021206671
""
0.0071705533
0.062889956
0.021363026
""
""
""
""
""
""
-0.025765773
""
-0.008616142
0.028839344
""
""
""
0.0050155902
""
0.0051867194
""
-0.019172499
""
-0.012969377
-0.0028099108
""
""
0.0092136636
""
""
""
""
""
0.0051621837
""
""
""
""
-0.0026872158
""
""
0.025106266
-0.0012617323
""
""
""
""
""
""
-0.014448598
0.016616222
""
0.0025305566
""
""
""
0.025291849
0.0079546906
-0.007014845
""
0.028669273
""
""
0.020646311
-0.0081552677
""
""
""
""
0.015559737
""
""
0.068073116
""
""
-0.00032235979
""
""
0.03704267
-0.00038272032
""
""
""
0.035831507
-0.0093516167
0.0012962776
0.048398063
0.088086002
-0.018085366
0.0014653977
-0.030382484
0.008535536
0.031649627
0.012039607
""
""
0.004615033
""
""
""
""
0.032305881
""
0.0022400478
0.0017580657
""
""
""
""
""
""
-0.011838752
""
""
""
-0.00073138805
0.041938566
0.0018522285
""
""
""
""
""
""
""
""
""
""
""
""
0.029334489
""
""
""
-0.013289455
""
0.10118897
0.043662652
0.00034157155
""
""
""
""
""
-0.00034659804
""
0.0079437178
""
0.0048820907
0.040782928
0.0018089279
0.034000121
0.0049161352
0.0097177178
0.0095254062
0.02629118
-0.00052314985
0.0028202003
""
""
""
""
""
""
""
""
""
0.0044116997
""
""
0.011357836
0.0020223416
""
0.022277515
0.017127896
""
""
""
""
""
""
""
""
""
0.0050237365
""
""
0.026201271
""
""
""
""
""
""
""
""
""
0.00020740673
""
""
0.0073098848
-0.0010696978
-0.0082360785
""
-1.3057242e-05
0.027124129
""
""
0.15193889
""
""
""
-0.010245836
0.14771307
""
""
0.028812539
""
0.0075497115
0.017807296
0.015741482
0.0031574133
0.0099182073
0.053913563
""
""
0.013658547
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.001747141
0.020360641
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056815233
""
""
""
""
""
""
""
-0.0057418053
""
""
""
0.0079995757
""
""
""
""
0.012749582
0.062195476
""
""
""
-0.0039578914
""
""
0.0061775632
-0.0023273875
""
-0.0067579444
""
""
0.019739993
""
""
""
""
