staycz_other_pooled_p50
0.53110486
0.59415185
0.39507633
""
0.48724887
""
""
0.60937339
0.37787211
0.47931898
0.49050122
""
0.42705613
""
""
0.54558182
0.63997447
""
""
0.49152276
""
0.74449867
0.45639527
0.39027318
0.67936724
0.52421713
0.64759159
0.61679584
""
""
0.265479
""
""
0.43656763
0.61286527
0.65649575
0.64981592
""
0.70261544
0.85568166
0.4232949
0.62073755
""
0.24308573
0.6407823
""
""
0.46464491
0.62268811
""
0.51595724
0.65109217
""
""
0.48244497
""
0.53567678
0.77229673
0.62331343
""
0.50617594
0.4482331
0.54237485
0.61297727
""
""
""
""
""
0.70595294
0.44422677
""
""
0.30770275
0.55932045
""
""
0.59256434
0.64482456
0.6050427
0.502855
0.44842675
""
0.62530595
0.56480205
0.52550584
0.59755874
""
0.51118773
0.42255387
""
""
0.42748672
""
""
0.49574471
0.35169715
0.47116676
0.47422808
0.51893133
0.38141003
""
0.69254202
0.7262603
0.53236216
0.45606357
0.61760354
0.7444973
0.53972208
0.51256865
0.47603968
""
0.42153081
0.46289134
0.70373845
0.46365416
""
""
0.51688606
""
""
0.76642334
0.82539684
""
""
0.72191489
0.57489109
0.6427812
0.59544057
""
""
""
""
0.57196182
0.58197433
""
0.56679219
""
0.72754723
0.48646283
0.62414891
0.70814133
0.37319738
""
""
0.41052905
0.84059489
""
""
""
""
0.54546511
0.52474761
0.64165086
0.77762717
""
0.61849195
0.32695353
""
""
""
0.57718158
0.45806468
""
0.51077998
""
0.60770929
0.51864433
0.54207438
""
0.6218853
0.4760367
0.34581226
0.62782329
""
""
0.56727183
0.55421436
0.64049935
""
0.35726115
""
0.67024428
0.553936
""
0.58296275
0.69598085
""
0.64004236
0.61163354
0.52539492
0.62563533
0.70768225
0.50317961
0.59772551
0.68038869
0.49746311
0.59622788
0.53518641
0.52231985
0.585006
0.65982276
0.5411914
0.29761082
0.76030934
0.65587217
0.68863714
0.49061185
0.62060398
0.55338603
0.49100843
""
0.58029228
0.68234283
0.57835907
0.73324919
0.64254856
0.39181384
0.7143293
0.73232847
0.60967076
0.70399821
0.66094732
0.75506455
0.66116011
0.56743133
0.72913128
0.53419042
0.6221382
0.62136906
0.5980227
""
0.46387488
0.67636859
0.61172897
0.61207861
0.56443542
0.4741365
0.17817949
0.61648273
0.67037094
0.65549719
0.70088536
0.57197362
0.74972469
0.43955731
0.70533198
""
""
""
0.60437238
0.61818761
0.32256693
""
""
""
""
""
""
0.63332248
0.73722786
""
0.78270823
""
0.74781913
0.59239787
0.55008769
0.42248619
""
""
""
""
""
""
0.70964849
""
""
""
0.36721674
0.57075834
0.35496596
""
0.6286841
0.48715582
""
0.40408036
0.44471189
0.67622209
0.54043365
0.60658139
""
0.69073331
""
""
""
0.53905517
""
0.30892828
""
""
""
""
""
""
0.71619785
""
0.58930653
""
0.68223828
0.71989024
0.59599602
0.74894011
0.72413188
0.71494919
0.65068704
0.67761558
0.62578565
0.68579626
0.72565567
0.65608335
0.50975502
0.63069719
0.51325464
0.75345844
0.54526424
0.63364881
0.72528291
0.56741691
0.5112536
0.60578525
0.54975915
0.51638794
0.86010712
""
0.69830006
0.56553465
0.43602777
""
0.57706469
""
""
""
""
0.71035248
0.38142172
0.60492933
0.51095748
0.66251582
0.63035727
0.57465678
0.49544847
0.58963466
""
0.62344629
0.58700246
0.53066957
0.65477747
""
0.65286565
0.56603914
0.57109809
0.61395943
0.63834971
0.4510645
0.65906209
0.51009995
0.59130263
0.65438056
0.63772821
0.59086102
0.64426517
0.67820776
0.56548655
0.46756524
0.58890092
0.55634034
0.58155894
0.51998764
0.6128031
0.67022377
0.44002372
""
""
0.5004068
0.75806987
0.53327459
0.54118764
""
""
""
""
0.43825325
""
0.62341475
0.56372917
""
""
0.57137007
""
""
""
0.43661949
0.36943871
0.75183588
0.6777131
""
0.50684887
""
0.50533777
0.66879964
""
0.60912079
0.4826805
0.71567684
0.74179065
0.50032133
""
0.67560846
""
0.67526573
0.36099985
0.64100784
0.47992224
""
0.49908128
0.56803834
0.38623005
""
0.53606105
0.10428268
0.70042157
""
""
0.5012117
0.59338367
""
""
0.58410686
0.68099469
""
""
""
0.55033797
0.5780341
0.54577106
""
0.65209562
""
""
0.41692325
0.73417014
0.36552474
""
0.648045
0.5790509
0.59551507
""
""
0.43557286
""
""
0.6516155
0.54620892
""
0.48391977
""
""
""
""
""
0.69675511
0.46317038
""
0.17012815
0.43395606
0.34606946
""
0.48176941
0.43679762
0.58978677
0.68893397
""
""
0.60400671
""
0.41091871
""
0.44822401
0.35452989
""
0.6619761
0.60226077
0.54245132
0.78315216
0.55447853
""
0.65841395
0.57188511
0.73274553
0.38289025
""
0.58322632
""
""
""
""
""
0.50953466
0.61569852
""
""
""
0.42989737
0.43622753
""
0.65537894
""
""
""
""
""
""
0.55064654
0.5075146
0.63110602
""
""
0.52570677
""
""
""
0.28435767
0.61367387
0.59129435
0.61804175
""
""
0.71467084
""
""
0.42665237
0.59439999
""
""
""
0.48937589
0.66932708
0.7009058
0.62314761
0.70255435
0.63248014
""
0.44678405
""
""
0.58506072
""
0.7018494
0.49131933
0.59050536
""
""
""
0.67846066
""
0.30631641
""
""
""
0.55033618
""
""
0.56086493
""
0.59958923
0.51796895
0.34372297
0.65489703
0.4591043
""
""
""
0.63027185
0.40779212
0.63009351
""
""
0.38124916
0.72751379
0.46317622
""
0.45370838
""
0.44682851
0.68057632
""
""
0.75835299
""
0.71374279
""
0.50710058
""
0.49340728
0.59901595
""
""
0.53376776
0.45172659
0.71324462
0.63034552
""
0.60912156
0.6642921
0.6720435
0.72034568
0.49035561
""
0.51794708
""
""
0.60561371
0.39985651
""
""
0.58468354
""
""
""
""
0.65958416
0.58748507
0.55855155
""
0.55878437
0.66425943
0.68769324
""
0.67255348
0.58704877
0.74486119
0.58563733
0.61247718
0.57230341
""
0.56220168
0.55771863
0.39548141
0.45609608
0.62916356
0.51548761
0.59814686
0.61978447
0.59122896
0.50389093
""
""
0.81234813
""
0.59492326
0.61382633
0.37624738
0.37453285
""
0.46176437
0.63494122
0.61245072
0.48464236
""
""
""
""
0.4571892
""
0.6627422
0.64420354
0.70705122
0.58123583
""
""
""
""
0.64322346
0.62258285
""
0.59555888
0.58829588
0.5567295
""
""
""
0.60790008
0.67156047
0.48134807
0.64695978
0.3725999
0.57163846
0.69304192
0.49130344
""
""
0.81092834
0.64176625
0.47847438
0.48119363
0.76308864
0.41812044
0.49975452
""
0.45672914
0.51186925
""
0.55582726
0.6365425
0.55999219
0.61250252
0.42381543
0.73405516
""
""
0.49868506
0.7486648
0.52076858
0.50039589
0.58754861
0.78982478
0.51789737
0.63454378
0.66087329
0.68976611
0.72225881
0.50851691
""
""
0.56579435
0.43383622
0.75080693
0.50103885
0.52227259
0.41740364
0.56765378
0.60917783
0.76029736
0.64223212
0.70793736
0.49250263
""
0.59880936
0.47372723
0.57725972
0.73504877
""
0.5975982
""
0.61746931
0.63247287
""
""
""
0.58779752
0.6162166
""
0.54735017
0.63492632
""
0.80843842
0.62723792
""
0.70971608
""
0.49188814
0.67954469
""
""
0.48590025
""
""
0.67736429
""
0.63410509
0.58988285
""
0.60667479
0.71265066
0.5733707
0.47381291
0.48883262
0.47114331
""
""
""
""
""
0.73774856
0.65352768
0.65906399
""
0.58306396
0.38717267
""
""
""
""
0.5148769
0.55286074
0.40939316
""
""
0.45951599
""
0.40635625
""
0.64718163
""
""
""
0.48000708
0.50598919
0.52634972
""
""
""
""
""
""
""
""
""
""
""
""
0.3394438
""
""
""
""
""
0.24711455
0.43870559
0.49524239
""
""
""
0.69331229
0.6349256
""
""
""
""
0.59576631
0.48498076
0.51692057
0.58232224
""
""
""
""
0.53007472
""
""
0.30140635
""
""
""
0.67345053
0.71536386
""
""
""
0.63608837
""
0.72265267
0.41519257
0.78049523
""
""
""
0.46258065
0.70703042
""
""
0.38095137
""
""
0.63057393
""
""
0.21109302
""
0.54047227
""
0.4393903
0.29632387
0.62877411
0.58624935
""
""
0.63717073
""
""
0.39808467
""
""
""
0.35785291
0.52189112
""
0.60303056
""
0.56634086
""
""
0.33359176
""
0.33953825
0.38397673
0.5426141
0.45948723
""
""
""
""
""
""
""
""
0.42971599
""
""
0.70422286
0.6191628
""
0.60548019
""
""
""
0.51418012
""
0.49246573
""
""
""
0.27272359
0.55163163
0.17636003
""
""
0.73921889
""
0.54622757
""
""
""
0.46152386
""
""
0.56829703
""
""
""
""
0.43658027
""
""
0.45561451
""
0.47841564
0.4125872
""
""
""
0.47419375
""
0.67325109
0.43174887
0.67488176
""
""
""
""
""
""
0.85323721
""
""
""
""
""
""
0.18089524
""
0.71881676
""
""
0.77926707
""
0.63114059
""
0.55431867
0.80481488
0.62784445
0.66786134
0.64859438
""
""
""
0.80394727
""
""
0.58971393
0.77286279
""
""
""
""
0.56567556
0.76520085
""
""
""
""
0.55319071
""
""
""
0.66534215
""
""
0.67806929
""
""
""
0.79501098
0.48422933
0.58929521
""
0.67935205
""
0.4522227
""
""
""
0.66094202
0.5695166
""
0.6643005
""
0.74255306
0.72393811
""
0.75838208
""
0.62709147
""
0.54187417
""
""
""
""
""
0.24472672
""
0.83798271
""
0.57859373
""
""
0.47145566
""
""
0.75868541
""
""
0.59173691
""
0.59194499
""
""
0.71431172
""
0.50624847
0.66254026
""
0.54436946
0.51013154
""
""
""
""
0.5501669
""
0.50164574
""
""
""
""
0.86951154
0.69422066
""
""
0.45082226
""
""
""
""
0.57764792
""
""
""
0.5385834
""
0.56798792
0.49082017
""
0.65679854
""
0.77944344
0.43501472
""
0.62524348
0.62875819
0.67269683
""
""
""
""
""
