kfr_24_other_male_mean
0.42135927
0.4132928
0.44208723
0.46777382
0.3985126
0.43565997
0.41863358
0.52725148
""
0.44217694
0.44165036
0.46357682
0.43795156
0.40846559
0.47819766
""
0.41525215
0.45737341
0.53869379
0.45651874
0.41041771
0.43697786
0.38489535
0.4328644
0.46030474
0.42234248
0.48407713
0.44707403
0.47182003
0.45081401
0.43817702
0.48904809
0.47788444
0.47232464
0.43958333
0.43364757
0.38780668
0.42973474
""
0.3717398
0.40784636
0.35364398
""
""
0.4201552
0.39951068
0.42206663
0.49420699
0.46066031
0.40298945
0.49349532
0.47907183
0.40449229
""
""
0.4416818
0.41737792
0.56186903
""
0.477285
0.41892973
0.46356869
0.29616442
0.29240263
0.41015059
0.44765204
""
0.36844558
0.38049382
0.36710441
0.441275
0.38385195
0.38607407
0.40641409
0.3315939
""
0.43501252
0.39325887
""
0.43585038
0.41851231
0.43915808
0.53561306
0.44563487
0.47582686
0.49426606
0.45019704
0.45803213
0.46128324
0.48042434
0.45872226
0.43357235
0.50484532
0.44888255
0.47284314
""
0.44797561
0.52567691
0.44950604
0.44206285
0.47196993
0.42112401
0.46959481
0.46309528
0.48616111
0.45481721
0.44469017
0.48555613
0.42997548
0.44539949
0.42627919
0.45462608
0.44675168
0.37843364
0.47494385
0.45004219
0.44027448
""
0.51427835
""
0.41299367
0.34027144
0.44399986
0.45526987
0.30866194
0.44067538
0.43726435
0.47890383
0.38910326
""
0.44069809
0.50122309
0.40178484
0.4102357
0.47218835
0.50874138
0.45170292
0.43697789
0.39241359
0.39778188
0.43397567
0.46877325
""
0.36353886
0.39740679
0.43818501
0.46121782
0.42228958
0.38764787
0.43885037
0.44126534
0.42929474
0.41836026
""
0.47078803
0.41687852
0.39474261
0.46984911
0.46354902
0.42542762
""
0.34319639
0.52185893
0.49212629
0.46286091
0.50991458
0.43927038
0.45529363
0.44336849
0.45834762
0.42153946
0.43319964
0.41918662
0.41824377
0.41226831
0.50212771
0.4529328
0.45098686
0.43727589
0.47134998
0.47181264
0.50920916
0.44608855
0.45188412
0.46596316
0.44704735
""
0.49644506
0.43242088
""
0.36874485
0.45983002
0.44691381
0.40472952
0.46841675
0.46828964
0.45119917
0.48904172
0.4229733
0.47192132
0.4496648
0.49233854
0.51157773
0.45972863
0.43462875
0.45639613
0.45826885
0.48785087
0.49103215
0.43951213
0.43662575
0.45323521
0.38739398
0.44159868
0.46801248
0.43086693
0.45256007
0.42704594
0.42047188
0.38904446
0.40534574
0.48504633
0.39180681
0.36667451
0.45935294
0.42313614
0.43062463
0.47315329
0.43037754
0.40937701
0.44253585
0.46125525
0.50706649
0.38420612
""
0.38345459
0.45487782
0.37512612
""
0.45850027
0.43700659
0.50372058
0.46033674
0.49683735
0.43078336
0.46575257
0.52152008
0.42421028
0.41013834
0.41289794
0.45204794
0.41828504
0.50302422
""
0.4642002
0.49642462
0.41746494
0.44591013
0.48288819
0.4506883
0.39273486
0.48527035
0.48351315
0.49703798
0.48217711
0.44863778
0.45187759
0.49402621
0.46774283
0.49860367
0.48767841
0.51572889
0.32487217
0.46502629
0.42279583
0.42345181
0.46320596
0.45055327
0.51378018
0.44778129
0.45913386
""
""
0.48637277
0.47750482
0.49550346
0.4846018
0.47684941
0.44025183
0.42847747
0.41991538
""
0.46616203
0.44041324
0.47084177
0.50631195
0.57429624
0.49202505
0.59928179
0.4875778
0.47978401
0.50669831
0.47987124
0.53194416
0.53692967
0.43939197
""
0.53555417
0.45335796
""
0.43630439
0.46115842
0.48551053
0.51773751
0.47906721
0.51518196
0.5522902
0.4989565
0.43564662
0.45934507
0.52891159
0.46472654
0.46038568
0.53459024
0.47313574
0.46355772
0.44311479
0.4398745
0.45175421
0.42161778
0.45978633
0.4463374
0.46035475
0.46650946
0.47988135
0.47594416
0.46835956
0.45116434
0.52578914
0.45096916
""
0.41197011
0.42624646
0.454822
0.46121716
0.43652874
0.4549588
0.50351501
0.52583569
0.45155895
0.42695719
0.382723
0.36575046
""
0.44673619
0.42812029
""
0.48426506
0.56419778
0.37362471
0.38601157
""
0.47942051
""
""
0.50707346
0.39553633
""
""
""
""
""
0.49878347
""
""
""
""
""
""
0.46912062
""
""
""
""
""
""
""
""
""
""
""
""
0.57384121
0.51124501
""
0.46631891
0.4922497
""
""
""
""
0.48652542
0.41064641
""
""
0.45649096
0.44016436
""
0.55445361
""
0.52071595
0.49328563
""
""
""
""
""
""
""
""
""
""
0.31528002
""
0.58020949
0.45848718
0.5162102
0.5133394
0.48648205
0.38124397
0.49052891
0.47346321
0.46600464
""
""
""
0.46296772
0.33062059
""
""
""
0.52561784
0.46992391
""
""
0.43630445
0.46427479
0.42332634
""
0.5154655
0.42974594
""
0.45026982
0.48496452
0.49168304
0.46290028
0.52951175
""
""
""
""
0.46391234
0.48531616
""
""
0.43308452
0.45209134
""
""
""
""
""
""
""
""
""
0.46842167
""
0.55655533
""
0.40843683
0.500866
0.49214479
""
""
0.49625763
0.44739357
0.51815915
0.46733192
""
""
""
""
""
0.39459619
0.50134116
""
0.43259746
0.4339205
0.46688372
0.49222833
0.46931022
0.42219955
0.48307955
0.46878979
0.4902389
0.46241298
0.46688709
0.4787187
""
""
0.43539348
0.41741461
0.42160431
0.45718727
0.46985543
0.39929423
0.44670922
0.48839423
0.48351726
0.4838402
0.48051775
0.47732159
0.45074621
0.47665972
0.46285397
0.44056389
0.4018378
""
0.39102095
""
0.54070139
""
0.48436743
0.4136146
0.43051633
""
0.45470577
0.38920787
""
""
""
0.47565597
0.46398488
""
""
0.40732542
""
""
""
0.49185261
""
""
0.45150959
0.51017916
0.46869484
0.41261435
0.55554223
""
0.45866126
""
""
""
""
""
0.46330118
0.41173744
0.45937872
0.50032443
0.48383391
0.46461043
0.47956377
0.50804102
0.44993711
0.49574384
""
""
""
0.36767244
""
0.41309935
""
""
0.46291214
""
""
0.49011186
""
""
""
0.50626343
""
0.44148713
0.39306381
0.49876249
0.47537848
0.46085164
0.38982764
0.43896988
0.47782004
0.48020595
0.46065858
0.4316414
""
0.49510533
0.47624344
0.46354175
0.46948084
0.46244171
0.50539941
0.42951807
0.4510434
""
0.52417511
""
""
""
0.48512062
""
0.57653952
0.52425724
0.46534976
0.54031551
0.41215315
""
""
0.55556983
0.50365925
0.42272744
0.42224377
""
0.47098497
""
0.49439132
0.43408576
""
""
""
0.48526683
""
""
0.48812732
0.4205505
0.46352121
""
0.32097989
0.47469297
0.37576112
0.66390795
""
0.49895719
""
0.50546175
0.50187254
0.51361525
0.44524691
0.48680454
""
""
0.47954497
0.46729335
""
0.48575127
""
0.48910484
0.48984557
""
0.45749748
0.4503437
0.46977651
0.42043409
0.4910267
0.48081276
0.51252276
0.49683827
0.42979053
""
0.47835129
0.49713609
""
0.63329768
""
0.49861905
0.49475598
0.48885882
0.46524328
""
""
0.51445311
0.54384214
""
0.5271039
0.48986697
""
""
0.4502086
0.41127124
0.45672184
0.47834373
0.43895569
0.47146899
0.4857873
0.46278077
0.45780116
0.48859757
0.49314418
0.51175213
0.60638291
""
0.47889999
0.46891549
0.48248407
0.49837312
""
0.66576266
0.47802016
0.50587797
0.48836231
0.46611324
0.47654605
0.47747019
0.44486377
0.47671723
0.46165767
0.46958971
0.49244156
0.4602685
0.45327908
0.44689438
0.48991171
0.46425086
0.48227718
0.47644922
""
0.46551281
""
""
""
0.53309608
0.49901143
0.49333066
