hs_other_male_mean
0.83332962
0.68273652
""
0.81967926
0.84103543
""
0.8020702
""
""
0.81527942
0.60055423
0.79394293
""
""
0.79959583
""
""
0.75608724
""
""
0.79466331
0.83131254
0.82953894
0.90051216
0.83150202
""
0.78277808
0.77193022
0.82170153
""
""
""
0.85591966
0.8044824
""
0.82121503
""
""
""
""
0.76746571
""
""
""
""
""
0.78327107
0.79283839
0.84188074
""
0.87825292
0.76805478
0.87223166
""
""
0.7777409
""
""
""
""
""
0.83092427
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85175258
""
""
""
""
0.79120183
0.70901096
""
0.83469594
0.86005002
0.84330034
""
""
""
0.75468445
""
""
0.85341352
0.75339127
0.79343933
0.83407927
0.8612268
0.80589831
0.84625393
0.86955225
0.77970803
0.82154322
0.75517321
0.81159502
""
0.6662578
0.77168435
0.79133016
0.86790287
""
0.84500152
0.87836748
0.86131078
""
""
""
0.91437846
""
""
0.81548411
""
0.91864997
0.77789116
""
""
""
0.85262716
""
0.86108345
""
0.7048676
""
0.74229187
0.7695328
""
""
0.71229815
0.73243695
""
""
""
""
0.75922865
""
""
""
""
0.8630777
0.77624798
""
0.84000534
0.79231477
""
0.83498085
""
""
""
""
0.90465611
0.88570797
""
0.91068113
0.82184678
""
0.81725401
0.68328261
0.81982231
0.78588641
0.71920389
0.76245171
0.53990191
""
0.75765932
0.82279217
0.79289043
0.90059841
""
""
0.80412066
""
""
0.78876531
""
""
0.91220766
""
""
0.88703656
0.78182638
""
""
""
0.70505422
0.75166035
0.81756788
""
0.71427119
0.77326661
""
0.78620648
0.7139625
0.84011745
0.84781331
""
0.91397107
0.79101008
0.85960019
0.86691767
""
""
0.86288941
0.76726699
0.76403433
0.83703613
0.86876744
0.69149041
""
0.88175738
0.72254014
""
0.85136533
0.77100039
0.90945739
0.8838163
0.85734797
0.87861651
0.77557629
0.81918633
""
0.74056906
""
0.82409328
""
0.94769847
""
""
0.78340948
""
0.89616597
0.89811713
""
""
0.76376331
0.85239398
""
0.85690427
0.84554195
0.74863887
0.86474341
""
0.78593016
""
""
0.81363928
""
0.73950279
0.79721886
0.78419691
0.79322749
0.86235249
0.84121317
0.85655934
0.86515403
0.90861553
0.85951054
0.7999652
0.84142554
0.90123922
""
0.87527037
""
""
0.7820847
0.91052639
""
0.89318013
0.82634461
""
""
0.85133833
0.90624988
""
0.85132718
0.84302628
0.8714065
""
""
""
""
0.89085662
""
""
""
0.73088974
0.74898273
0.74830395
0.85493618
""
0.94285291
0.93769509
""
""
""
""
0.77570266
""
0.88271594
0.83671778
""
0.83502167
0.82943898
0.80033618
0.93350255
0.85003102
0.79367799
0.93576354
""
0.80507362
""
""
""
0.83139664
0.8506074
""
""
0.76637399
""
0.76452678
0.84636492
0.80894452
""
0.88476229
0.9158774
0.85301393
""
0.78742754
""
""
0.83826631
0.81638515
0.80815804
""
""
""
""
""
0.89272743
""
""
""
""
0.77464843
""
""
""
""
""
""
0.82687998
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83330852
""
""
""
""
""
""
0.87091035
""
""
0.90227193
0.78327549
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.85194308
""
""
""
0.7572546
""
""
""
""
""
0.82127553
""
""
""
""
""
""
""
0.84933501
""
0.70558375
""
""
0.84469587
""
""
""
""
""
""
0.87652475
""
""
0.75278842
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.84290051
0.83367723
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87148172
0.85687667
0.85872024
""
""
""
""
0.76891935
0.88502139
0.83302891
0.8186993
""
""
""
0.82843572
""
0.77809459
""
0.78028691
""
""
0.79042774
0.82814384
0.77119321
0.84501088
0.80905122
0.71947289
""
0.70609564
0.90154678
0.83305627
""
""
""
""
""
""
0.88829207
0.87012959
""
0.7955243
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93368983
""
0.90258455
""
""
""
0.86230117
""
""
""
""
""
""
0.83110714
0.65842718
""
0.92491835
0.85191369
0.64823508
""
""
0.90162528
""
""
""
""
""
""
""
""
0.84625351
""
""
0.84113121
""
""
""
""
""
0.7772541
""
0.881046
0.87093908
0.85825199
0.89597452
0.95897377
0.75100505
0.92938769
0.88403767
0.8756972
""
0.79729986
""
0.91017497
0.82339072
0.82452798
0.7251637
0.68123591
0.75733882
""
0.84324914
""
""
""
""
""
""
""
0.87027353
0.86474782
""
""
""
0.76896012
""
""
0.88544613
""
""
""
""
""
""
""
""
0.75844753
""
""
0.82917953
""
""
""
""
0.80360389
0.66633713
""
""
""
""
0.92524964
0.8412683
0.90329307
""
0.82644385
""
""
""
0.80047804
""
0.79289412
""
0.90820092
0.74560869
""
0.9315722
0.77930957
""
0.77320129
0.89811236
""
""
0.85698092
""
""
0.87292594
""
""
""
""
0.92256689
0.81742525
0.87904322
0.86301947
""
""
""
""
""
""
0.81573725
""
""
0.71598393
0.89541823
0.74558783
""
0.87610728
0.82411337
0.81622434
0.84181124
0.8057881
0.86062157
0.91960639
""
""
""
0.79797703
0.88211095
0.89101934
0.81593448
""
""
0.88341403
0.74540198
0.88557428
0.88251603
0.62553138
""
""
""
0.77312994
0.79382861
0.9061287
0.82517999
""
0.85730678
0.84171671
0.77018487
0.88650191
""
""
0.84415436
""
""
""
0.76513392
0.91934937
0.84421557
