kfr_other_pooled_mean
0.47232392
0.49766979
0.4311372
""
0.46088502
""
""
0.42516696
0.44509798
0.4546093
0.35270298
""
0.48094872
""
""
0.46268719
0.46304581
""
""
0.42316845
""
0.47514075
0.43225911
0.44572878
0.44121182
0.50039786
0.41981548
0.39554065
""
""
0.314026
""
""
0.39679825
0.39900655
0.41258487
0.4460659
""
0.35935187
0.45314571
0.46929359
0.43688858
""
0.33824438
0.49606472
""
""
0.43020198
0.42114407
""
0.46740755
0.50215697
""
""
0.41336489
""
0.40944642
0.44621012
0.54360527
""
0.41634384
0.45842454
0.40458468
0.45088428
""
""
""
""
""
0.44155115
0.2860052
""
""
0.35320213
0.44557032
""
""
0.45347211
0.38997281
0.41108134
0.4266924
0.24583513
""
0.40217322
0.36192051
0.44845739
0.30622846
""
0.43244967
0.35274455
""
""
0.4019132
""
""
0.46112877
0.41873199
0.51290917
0.46218595
0.44882673
0.45310351
""
0.39454305
0.48950681
0.42746899
0.44862068
0.4760727
0.44787872
0.39561507
0.46292064
0.52825975
""
0.43946344
0.45602769
0.49130455
0.49923104
""
""
0.43841794
""
""
0.42494953
0.5663681
""
""
0.42427972
0.39275801
0.42209601
0.46241722
""
""
""
""
0.46853498
0.37740257
""
0.40521565
""
0.32985371
0.30896157
0.33365014
0.34802866
0.59412664
""
""
0.44391918
0.35290036
""
""
""
""
0.38222536
0.37605163
0.47073507
0.40560222
""
0.36011812
0.41026437
""
""
""
0.43699238
0.44721407
""
0.43773866
""
0.37786821
0.44146666
0.47900027
""
0.4814291
0.52524024
0.43734249
0.50901824
""
""
0.43048918
0.36836624
0.4057838
""
0.35530975
""
0.4128893
0.42240834
""
0.49928814
0.55032969
""
0.49920186
0.44288796
0.49252763
0.55327535
0.56570327
0.51442987
0.5287044
0.48079947
0.40626299
0.43348926
0.46370217
0.57201535
0.50351918
0.49346474
0.40847486
0.49643773
0.52140439
0.47625649
0.56942773
0.51819116
0.46178204
0.4754563
0.52290666
""
0.50338292
0.54352129
0.5026654
0.54902321
0.5526489
0.58193654
0.49132764
0.50445038
0.49785888
0.49346021
0.51964962
0.54976916
0.50038332
0.49981976
0.56152099
0.53253573
0.58886415
0.52238369
0.43322912
""
0.44941473
0.53285539
0.52533847
0.47681487
0.5145511
0.43697974
0.36477304
0.4997988
0.44499806
0.55901837
0.55475503
0.44294879
0.47756153
0.56473571
0.53932559
""
""
""
0.55976194
0.54976135
0.55343634
""
""
""
""
""
""
0.49728158
0.46817148
""
0.59376663
""
0.50747246
0.47688961
0.42380008
0.42659682
""
""
""
""
""
""
0.54090917
""
""
""
0.51371127
0.52699208
0.35981685
""
0.47068202
0.55327582
""
0.56503201
0.45617595
0.50579947
0.47789016
0.51905811
""
0.41495731
""
""
""
0.45485508
""
0.38974547
""
""
""
""
""
""
0.46043134
""
0.51970202
""
0.52900672
0.50670713
0.52081919
0.48923439
0.47764581
0.47515634
0.57328069
0.51957548
0.49710733
0.49261776
0.45030329
0.4745551
0.48054808
0.24277775
0.43462607
0.34731957
0.47546864
0.44979361
0.22009897
0.41759402
0.43319163
0.47559991
0.4188582
0.41822934
0.40841502
""
0.47161731
0.43560946
0.46259794
""
0.35669136
""
""
""
""
0.3802444
0.54821628
0.44233036
0.41025057
0.46269512
0.37678358
0.47421417
0.40228453
0.40616372
""
0.44487002
0.44732767
0.45816398
0.38342306
""
0.56134546
0.44408745
0.39920586
0.48286194
0.43522778
0.4323594
0.45617503
0.49852476
0.44761559
0.4456746
0.45385495
0.464609
0.45194709
0.44631934
0.41532707
0.38994673
0.44415691
0.46162602
0.4654772
0.4947077
0.48003674
0.45133525
0.50028628
0.30903915
""
0.43744302
0.41530615
0.45058477
0.45518166
""
""
""
""
0.34451568
""
0.47962996
0.48690936
""
""
0.412126
""
""
""
0.51909518
0.41091678
0.4833706
0.32648936
""
0.48044345
""
0.42627797
0.48891142
""
0.42104858
0.49087366
0.37616077
0.51013803
0.44733936
""
0.4475064
""
0.51884347
0.42657015
0.3556672
0.54240292
""
0.49283576
0.48254409
0.40203765
""
0.48652643
0.43349525
0.43612489
""
""
0.3461647
0.41734642
""
""
0.49835423
0.32780406
""
""
""
0.554878
0.33089721
0.52980602
""
0.479678
""
""
0.46381781
0.42215857
0.40849444
""
0.51200724
0.43925768
0.4253144
""
""
0.45792085
""
""
0.47111282
0.51705801
""
0.3810004
""
""
""
""
""
0.4372454
0.35712415
""
0.42595014
0.53393453
0.47998789
""
0.43655506
0.47136679
0.47521007
0.42551073
""
""
0.32897913
""
0.52776802
""
0.4219791
0.43334147
""
0.38057962
0.42511833
0.44631228
0.40584165
0.49963075
""
0.39820156
0.43990564
0.3715094
0.42563117
""
0.40151533
""
""
""
""
""
0.42855877
0.47250393
""
""
""
0.39950126
0.38920361
""
0.37631404
""
""
""
""
""
""
0.35126135
0.36295104
0.46137691
""
""
0.40462202
""
""
""
0.34505031
0.43701023
0.37445164
0.42581365
""
""
0.42406484
""
""
0.48844197
0.45169699
""
""
""
0.46316174
0.47264376
0.53489047
0.4928537
0.49480036
0.51562577
""
0.45231801
""
""
0.48748317
""
0.44206062
0.43513161
0.50533605
""
""
""
0.46594843
""
0.50401264
""
""
""
0.49394405
""
""
0.46205026
""
0.52334344
0.53933692
0.54062164
0.43967295
0.47257128
""
""
""
0.48902631
0.50507486
0.47515136
""
""
0.4705095
0.48629999
0.44057062
""
0.45264125
""
0.49230236
0.43559703
""
""
0.4860867
""
0.44878721
""
0.51156723
""
0.48815465
0.50071031
""
""
0.57329768
0.41440961
0.51448321
0.43832392
""
0.52566487
0.40186155
0.47924945
0.61125284
0.40494984
""
0.383241
""
""
0.45737439
0.52374375
""
""
0.48676854
""
""
""
""
0.47112331
0.38885054
0.45471025
""
0.48288894
0.51700932
0.38676631
""
0.48465645
0.46022764
0.51541704
0.42157641
0.54909128
0.45671192
""
0.50679159
0.46971607
0.48224741
0.49129185
0.56947321
0.48859262
0.45560709
0.44208124
0.45234212
0.42096227
""
""
0.46025932
""
0.49979588
0.59941149
0.46327478
0.43854356
""
0.4020251
0.41347161
0.42002493
0.48857504
""
""
""
""
0.50496018
""
0.46109065
0.47965619
0.43284649
0.47001767
""
""
""
""
0.49282917
0.4944067
""
0.40199757
0.5863415
0.47071955
""
""
""
0.43951342
0.51593411
0.43029505
0.46693164
0.52010345
0.41256762
0.44337475
0.49720657
""
""
0.48957846
0.54000711
0.57393086
0.43451199
0.44932497
0.3632603
0.45213243
""
0.52584893
0.51049978
""
0.39977521
0.43129757
0.5028398
0.4258202
0.46605647
0.47276029
""
""
0.48765329
0.47238019
0.44442177
0.479568
0.58995545
0.51016891
0.51848549
0.50175947
0.4435412
0.41259298
0.32437906
0.48126534
""
""
0.42552581
0.45597404
0.54276496
0.4943476
0.47849423
0.57835311
0.46855646
0.41286221
0.47962335
0.4152174
0.44811076
0.52797592
""
0.50990558
0.49086803
0.48052284
0.49284625
""
0.45673105
""
0.46866393
0.35920793
""
""
""
0.54115278
0.45853004
""
0.59051484
