staycz_white_male_mean_se
0.010277582
0.0063327318
0.020490931
0.018488586
0.0095127868
0.054501936
0.019822348
0.0073781931
0.015251997
0.017201478
0.011306683
0.027758524
0.018444361
0.022059735
0.018414678
0.01216692
0.010230701
0.02881195
0.033483699
0.01338977
0.02361303
0.0078079491
0.011169379
0.017406728
0.0095896954
0.0092716739
0.015068213
0.0077850451
0.018479433
0.013871903
0.014886661
0.053799793
0.032314342
0.020949481
0.0086065689
0.010641444
0.0034508007
0.021259239
0.0083007868
0.01198091
0.0091641359
0.0085163778
0.042906065
0.040530406
0.0050988235
0.02414784
0.014997283
0.0082186926
0.0042802058
0.021271007
0.0065654619
0.006820105
0.043959863
0.024284743
0.01865446
0.017392162
0.012555519
0.008402003
0.0058257906
0.058257069
0.0099230316
0.013224385
0.0070561673
0.0096217245
0.023216926
0.039823722
0.015138471
""
""
0.0049581463
0.079563595
""
0.069945462
""
0.0085455328
0.09655679
0.087118171
0.014794337
0.013247255
0.025010046
0.025235072
""
""
0.010991891
0.068345807
0.076141007
""
0.072849862
0.051264517
0.027577151
""
0.043114394
0.032885533
0.075309306
""
0.080268115
0.029174691
0.0088815512
0.0089252191
0.013326712
0.017953333
0.032968685
0.029839018
0.0015484326
0.0065818108
0.011981641
0.0034004301
0.0071731075
0.033937816
0.0065987557
0.010057515
0.019937744
0.01894423
0.012714257
0.0056651887
0.012541342
0.02711229
0.042539857
0.016178852
0.030481337
0.018741967
0.016381808
0.015258209
0.026451083
0.018632233
0.015943509
0.0084979488
0.0093433047
0.013375025
0.018915089
0.031856827
0.025755761
0.019573994
0.007569164
0.018140499
0.022708617
0.0083914604
0.01703118
0.010629527
0.01874404
0.013178985
0.0241007
0.011860436
0.026769787
0.02091728
0.010995131
0.015813941
0.037159428
0.016181892
0.037110608
0.025179686
0.024793679
0.015778497
0.0087500121
0.018364478
0.022507429
0.012199825
0.012606005
0.03071126
0.02875407
0.028542683
0.025310004
0.017227121
0.02305818
0.024032738
0.024529092
0.01409886
0.017173985
0.010314415
0.031583786
0.0043808548
0.015514662
0.022025572
0.0067116613
0.023425506
0.02881165
0.0069491849
0.022188935
0.019891409
0.023318581
0.012663367
0.018283743
0.0059965681
0.009368266
0.035132993
0.016311813
0.003227487
0.087259583
0.013876908
0.0059581581
0.015028778
0.025156893
0.0031300557
0.015978083
0.0059134448
0.0039577601
0.016923977
0.0077502253
0.014049904
0.020049145
0.0037824593
0.0091615859
0.012781146
0.014975589
0.0014159449
0.0090040527
0.0061641731
0.019834921
0.0095564602
0.007147213
0.030051015
0.037627507
0.0061841132
0.0079816477
0.0079146829
0.001943107
0.0046842643
0.022239529
0.0024846229
0.0026074422
0.013472267
0.0023899043
0.0020300576
0.006153841
0.0042240135
0.0055753733
0.0044125104
0.0053914045
0.0029399178
0.0062901871
0.0059292032
0.053049836
0.012172253
0.004760759
0.0041385712
0.0043076468
0.0095479116
0.010540998
0.033242941
0.005565627
0.01111439
0.0033580393
0.0076611787
0.010325484
0.0040074792
0.023302652
0.0031219828
0.030168049
0.037162978
0.035430968
0.0051243552
0.0094186245
0.019424729
0.07666117
0.028846368
0.043966271
0.094247989
0.046796959
0.038085539
0.014835655
0.0044427072
""
0.0050786757
0.023627806
0.014516486
0.0033472113
0.011428902
0.011643863
0.034814373
0.044338647
0.023899455
""
0.035665579
0.074146852
0.0029210343
0.067382753
0.026669523
0.032372296
0.011900981
0.0047541708
0.024309695
0.036215626
0.016493067
0.006600583
""
0.017360896
0.016593389
0.012669426
0.014714396
0.020338455
0.043143373
0.01785084
0.033357345
0.029799988
0.021549383
0.0079724509
0.025508469
0.02410187
0.028147632
0.047217298
""
0.052550223
0.044456623
0.036573924
0.01499113
0.02985411
0.0059760185
0.022133082
0.0032969632
0.0030213883
0.0054615522
0.0062496727
0.0029605376
0.0047972049
0.0063579432
0.0068375734
0.0071668979
0.0038938909
0.0065021985
0.0091747157
0.006652812
0.013779047
0.0058566034
0.016098423
0.003664579
0.0027403377
0.022563742
0.0067538321
0.0075835078
0.0053009433
0.0064351298
0.01115661
0.018807372
0.024939317
0.0029187645
0.0047505936
0.010566602
0.027358849
0.017737435
0.021314943
0.03463386
0.024428148
0.027297376
0.02164921
0.01873409
0.006534921
0.010212596
0.0028240513
0.018431144
0.0079379072
0.012751768
0.026389359
0.033815578
0.0056667523
