kir_native_black_male_p25_se
0.032920875
0.029174691
0.026473919
0.055973783
""
0.04432625
0.026807332
0.018054452
0.022577332
""
0.051532473
0.039899852
0.03265046
0.066421673
""
0.027302537
0.034489509
0.045490496
0.050454151
0.040237635
0.054970335
0.081609502
0.021933649
0.02109069
""
0.028425205
0.030669956
0.023878431
0.063731596
""
0.043893136
0.029268421
0.035142202
0.033282008
0.013231778
""
0.006573129
""
0.038310293
0.03818389
0.021311374
0.041150667
0.027757563
0.022604056
0.01430647
0.033910584
""
""
0.0085329879
0.040133569
0.0094543854
0.027259391
0.034763843
0.028420778
0.027368626
0.044339772
0.020940579
0.038920455
0.040409889
0.036338143
0.022185409
0.027621631
0.01443628
0.045163963
0.052415818
0.035140272
""
""
""
0.035958871
""
""
""
""
0.041650791
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042827163
""
""
""
""
""
0.010921149
0.069078982
""
0.023781626
0.059988339
""
""
0.068153746
0.032798935
0.037643712
""
""
""
0.043505736
""
""
0.030141948
0.040024102
""
""
""
0.030846678
0.058439713
0.038465265
""
0.017909376
0.04143234
0.05484828
0.029594809
0.038143776
0.038933251
""
""
0.039879665
""
""
0.040737979
0.034918949
0.054080598
""
""
0.055489492
0.014529993
""
0.050406277
""
0.034753785
0.052539296
0.06894204
""
0.040917233
""
""
0.028633291
0.022437632
0.043565348
""
0.057447802
""
0.026428528
""
0.0230761
""
""
""
0.071604744
""
0.0083433604
""
0.023645781
0.068682261
""
""
0.028000999
""
""
""
0.022565607
""
0.07316108
0.062911451
0.063777633
""
0.0094642192
""
""
0.079695836
""
""
0.014254586
""
""
0.016709892
""
""
""
""
0.019701261
0.047772031
""
""
0.0041844565
0.058927048
0.055255774
""
""
0.037055574
""
""
0.033450186
0.095093474
""
0.022198359
0.12331256
""
0.011999038
0.010185407
""
0.011261536
0.011402072
0.021062857
0.019530449
0.074879482
0.024244851
0.040116854
0.023115074
0.092489459
""
""
""
0.017710539
0.050587542
0.036869377
0.067777976
""
""
0.04371544
""
0.038375363
0.056846779
""
0.029299369
""
0.019266445
""
""
""
0.094006494
""
""
""
""
""
""
""
""
""
0.014931086
""
0.11473466
""
""
0.018614015
""
""
""
""
""
""
""
""
0.055506866
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.061948933
""
""
""
""
""
""
""
""
""
""
""
""
0.015238657
0.015039295
""
0.054186095
0.014254729
0.037826274
0.13243118
""
0.018345783
0.011556345
0.019790014
0.0061673452
0.015992848
""
0.022888731
0.051004849
0.016906345
0.0074486732
""
0.048949562
0.071664058
0.033686753
0.039528068
0.031507686
0.05055663
""
0.0071082343
0.012464528
0.061087731
""
0.018585617
""
""
""
0.039603308
""
""
0.03910907
0.03212519
0.0088097183
""
0.031077012
0.027680142
0.036920853
""
0.024848189
0.019304816
0.013179126
0.0510679
""
0.043331973
0.018245446
0.017551038
0.041217193
0.0066164578
0.0622903
0.054720372
0.023899073
0.054107409
0.0077898824
0.029767687
0.0095933247
0.038664375
0.0098261666
0.01181611
0.025843706
0.041005742
0.019246073
0.048112512
0.025787538
0.017516801
0.053084705
0.058274392
0.044246767
0.058625557
0.014002224
0.064771898
0.050300498
""
0.055585653
""
""
""
0.023701871
""
0.044009481
0.041954212
0.038293008
""
0.011615731
""
""
0.035209909
0.073027119
0.02495197
0.027754951
0.038416516
0.061027512
0.04616848
""
0.024042914
""
0.060201723
0.0097286552
0.034879241
""
0.061445568
0.019466674
0.066022299
0.0094980719
0.067210071
0.011568737
0.035493907
0.033703137
0.034058698
0.036766715
0.024946582
0.057713151
0.033585403
""
""
0.029345667
0.0060516354
0.053653825
0.038018007
0.012322539
0.024190679
0.040259533
""
0.055347517
0.045800377
0.039365057
0.049550761
""
0.037894011
0.028344696
""
""
0.0057588746
""
""
0.025336711
""
0.043449856
0.032096747
0.014974624
""
0.031689309
0.038600523
""
0.048161175
0.04691533
0.058920003
0.023483766
0.019855659
0.041538995
0.058190711
0.063782394
0.065691747
0.034259077
0.071243793
0.055709269
0.052297246
0.048873726
0.067742929
0.022506641
0.068382971
0.018580539
0.057276037
""
0.017416013
""
0.039463993
0.052045636
0.041411132
0.068188787
0.055778578
0.030776825
""
0.029433519
0.043322906
""
0.040875796
""
0.010206783
0.025765195
0.069395386
0.061462574
0.041707631
0.03035233
""
""
""
0.049797893
0.0648662
0.053316396
""
""
0.055441242
0.010116588
0.031451344
""
0.038946807
0.046674181
0.022420296
""
0.053732574
0.027632382
0.044906139
0.068505518
0.067395166
0.060338281
0.039244737
0.036670286
0.024934227
0.029325334
0.038499393
""
0.048241697
0.022354279
0.05389547
0.050375275
""
0.03567493
0.064310744
0.030289073
0.027291361
0.044800796
0.026193108
0.04379034
0.060143597
""
""
0.048916243
0.062626593
0.043534927
0.04370679
0.03748339
""
0.023043262
""
""
0.093259551
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053208414
0.039709665
""
""
""
""
""
""
""
0.021479702
""
""
""
""
""
0.0030410574
""
""
0.088482112
""
""
0.022249442
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041207995
""
0.058083232
""
""
""
0.020311657
0.01946605
0.093722038
0.069500692
0.016807975
""
""
""
""
""
""
0.10281424
0.038541824
0.018797293
""
0.02107737
0.072538242
""
""
""
""
""
""
""
0.070868738
""
""
0.015246893
""
""
""
""
0.050488614
""
""
""
0.028214635
0.011437607
""
0.018538043
""
""
""
""
0.049903344
""
""
0.030317418
""
""
""
""
""
""
0.017083434
""
0.0180571
""
""
0.015563989
""
""
""
""
""
""
""
0.034223493
""
""
""
""
""
""
""
0.039057989
""
0.026979808
""
0.048954677
""
""
""
""
0.043994557
""
0.078286484
""
""
""
""
0.056206189
""
""
""
""
""
""
""
""
""
""
0.0090841139
0.034095634
""
0.034310218
0.0071531893
""
""
""
0.074199475
""
""
""
""
""
""
""
""
""
""
0.07418175
""
""
""
""
""
""
0.017733889
""
""
""
""
""
""
""
""
""
""
0.027712878
""
0.050529733
""
""
""
""
0.061853655
""
""
""
""
""
""
""
""
""
0.027333291
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.06729155
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050390173
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022813054
""
""
""
""
0.030141057
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05769594
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054566953
""
""
""
""
""
""
""
0.031491239
""
""
